ID,Name,Price,Link,ModelNumber,Images,name
26,Refubished Apple Ipad 4 16gb Wifi Black - Refurbished Apple,$324.22,http://www.bestbuy.ca/en-ca/product/refubished-apple-ipad-4-16gb-wifi-black-refurbished-apple/11509881.aspx?,MD510LLA-ER,https://multimedia.bbycastatic.ca/multimedia/products/500x500/115/11509/11509881.jpg,bestbuy
27,"Samsung Galaxy Tab 7"" E Lite 8GB Android 4.4 Tablet with Spreadtrum T-Shark Quad-Core Processor-White",$149.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-7-e-lite-8gb-android-4-4-tablet-with-spreadtrum-t-shark-quad-core-processor-white-sm-t113ndwaxac/10414460.aspx?,SM-T113NDWAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10414/10414460.jpg,bestbuy
28,"Apple iPad Pro 10.5"" 64GB with Wi-Fi - Rose Gold",$869.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-64gb-with-wi-fi-rose-gold/10750314.aspx?,MQDY2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750314_fr.jpg,bestbuy
29,"iPad 2 WIFI only Second Generation 16gb White, Refurbished",$189.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-2-wifi-only-second-generation-16gb-white-refurbished-mc979ll-a/10592444.aspx?,MC979LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10592/10592444.jpeg,bestbuy
30,"Apple iPad Pro 9.7"" 128GB with Wi-Fi - Gold",$799.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-128gb-with-wi-fi-gold-mlmx2cl-a/10415425.aspx?,MLMX2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415425.jpg,bestbuy
31,Samsung - Tablet Accessories EF-BT350 wattSEGUJ 8 in. Galaxy Tab A Titanium Book Cover,$75.50,http://www.bestbuy.ca/en-ca/product/samsung-tablet-accessories-ef-bt350-wattseguj-8-in-galaxy-tab-a-titanium-book-cover/11409697.aspx?,ISTR26092,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11409/11409697.jpg,bestbuy
32,"Samsung Galaxy Tab E 9.6"" 16GB Android 5.0 Lollipop Tablet - Black",$329.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-e-9-6-16gb-android-5-0-lollipop-tablet-black-sm-t560nzkuxac/10391587.aspx?,SM-T560NZKUXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10391/10391587.jpg,bestbuy
33,"10"" MTK8163 2GB 16GB Android",$290.95,http://www.bestbuy.ca/en-ca/product/10-mtk8163-2gb-16gb-android/10557807.aspx?,Z300M-A2-GD,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10557/10557807.jpg,bestbuy
34,"Ematic EGQ223SKBU 16GB Tablet - 10"" - Wireless LAN Quad-core (4 Core) 1.20 GHz - Blue",$134.95,http://www.bestbuy.ca/en-ca/product/ematic-ematic-egq223skbu-16gb-tablet-10-wireless-lan-quad-core-4-core-1-20-ghz-blue-egq223skbu/10554262.aspx?,EGQ223SKBU,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10554/10554262.jpeg,bestbuy
35,MICROSOFT FACTORY RECERTIFIED SURFACE PRO-4 TABLET / INTEL:I7-6650U / 16GB RAM / 256GB SSD / INTEL-IRIS540 / 1YR,"$1,399.99",http://www.bestbuy.ca/en-ca/product/microsoft-microsoft-factory-recertified-surface-pro-4-tablet-intel-i7-6650u-16gb-ram-256gb-ssd-intel-iris540-1yr-ffz-00001/10588764.aspx?,FFZ-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10588/10588764.jpeg,bestbuy
36,Samsung - Consumer Tablets SM-T580NZWAXAR 10.1 in. Galaxy Tab A - White,$543.35,http://www.bestbuy.ca/en-ca/product/samsung-consumer-tablets-sm-t580nzwaxar-10-1-in-galaxy-tab-a-white/11409690.aspx?,ISTR29257,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11409/11409690.jpg,bestbuy
37,"Samsung Galaxy Tab S3 9.7"" 32GB Android N Tablet With Qualcomm APQ 8096 Quad-Core Processor - Black",$799.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-s3-9-7-32gb-android-n-tablet-with-qualcomm-apq-8096-quad-core-processor-black-sm-t820nzkaxac/10589705.aspx?,SM-T820NZKAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10589/10589705.jpg,bestbuy
38,Apple iPad mini 4 128GB With Wi-Fi & 3G/4G/4G LTE - Gold,$719.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-mini-4-128gb-with-wi-fi-3g-4g-4g-lte-gold-mk782cl-a/10389508.aspx?,MK782CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10389/10389508.jpg,bestbuy
39,"Apple iPad Pro 9.7"" 128GB with Wi-Fi - Rose Gold - Open Box",$759.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-128gb-with-wi-fi-rose-gold-open-box-mm192cl-a/10562790.aspx?,MM192CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10562/10562790.jpg,bestbuy
40,"Apple iPad Pro 9.7"" 256GB with Wi-Fi - Silver",$849.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-256gb-with-wi-fi-silver-mln02cl-a/10415428.aspx?,MLN02CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415428.jpg,bestbuy
41,Samsung IT SM-T350NZWAXAR Galaxy Tab A 8.0 16GB White,$422.23,http://www.bestbuy.ca/en-ca/product/samsung-it-sm-t350nzwaxar-galaxy-tab-a-8-0-16gb-white/11354905.aspx?,DAHD9013,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11354/11354905.jpg,bestbuy
42,"Apple iPad Pro 9.7"" 128GB with Wi-Fi - Space Grey",$749.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-128gb-with-wi-fi-space-grey-mlmv2cl-a/10415423.aspx?,MLMV2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415423.jpg,bestbuy
43,"Apple iPad 9.7"" 32GB with Wi-Fi/4G LTE - Silver",$619.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-32gb-with-wi-fi-4g-lte-silver/10640374.aspx?,MP1L2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640374.jpg,bestbuy
44,"Apple iPad Pro 12.9"" 128GB With Wi-Fi - Gold - Open Box",$919.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-12-9-128gb-with-wi-fi-gold-open-box-ml0r2cl-a/10546332.aspx?,ML0R2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10546/10546332.jpg,bestbuy
45,"iPad 3 Wifi Only Third Generation 32gb Black, Refurbished",$259.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-3-wifi-only-third-generation-32gb-black-refurbished-md334ll-a/10593473.aspx?,MD334LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10593/10593473.jpeg,bestbuy
46,Samsung IT SM-T813NZWEXAR S2 9.7 in. 32 GB Tablet White,$786.53,http://www.bestbuy.ca/en-ca/product/samsung-it-sm-t813nzwexar-s2-9-7-in-32-gb-tablet-white/11343155.aspx?,DAHD18282,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11343/11343155.jpg,bestbuy
47,"Samsung Galaxy Tab S2 9.7"" 32GB Android 6.0 Marshmallow Tablet - Gold",$549.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-s2-9-7-32gb-android-6-0-marshmallow-tablet-w-exynos-5433-8-core-processor-gold-sm-t813nzdexac/10424755.aspx?,SM-T813NZDEXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10424/10424755.jpg,bestbuy
48,"Microsoft Surface Pro 4 Tablet - 12.3"" - PixelSense - Wireless LAN - Intel Core i5 (6th Gen) i5-6300U Dual-core (2 Core) 2.40","$1,384.99",http://www.bestbuy.ca/en-ca/product/microsoft-microsoft-surface-pro-4-tablet-12-3-pixelsense-wireless-lan-intel-core-i5-6th-gen-i5-6300u-dual-core-2-core-2-40-tz6-00002/10554196.aspx?,TZ6-00002,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10554/10554196.jpeg,bestbuy
49,"Apple iPad Pro 10.5"" 512GB with Wi-Fi - Silver","$1,299.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-512gb-with-wi-fi-silver/10750300.aspx?,MPGJ2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750300_fr.jpg,bestbuy
50,"Open Box - Microsoft Surface Pro 4 12.3"" 128GB Windows 10 Tablet & Keyboard with Intel Core i5-6300U - Silver - Open Box","$1,049.98",http://www.bestbuy.ca/en-ca/product/open-box-microsoft-surface-pro-4-12-3-128gb-windows-10-tablet-keyboard-with-intel-core-i5-6300u-silver-open-box/11464670.aspx?,DQQ-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11464/11464670.jpg,bestbuy
51,Samsung IT SM-T280NZWAXAR Galaxy A 7 in. 8 GB Tablet White,$239.97,http://www.bestbuy.ca/en-ca/product/samsung-it-sm-t280nzwaxar-galaxy-a-7-in-8-gb-tablet-white/11332534.aspx?,DAHD18279,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11332/11332534.jpg,bestbuy
52,"Apple iPad 9.7"" 128GB with Wi-Fi - Space Grey",$579.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-128gb-with-wi-fi-space-grey/10640377.aspx?,MP2H2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640377_2-(1).jpg,bestbuy
53,"Apple iPad Pro 10.5"" 256GB with Wi-Fi - Gold","$1,049.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-256gb-with-wi-fi-gold/10750297.aspx?,MPF12CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750297_fr.jpg,bestbuy
54,"Apple 9.7"" iPad Pro 256GB, Wi-Fi ONLY in Rose , Refurbished",$824.99,http://www.bestbuy.ca/en-ca/product/apple-9-7-ipad-pro-256gb-wi-fi-only-in-rose-refurbished/11264709.aspx?,MM1A2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/112/11264/11264709.jpg,bestbuy
55,"Asus ZenPad 3S 10 9.7"" 64GB Android 6.0 Tablet With MediaTek MT8176 Turbo - Glacier Silver (Z500M-C1-SL)",$474.99,http://www.bestbuy.ca/en-ca/product/asus-zenpad-3s-10-9-7-64gb-android-6-0-tablet-with-mediatek-mt8176-turbo-glacier-silver-z500m-c1-sl/10734030.aspx?,Z500M-C1-SL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10734/10734030.jpg,bestbuy
56,Samsung IT SM-T280NZKAXAR Galaxy A 7 in. 8 GB Tablet Black,$240.80,http://www.bestbuy.ca/en-ca/product/samsung-it-sm-t280nzkaxar-galaxy-a-7-in-8-gb-tablet-black/11332533.aspx?,DAHD18278,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11332/11332533.jpg,bestbuy
57,Apple iPad mini 4 128GB With Wi-Fi - Space Grey,$549.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-mini-4-128gb-with-wi-fi-space-grey-mk9n2cl-a/10389497.aspx?,MK9N2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10389/10389497.jpg,bestbuy
58,"iPad 3 Wifi Only Third Generation 64gb Black, Refurbished",$279.99,http://www.bestbuy.ca/en-ca/product/ipad-3-wifi-only-third-generation-64gb-black-refurbished/11357102.aspx?,MD335LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11357/11357102.jpg,bestbuy
59,"Apple iPad Pro 12.9"" 64GB with Wi-Fi & 4G LTE - Space Grey","$1,219.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-64gb-with-wi-fi-4g-lte-space-grey/10750286.aspx?,MQED2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750286.jpg,bestbuy
60,"Rogers/Fido Alcatel Pop 7"" 8GB Android Marshmallow LTE Tablet With Quad Core Processor - Black",$149.99,http://www.bestbuy.ca/en-ca/product/rogers-fido-alcatel-pop-7-8gb-android-marshmallow-lte-tablet-with-quad-core-processor-black/10630348.aspx?,POP7GRY,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10630/10630348.jpg,bestbuy
61,Worryfree Gadgets WopadKids-7Q-PNK 7 in. Quad Core Capacitive Touch Screen Tablet PC Pink,$95.83,http://www.bestbuy.ca/en-ca/product/worryfree-gadgets-wopadkids-7q-pnk-7-in-quad-core-capacitive-touch-screen-tablet-pc-pink/11327613.aspx?,WRYFG147,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
62,"Microsoft Surface Pro 12.3"" 256GB Windows 10 Pro Tablet with 7th Gen Intel Core i5-7300U - Silver","$1,649.99",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-12-3-256gb-windows-10-pro-tablet-with-7th-gen-intel-core-i5-7300u-silver/10737283.aspx?,FJX-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10737/10737283.jpg,bestbuy
63,"Apple iPad Pro 12.9"" 512GB with Wi-Fi & 4G LTE - Space Grey","$1,649.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-512gb-with-wi-fi-4g-lte-space-grey/10750291.aspx?,MPLJ2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750291.jpg,bestbuy
64,RCA PRO RCT6103W46KL 10.1-INCH TOUCHSCREEN ANDROID TABLET PC - REFURBISHED,$149.99,http://www.bestbuy.ca/en-ca/product/rca-pro-rct6103w46kl-10-1-inch-touchscreen-android-tablet-pc-refurbished/10758616.aspx?,RCT6103W46KL,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
65,"Apple 7.9"" iPad Mini, A5 1.0GHz, 512MB RAM, 16GB Storage, WIFI, Grey/Black, Refurbished",$197.00,http://www.bestbuy.ca/en-ca/product/apple-7-9-ipad-mini-a5-1-0ghz-512mb-ram-16gb-storage-wifi-grey-black-refurbished/11456695.aspx?,Mini,https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11456/11456695.jpg,bestbuy
66,Worryfree Gadgets WopadKids-7Q-BLU 7 in. Quad Core Capacitive Touch Screen Tablet PC Blue,$95.83,http://www.bestbuy.ca/en-ca/product/worryfree-gadgets-wopadkids-7q-blu-7-in-quad-core-capacitive-touch-screen-tablet-pc-blue/11317906.aspx?,WRYFG148,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
67,"Microsoft Surface Pro 3 Tablet - Intel i7-4650 8GB 128GB SSD 12"" FHD BT Windows 10 Pro (Factory Recertified) ONE YEAR WARRANTY",$888.99,http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-3-tablet-intel-i7-4650-8gb-128gb-ssd-12-fhd-bt-windows-10-pro-factory-recertified-one-year-warranty/11157944.aspx?,HFL-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/111/11157/11157944.jpg,bestbuy
68,"Microsoft Surface Pro 4 Tablet PC - 12.3"" - PixelSense - Wireless LAN - Intel Core i5-6300U Dual-core 2.40 GHz - Silver","$1,493.95",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-4-tablet-pc-12-3-pixelsense-wireless-lan-intel-core-i5-6300u-dual-core-2-40-ghz-silver/10669001.aspx?,7AX-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10669/10669001.jpg,bestbuy
69,"B1-780-K6C3,7 INCH IPS TOUCH,ANDROID 6.0,MT8163 QUAD CORE,1GB DDR3,16GB eMMC,CAR",$152.99,http://www.bestbuy.ca/en-ca/product/acer-b1-780-k6c3-7-inch-ips-touch-android-6-0-mt8163-quad-core-1gb-ddr3-16gb-emmc-car-nt-lcjaa-002/10554268.aspx?,NT.LCJAA.002,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10554/10554268.jpeg,bestbuy
70,"Apple iPad Pro 9.7"" 32GB with Wi-Fi - Silver",$649.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-32gb-with-wi-fi-silver-mlmp2cl-a/10415420.aspx?,MLMP2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415420.jpg,bestbuy
71,Samsung IT SM-T713NZWEXAR S2 8.0 in. 32 GB Tablet White,$624.62,http://www.bestbuy.ca/en-ca/product/samsung-it-sm-t713nzwexar-s2-8-0-in-32-gb-tablet-white/11299726.aspx?,DAHD18280,https://multimedia.bbycastatic.ca/multimedia/products/500x500/112/11299/11299726.jpg,bestbuy
72,"Lenovo Yoga Tab 3 8"" 16GB Android 5.1 Tablet with Qualcomm Sandragon 210 Processor- Slate Black",$229.99,http://www.bestbuy.ca/en-ca/product/lenovo-yoga-tab-3-8-16gb-android-5-1-tablet-with-qualcomm-sandragon-210-processor-slate-black/10638771.aspx?,ZA090094US,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10638/10638771.jpg,bestbuy
73,"Apple 9.7"" iPad Pro 128GB, Wi-Fi ONLY in GOLD , Refurbished",$699.99,http://www.bestbuy.ca/en-ca/product/apple-9-7-ipad-pro-128gb-wi-fi-only-in-gold-refurbished/11357120.aspx?,MLMX2LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/113/11357/11357120.jpg,bestbuy
74,"iPad 2 WIFI only Second Generation 32gb White, Refurbished",$199.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-2-wifi-only-second-generation-32gb-white-refurbished-mc990ll-a/10592445.aspx?,MC990LL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10592/10592445.jpeg,bestbuy
75,"HUAWEI MateBook Signature Edition 2 in 1, Notebook and Tablet, 4GB+128GB / 6th Gen Intel Core m5 (Gray)","$1,099.99",http://www.bestbuy.ca/en-ca/product/huawei-huawei-matebook-signature-edition-2-in-1-notebook-and-tablet-4gb128gb-6th-gen-intel-core-m5-gray-hz-w19/10558656.aspx?,HZ-W19,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10558/10558656.jpeg,bestbuy
76,Samsung IT SM-T813NZKEXAR S2 9.7 in. 32 GB Tablet Black,$786.53,http://www.bestbuy.ca/en-ca/product/samsung-it-sm-t813nzkexar-s2-9-7-in-32-gb-tablet-black/11296646.aspx?,DAHD18283,https://multimedia.bbycastatic.ca/multimedia/products/500x500/112/11296/11296646.jpg,bestbuy
77,"Apple iPad 9.7"" 32GB with Wi-Fi - Gold",$449.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-32gb-with-wi-fi-gold/10640359.aspx?,MPGT2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640359.jpg,bestbuy
78,"Polaroid 9"" 16GB Android 6.0 Tablet & Folio Keyboard With ARMv7 Processor - Purple",$139.99,http://www.bestbuy.ca/en-ca/product/polaroid-9-16gb-android-6-0-tablet-folio-keyboard-with-armv7-processor-purple/10751961.aspx?,P916PU,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10751/10751961.jpg,bestbuy
79,"Apple iPad Pro 10.5"" 64GB with Wi-Fi & 4G LTE - Silver","$1,039.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-64gb-with-wi-fi-4g-lte-silver/10750316.aspx?,MQF02CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750316_fr.jpg,bestbuy
80,"Apple iPad 9.7"" 128GB with Wi-Fi - Silver",$579.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-128gb-with-wi-fi-silver/10640355.aspx?,MP2J2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640355.jpg,bestbuy
81,Pro Tablet 608 G1 - Intel - Atom - X5-z8500 - 1.44 Ghz -,"$1,423.74",http://www.bestbuy.ca/en-ca/product/pro-tablet-608-g1-intel-atom-x5-z8500-1-44-ghz/10764176.aspx?,V1H15UAABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10764/10764176.jpg,bestbuy
82,"Samsung Galaxy Tab S2 8.0"" 32GB Android 6.0 Marshmallow Tablet - Gold",$449.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-s2-8-0-32gb-android-6-0-marshmallow-tablet-w-exynos-5433-8-core-processor-gold-sm-t713nzdexac/10424757.aspx?,SM-T713NZDEXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10424/10424757.jpg,bestbuy
83,"Apple iPad Pro 12.9"" 128GB With Wi-Fi/3G/4G/4G LTE - Gold - Open Box",$949.95,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-12-9-128gb-with-wi-fi-3g-4g-4g-lte-gold-open-box-ml2k2cl-a/10546334.aspx?,ML2K2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10546/10546334.jpg,bestbuy
84,"Apple iPad Pro 12.9"" 512GB with Wi-Fi & 4G LTE - Gold","$1,649.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-512gb-with-wi-fi-4g-lte-gold/10750323.aspx?,MPLL2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750323.jpg,bestbuy
85,"Microsoft Surface Pro 12.3"" 512GB Windows 10 Pro Tablet with 7th Gen Intel Core i7-7660U - Silver","$2,799.99",http://www.bestbuy.ca/en-ca/product/microsoft-surface-pro-12-3-512gb-windows-10-pro-tablet-with-7th-gen-intel-core-i7-7660u-silver/10737281.aspx?,FKH-00001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10737/10737281.jpg,bestbuy
86,"Stylistic Q616,core M3-6y30, 4gb,11.6fhd Ag,pen&touch,128gb","$1,268.14",http://www.bestbuy.ca/en-ca/product/stylistic-q616-core-m3-6y30-4gb-11-6fhd-ag-pen-touch-128gb/10764171.aspx?,SPFC-Q616-W10-002,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10764/10764171.jpg,bestbuy
87,"Samsung Galaxy Tab A 8"" 16GB Android 5.0 Lollipop Tablet - White",$229.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-tab-a-8-16gb-android-5-0-lollipop-tablet-white-sm-t350nzwaxac/10369798.aspx?,SM-T350NZWAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10369/10369798.jpg,bestbuy
88,Acer Iconia One 10 B3-A30-K5PJ 10.1 Inch Tablet (NT.LCNAA.001),$214.99,http://www.bestbuy.ca/en-ca/product/acer-iconia-one-10-b3-a30-k5pj-10-1-inch-tablet-nt-lcnaa-001/10734016.aspx?,NT.LCNAA.001,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10734/10734016.png,bestbuy
89,"Ematic EGQ178 8 GB Tablet - 7.9"" - Wireless LAN - Quad-core (4 Core) 1.20 GHz - Black",$113.99,http://www.bestbuy.ca/en-ca/product/ematic-ematic-egq178-8-gb-tablet-7-9-wireless-lan-quad-core-4-core-1-20-ghz-black-egq178bl/10504087.aspx?,EGQ178BL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10504/10504087.jpeg,bestbuy
90,Open box - Apple iPad Air / A7 Chip/ 32GB / 9.7 in retina display / Silver - Open box,$379.98,http://www.bestbuy.ca/en-ca/product/open-box-apple-ipad-air-a7-chip-32gb-9-7-in-retina-display-silver-open-box/10749036.aspx?,MD786LL/A,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
91,"Stylistic Q736,core I5-6200u, 8gb,13.3fhd","$1,678.73",http://www.bestbuy.ca/en-ca/product/stylistic-q736-core-i5-6200u-8gb-13-3fhd/10764172.aspx?,SPFC-Q736-W10-002,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10764/10764172.jpg,bestbuy
92,"Samsung Galaxy View 18.4"" 32GB Android 5.1 Tablet With Exynos 7580 Octa-Core Processor - Black",$699.99,http://www.bestbuy.ca/en-ca/product/samsung-samsung-galaxy-view-18-4-32gb-android-5-1-tablet-with-exynos-7580-octa-core-processor-black-sm-t670nzkaxac/10451069.aspx?,SM-T670NZKAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451069.jpg,bestbuy
93,"Apple iPad Pro 10.5"" 256GB with Wi-Fi - Rose Gold","$1,049.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-10-5-256gb-with-wi-fi-rose-gold/10750298.aspx?,MPF22CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750298_fr.jpg,bestbuy
94,Open Box Apple - 12.9- Inch iPad Pro with Wi-Fi - 128GB - Space Gray - Open Box,$949.98,http://www.bestbuy.ca/en-ca/product/open-box-apple-12-9-inch-ipad-pro-with-wi-fi-128gb-space-gray-open-box/10749035.aspx?,ML0N2LL/A,https://images.bbycastatic.ca/sf/images/common/pictures/noimage500x500.jpg,bestbuy
95,"open box - Samsung Galaxy Tab S3 9.7"" 32GB Android N Tablet With Qualcomm APQ 8096 Quad-Core Processor - Black - open box",$699.98,http://www.bestbuy.ca/en-ca/product/open-box-samsung-galaxy-tab-s3-9-7-32gb-android-n-tablet-with-qualcomm-apq-8096-quad-core-processor-black-open-box/11190420.aspx?,SM-T820NZKAXAC,https://multimedia.bbycastatic.ca/multimedia/products/500x500/111/11190/11190420.jpg,bestbuy
96,"Promo Hp Pro Tablet 608 G1,atom Z8550,2gb 1600 (2 Gb On",$625.62,http://www.bestbuy.ca/en-ca/product/promo-hp-pro-tablet-608-g1-atom-z8550-2gb-1600-2-gb-on/10764159.aspx?,Z2B04UTABL,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10764/10764159.jpg,bestbuy
97,"Apple iPad Pro 9.7"" 128GB with Wi-Fi - Rose Gold",$749.99,http://www.bestbuy.ca/en-ca/product/apple-apple-ipad-pro-9-7-128gb-with-wi-fi-rose-gold-mm192cl-a/10415426.aspx?,MM192CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10415/10415426.jpg,bestbuy
98,"Apple iPad Pro 12.9"" 64GB with Wi-Fi - Gold","$1,049.99",http://www.bestbuy.ca/en-ca/product/apple-ipad-pro-12-9-64gb-with-wi-fi-gold/10750287.aspx?,MQDD2CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/107/10750/10750287.jpg,bestbuy
99,"Lenovo Flex 3-1480 80R3000WUS Tablet PC - 14"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-6200U Dual-core (2 Core) 2.30 GHz - Black","$1,117.95",http://www.bestbuy.ca/en-ca/product/lenovo-lenovo-flex-3-1480-80r3000wus-tablet-pc-14-in-plane-switching-ips-technology-wireless-lan-intel-core-i5-i5-6200u-dual-80r3000wus/10433983.aspx?,80R3000WUS,https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10433/10433983.jpeg,bestbuy
100,"Apple iPad 9.7"" 128GB with Wi-Fi/4G LTE - Space Grey",$749.99,http://www.bestbuy.ca/en-ca/product/apple-ipad-9-7-128gb-with-wi-fi-4g-lte-space-grey/10640375.aspx?,MP262CL/A,https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10640/10640375.jpg,bestbuy
