ID,Name,Price,Link,ModelNumber,Images
131,Sony A6000 24.3MP Mirrorless Camera with 16-50mm Lens Kit - White,$779.99,http://www.bestbuy.ca/en-ca/product/sony-sony-a6000-24-3mp-mirrorless-camera-with-16-50mm-lens-kit-white-ilce6000lw/10358501.aspx?,"(ILCE6000LW, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10358/10358501.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10358/10358501.jpg
132,Sony Cyber-shot RX100 Wi-Fi 20.1MP 2.9x Optical Zoom Digital Camera - Black - Open Box,$949.99,http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-rx100-wi-fi-20-1mp-2-9x-optical-zoom-digital-camera-black-open-box-dscrx100m4/10425974.aspx?,"(DSCRX100M4, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425974.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10425/10425974.jpg
133,Fujifilm X-T2 Mirrorless Camera with an 18-55mm Lens Kit,"$2,479.99",http://www.bestbuy.ca/en-ca/product/fuji-film-fujifilm-x-t2-mirrorless-camera-with-an-18-55mm-lens-kit-x-t2-18-55mm-kit/10451688.aspx?,"(X-T2 18-55MM KIT, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451688.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10451/10451688.jpg
134,Canon EOS 80D DSLR Camera with 18-55mm IS STM Lens Kit,"$1,649.99",http://www.bestbuy.ca/en-ca/product/canon-canon-eos-80d-dslr-camera-with-18-55mm-is-stm-lens-kit-1263c008/10414394.aspx?,"(1263C005, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10414/10414394.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10414/10414394.jpg
135,Olympus OM-D E-M1 Mirrorless Camera (Body Only),"$1,299.99",http://www.bestbuy.ca/en-ca/product/olympus-olympus-om-d-e-m1-mirrorless-camera-body-only-e-m1/10279719.aspx?,"(E-M1, https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10279/10279719.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10279/10279719.jpg
136,Fujifilm Instax SQUARE SQ10 Hybrid Instant Camera - Black,$369.99,http://www.bestbuy.ca/en-ca/product/fujifilm-instax-square-sq10-hybrid-instant-camera-black/10670427.aspx?,"(600018484, https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10670/10670427.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10670/10670427.jpg
137,Canon PowerShot SX730 HS Wi-Fi 20.3MP 40X Optical Zoom Digital Camera with Case - Black,$469.99,http://www.bestbuy.ca/en-ca/product/canon-powershot-sx730-hs-wi-fi-20-3mp-40x-optical-zoom-digital-camera-with-case-black/10661172.aspx?,"(1791C013, https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10661/10661172.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10661/10661172.jpg
138,PowerShot ELPH 190 IS WiFi 20.0MP 10x Optical Zoom Digital Camera - Black,$199.99,http://www.bestbuy.ca/en-ca/product/canon-powershot-elph-190-is-wifi-20-0mp-10x-optical-zoom-digital-camera-black-1084c001/10406710.aspx?,"(1084C001, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10406/10406710.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10406/10406710.jpg
139,Sony Cyber-shot RX10 20.2MP 8.3x Optical Zoom Digital Camera - Black,"$1,049.99",http://www.bestbuy.ca/en-ca/product/sony-sony-cyber-shot-rx10-20-2mp-8-3x-optical-zoom-digital-camera-black-dscrx10/10383944.aspx?,"(DSCRX10, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10383/10383944.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10383/10383944.jpg
140,Panasonic Lumix FZ300 12.1MP 24x Optical Zoom Digital Camera - Black,$649.99,http://www.bestbuy.ca/en-ca/product/panasonic-panasonic-lumix-fz300-12-1mp-24x-optical-zoom-digital-camera-black-dmcfz300k/10389041.aspx?,"(DMCFZ300K, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10389/10389041.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10389/10389041.jpg
