ID,Name,Price,Link,ModelNumber,Images
31,"LG LJ5500 49"" 1080p LED Smart TV",$649.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/lg-lj5500-49%22-1080p-led-smart-tv/p/108068489,49LJ5500,http://www.thesource.ca/medias/20170504160230-108068489-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyNTg4NnxpbWFnZS9qcGVnfGltYWdlcy9oMmQvaGVhLzg5NzE2MTgxNTY1NzQuanBnfDY5NzMyYzE2NmZlYzQ3YzUxNzNiN2NlNTVjYzRiMTEzOGNhNjU0MjQ2OTI4MWViMDZjYjhlZWE1NDZlZmIwYTY
32,Samsung UN24M4500AFXZC 24” HD 720p LED Smart TV,$279.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-un24m4500afxzc-24%e2%80%9d-hd-720p-led-smart-tv/p/108068569,UN24M4500AFXZC,http://www.thesource.ca/medias/20170810095205-108068569-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxMjc5NXxpbWFnZS9qcGVnfGltYWdlcy9oOGIvaGYzLzg5OTU0OTI2OTE5OTguanBnfDEzZmRmMTU1ZmE5MTU2ZjJhMTRlOWY3ZDAwYjVhOWJkNTBlZGI2ZDEyOGViYWZmM2EzMDY4ODlmZWVjMjY1ZjE
33,"Samsung M5300 40"" 1080p LED Smart TV",$549.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-m5300-40%22-1080p-led-smart-tv/p/108068571,UN40M5300AFXZC,http://www.thesource.ca/medias/20170809131050-108068571-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNTYyNnxpbWFnZS9qcGVnfGltYWdlcy9oMWQvaGY3Lzg5OTUyNzYxNjEwNTQuanBnfDYyNDkzZjNlYzgwNjM0Y2I4NDA0MDc1YzRhMmUxM2ViMDMzNDNlYzdmMjBhMzM3MTcwNTVjNmNjY2VlYWI1NGI
34,Samsung UN32M4500AFXZC 32” HD 720p LED Smart TV,$329.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-un32m4500afxzc-32%e2%80%9d-hd-720p-led-smart-tv/p/108068570,UN32M4500AFXZC,http://www.thesource.ca/medias/20170810095205-108068570-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxMjc5NXxpbWFnZS9qcGVnfGltYWdlcy9oZmQvaDQyLzg5OTU0OTM3NDA1NzQuanBnfGVkYzIwZjdkOWFmOGYwYTliZTcwMGNmYTRmNjI3ZWRiZWFlN2RiZDdmZWY1M2E5NGY3NTFlZjhlNTNmZDZhNTc
35,Samsung UN58MU6100FXZ 58” 4K UHD Smart TV,"$1,399.99",http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-un58mu6100fxz-58%e2%80%9d-4k-uhd-smart-tv/p/108070589,UN58MU6100FXZ,http://www.thesource.ca/medias/20170802152616-108070589-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w5NTU4fGltYWdlL2pwZWd8aW1hZ2VzL2hiNi9oYTYvODk5NDI5NTE4NTQzOC5qcGd8OWY4Y2E1ZjZlMzJlNWI4NDg3YWFlM2UwMDMwMDQ2OTI2MDYxZGVlMTM2ZmNkNzEwYzVhY2M4ZTA0NTcxZGQ1YQ
36,Proscan PLED1960A 19” 720p LED TV with ATSC Tuner,$169.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/proscan-pled1960a-19%e2%80%9d-720p-led-tv-with-atsc-tuner/p/108043200,PLED1960A,http://www.thesource.ca/medias/8043200xl-mediaConversion-original-2-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0NzQxMHxpbWFnZS9qcGVnfGltYWdlcy9oODUvaDMzLzg4MjQwNTM3NjAwMzAuanBnfGMxMDNkYjUyNTgzMzliNGNiZTc1NmI3NmY5NGZlMTFkZDUzOTQxMDZkYWIwYzg0Y2FiZmYzNGI1MzU2MGIzYWI
37,"Fluid 55"" 1080p DLED HDTV",$349.96,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/fluid-55%22-1080p-dled-hdtv/p/108018758,LE-55GCL-Q,http://www.thesource.ca/medias/base-999536727235800-108018758-mediaConversion-original-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0Mzk5NHxpbWFnZS9qcGVnfGltYWdlcy9oZWQvaDk0Lzg4NTEzMjQxMDg4MzAuanBnfDQzMTUwYmU0MmU4NzRmOGRmMWE1MmE4MDY5OThkODQwYTBhMGNlOGJiNTZiNzljODEwOGU1YTc4NGI5NDcxODY
38,Samsung J5200 50” 1080p LED Smart TV,$699.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-j5200-50%e2%80%9d-1080p-led-smart-tv/p/108035986,UN50J5200AFXZC,http://www.thesource.ca/medias/8035986l-mediaConversion-original-2-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0NTE0MnxpbWFnZS9qcGVnfGltYWdlcy9oY2IvaDdiLzg4MjM4MDExMTg3NTAuanBnfGMxMDE2MjI4OTA5N2JiMWFjOWM3MjMzNGE3OWU5NjYzYzYxZjg1Nzk0MWRmMTgxMTIwYjFmZmQ0ODkyMjhlNzM
39,"Samsung F5500 46"" 1080p LED Smart TV",$549.96,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/samsung-f5500-46%22-1080p-led-smart-tv/p/108008318,UN46F5500AFZC,http://www.thesource.ca/medias/8008318-A3.jpg?context=bWFzdGVyfGltYWdlc3w2Mjc0MDJ8aW1hZ2UvanBlZ3xpbWFnZXMvaGE2L2gyZi84ODUwOTk4NTkxNTE4LmpwZ3w4OWQ1NzBiZGM0YjBkY2Y3NDA5NzliNDMxM2EwMGEzNDU5OTgxNTFlNTE0MjQzNTMzZmQ3NDZjZjQ5YjU1Mjky
40,Sony KDL48R550C 48in LED Smart TV,$649.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/televisions/led-tvs/sony-kdl48r550c-48in-led-smart-tv/p/108034916,KDL48R550C,http://www.thesource.ca/medias/base-58161522629200-108034916-mediaConversion-original-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0MjA2MXxpbWFnZS9qcGVnfGltYWdlcy9oOTEvaDdlLzg4NTE5NDE5NDk0NzAuanBnfDU4NzZhNDNkMTNkNTdmMTA1NjVlZmIzZmQ1M2EzOWIxODllNTU4ODlmNDZjM2I3YmUwMGFjMTRlNGYxMjBlYWY
