ID,Name,Price,Link,ModelNumber,Images
66,VQ Hepburn Mk II FM Radio with Bluetooth® - Purple,$169.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/vq-hepburn-mk-ii-fm-radio-with-bluetooth%c2%ae---purple/p/108050254,VQ-HEPMKII-DP/US,http://www.thesource.ca/medias/20160704110949-108050254-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wzNDc5MHxpbWFnZS9qcGVnfGltYWdlcy9oYzAvaDc0Lzg4NjkxMDk4NTgzMzQuanBnfDY2OTBiNjE2MjkwYzE0YzQ3NDhjYzNlZGY3NTc5OWM0ZmI1MGRmODQyMWNmN2ZiOWUyMzM3ODkzNWQwNmU4ODk
67,VQ Christie HD/FM Radio with Bluetooth® & NFC - Purple,$169.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/vq-christie-hd-fm-radio-with-bluetooth%c2%ae-and-nfc---purple/p/108050248,VQ-CHRISTIE-DP/US,http://www.thesource.ca/medias/20161122161814-108050248-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wzMzcwMXxpbWFnZS9qcGVnfGltYWdlcy9oZDQvaGM2Lzg5MTE3NTMxODMyNjIuanBnfDQxOTMyZmE0ZDRmMTU5OTdkOTJhNzA1MzUwMTIzODRjNzUzN2Y3YzZiOTZiZDhiYWJjOTMxMjE0ZWUxNGQ3ZGQ
68,Polk Audio MagniFi One Bluetooth® Soundbar & Subwoofer Home Theatre System - Open Box,$149.96,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/polk-audio-magnifi-one-bluetooth%c2%ae-soundbar-and-subwoofer-home-theatre-system---open-box/p/108068455,AM8114-A,http://www.thesource.ca/medias/8046389-A3.jpg?context=bWFzdGVyfGltYWdlc3wxMTg3M3xpbWFnZS9qcGVnfGltYWdlcy9oMDAvaGY1Lzg4NDU4Nzg5NTE5NjYuanBnfDEwMTMzZDJmODU4MDYzMWU0MjBmN2YwZmFjNTE5YTdmMjI2NTJhM2RlODQxYjY2ZDM1MzczMWE2NDM5NzQxZDY
69,808 Audio HEX SL Bluetooth® Wireless Speaker - Black,$69.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/808-audio-hex-sl-bluetooth%c2%ae-wireless-speaker---black/p/108026476,SP891BKF,http://www.thesource.ca/medias/8026476-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNTM2OXxpbWFnZS9qcGVnfGltYWdlcy9oZjMvaDUyLzg4MjY5NTIwODk2MzAuanBnfDRlNDIyOWRlZDdhOTI0YmVhMTc0YmJmNGM4ZGZjOTJlOTBkYjkyMzE5NTNlNGIxMmQ0NmQ3MDczM2YxZWQxMGQ
70,808 Audio HEX SL Bluetooth® Wireless Speaker- Red,$69.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/808-audio-hex-sl-bluetooth%c2%ae-wireless-speaker--red/p/108026477,SP890RD,http://www.thesource.ca/medias/8026477-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyMzA0MHxpbWFnZS9qcGVnfGltYWdlcy9oZTgvaDk5Lzg4MjY5NTI1NDgzODIuanBnfDlhYzk5YjRlMjRhYWJiNTk1MGIwNGYyYmViMTQ4NjRkOTA1MThmYTJlYzAzZDFjY2I2ZjI0MTAyYmYxZGNlYzc
71,808 Audio HEX SL Bluetooth® Wireless Speaker - Blue,$69.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/808-audio-hex-sl-bluetooth%c2%ae-wireless-speaker---blue/p/108026478,SP890BL,http://www.thesource.ca/medias/8026478-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyMzEwNnxpbWFnZS9qcGVnfGltYWdlcy9oN2QvaGU5Lzg4MjY5NTI4NzYwNjIuanBnfDRhMzVhMGRkNjUyNjEyNWExZTM2NzQ2OGFkOTU5MGQ5NDgwZjNjYjVlMjFkNmI2NWQwNTkyYTYxMjg2MWMwZjY
72,808 Audio HEX TL Bluetooth® Wireless Speaker- Black,$79.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/808-audio-hex-tl-bluetooth%c2%ae-wireless-speaker--black/p/108026480,SP900BK,http://www.thesource.ca/medias/8026480-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyNjQ1NHxpbWFnZS9qcGVnfGltYWdlcy9oOTcvaDAyLzg4MjY5NTMyMzY1MTAuanBnfDQ3OWVjY2ZhNjQwMTE2Mzk1YzYzYjY3NmE2MTAwZGRhZjUzYTRkOWEyNjFjZmM4ZDlhNjM4Yjk4NzU0MjgxMDg
73,808 Audio HEX XL Bluetooth® Wireless Speaker - Black,$109.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/808-audio-hex-xl-bluetooth%c2%ae-wireless-speaker---black/p/108026483,SP920BK,http://www.thesource.ca/medias/8026483-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wzNjQxOHxpbWFnZS9qcGVnfGltYWdlcy9oYzkvaDczLzg4MjY5NTM2NjI0OTQuanBnfDdmZWUzMjYxZTdkMDhjY2UwZTRiZjZlNGI5YWNmMmIyYzYxZDhjMjFmZmQ4NTg2YWFiZDI4YmY1MDkyMTBkY2I
74,808 Audio HEX XL Bluetooth® Wireless Speaker - White,$99.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/808-audio-hex-xl-bluetooth%c2%ae-wireless-speaker---white/p/108026486,SP920WH,http://www.thesource.ca/medias/8026486-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w0MDQ2M3xpbWFnZS9qcGVnfGltYWdlcy9oNzgvaGQ2Lzg4MjY5NTQ2NDU1MzQuanBnfGM4ZDY5NmFmY2JjMzE5M2RkM2RhOTNiNzMzMTk3NTgyYTEwOGZlNjRiMGRkZmEzMGNhOGZkMGQ3NDNiYWYyMmY
75,HMDX JAM Plus Speaker - Yellow,$49.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/hmdx-jam-plus-speaker---yellow/p/108028615,HX-P240YL,http://www.thesource.ca/medias/base-1637428689066300-108028615-mediaConversion-original-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wzMzY3MHxpbWFnZS9qcGVnfGltYWdlcy9oZTEvaGY2Lzg4NDM5MDY4MDk4ODYuanBnfDU4NTMyOGI1NWMzZDM0YmJhM2RhYWZhZDBmMDQ2YWUyZmM4YjhiMGYwNWM1MjU5YWY4MWIzNGE0ZjVjYmJiMWE
76,Logiix LGX-10612 Blue Piston Wireless Bluetooth Speaker - Turquoise,$39.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/logiix-lgx-10612-blue-piston-wireless-bluetooth-speaker---turquoise/p/108012453,LGX-10612,http://www.thesource.ca/medias/8012453-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wzNDEzNXxpbWFnZS9qcGVnfGltYWdlcy9oZTgvaDdiLzg4MjcwMjU4MTc2MzAuanBnfGYwNjQzMGJkZDMwMDE4NTU0OTY3YjNiYzY2YzM4ZWExMzliZWFhMzE0Njc2YmQwNWJlNzEyNmQzZTZhYWY1MzM
77,Pyle PLMR24S Three-Way Weather Proof Mini Box Speakers (Pair) - Silver,$49.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/pyle-plmr24s-three-way-weather-proof-mini-box-speakers-%28pair%29---silver/p/108026653,PLMR24S,http://www.thesource.ca/medias/8026653-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNzIwMnxpbWFnZS9qcGVnfGltYWdlcy9oOTMvaDQ1Lzg4MjU2NzU5NzI2MzguanBnfDI5ZDdmNWE5MTgyM2Q1YTE3YTI3NzhmMDAwYThjZTFmZGJkNTc2MTQ5OTA4ZjlhNjIxN2MwNmE3ZmVmYzdjZTc
78,"Pyle PPA6 6"" 400 Watt Professional Premium PA Subwoofer",$32.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/pyle-ppa6-6%22-400-watt-professional-premium-pa-subwoofer/p/108026658,PPA6,http://www.thesource.ca/medias/8026658-A-mediaConversion-original-1-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyMzQ4MnxpbWFnZS9qcGVnfGltYWdlcy9oMTkvaDJhLzg4MjU2NzY4OTAxNDIuanBnfDNjYzA1YWNjNjgzZTYxZWIyYWVmNDMwZmNiNWEwZjBlMGJkNzljODRjYmI5MDlmYWQwOTA2ZTlhODVlN2Y2MDU
79,Atlas Sound SD72 8” 50W Dual Cone Speaker Kit,$44.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/atlas-sound-sd72-8%e2%80%9d-50w-dual-cone-speaker-kit/p/108042610,SD72W-KIT,http://www.thesource.ca/medias/8042610l-mediaConversion-original-2-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNzM5MHxpbWFnZS9qcGVnfGltYWdlcy9oZDYvaDZhLzg4MjQ2MTQ0MjA1MTAuanBnfGM4YTQ2NjA2MzljNmZjYzhhMzkzZDMyMzU0MTdhNzEyMDA3ZmU3NzY1NWJiMjkxMmUzNTQ1MGM0OGQwMDEzN2Y
80,"Pyle PDICS6 Pro 6.5"" Full Range In-Ceiling Flush Mount Enclosure Speaker System - White",$39.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/pyle-pdics6-pro-6-5%22-full-range-in-ceiling-flush-mount-enclosure-speaker-system---white/p/108036253,PDICS6,http://www.thesource.ca/medias/8036253-A-mediaConversion-original-2-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNzA2NXxpbWFnZS9qcGVnfGltYWdlcy9oOTYvaGEwLzg4MjU0NDg1Mjk5NTAuanBnfDdiMTBiNmIzODZhMzllODVhN2ZmOTU0NGY2MzZjZDQ3NjdhYTA3MTUxYjJhODI3NmNlM2FiNjk0ZjFhNjEwYzY
81,Proscan 2.1 Digital Speaker System - Black,$34.99,http://www.thesource.ca/en-ca/tvs-and-home-theatre/audio-and-speakers/home-audio-speakers/proscan-2-1-digital-speaker-system---black/p/108043318,PHTIB8108,http://www.thesource.ca/medias/8043318xl-mediaConversion-original-2-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyNjIyNXxpbWFnZS9qcGVnfGltYWdlcy9oZGQvaDEyLzg4MjQwNjQ0NDIzOTguanBnfDQxMzU1YWZlMWRiZjNjZjEyOWNhZmFhNmU5NTNmM2QzYzNkMGNjOGM3ZjdhYmFjMDI0ZjcwMTY0YjI3NzNmZjY
