IDValues,Name,Price,link,ModelNumber,Image
25,"ASUS Z380M-A2-GR ZenPad 8 8"" IPS Tablet, 1.3 GHz MediaTek MT8163, 16 GB eMMC, 2 GB RAM, Android 6.0, Dark Grey",$179.99,https://www.staples.ca/en/ASUS-Z380M-A2-GR-ZenPad-8-8-IPS-Tablet-1-3-GHz-MediaTek-MT8163-16-GB-eMMC-2-GB-RAM-Android-6-0-Dark-Grey/product_2630813_2-CA_1_20001,Z380M-A2-GR,https://www.staples-3p.com/s7/is/image/Staples/m005687992_sc7?$std$
26,"eduGear Refurbished Onebook EAW23 11.6"" Refurbished Tablet, 2.0 GHz Core M-5Y10C, 128 GB SSD, 8 GB RAM, Windows 10",$264.99,https://www.staples.ca/en/eduGear-Refurbished-Onebook-EAW23-11-6-Refurbished-Tablet-2-0-GHz-Core-M-5Y10C-128-GB-SSD-8-GB-RAM-Windows-10/product_2720426_2-CA_1_20001,EAW23,https://www.staples-3p.com/s7/is/image/Staples/m005847272_sc7?$std$
27,"Apple iPad 9.7"" Tablet, Wi-Fi + Cellular, Apple A9 Chip, 128 GB Flash, iOS 10",$749.00,https://www.staples.ca/en/Apple-iPad-9-7-Tablet-Wi-Fi-Cellular-Apple-A9-Chip-128-GB-Flash-iOS-10/product_SS6160609_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m005844721_sc7?$std$
28,"Microsoft Surface Pro FJZ-00001 12.3"" PixelSense Tablet, Intel Core i7, 256 GB SSD, 8 GB RAM, Windows 10 Pro","$1,999.00",https://www.staples.ca/en/Microsoft-Surface-Pro-FJZ-00001-12-3-PixelSense-Tablet-Intel-Core-i7-256-GB-SSD-8-GB-RAM-Windows-10-Pro/product_2721865_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006184680_sc7?$std$
29,"Apple iPad 9.7"" Tablet, Wi-Fi + Cellular, Apple A9 Chip, 32 GB Flash, iOS 10",$619.00,https://www.staples.ca/en/Apple-iPad-9-7-Tablet-Wi-Fi-Cellular-Apple-A9-Chip-32-GB-Flash-iOS-10/product_SS6160608_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m005844721_sc7?$std$
30,"Microsoft Surface Pro FKH-00001 12.3"" PixelSense Tablet, Intel Core i7, 512 GB SSD, 16 GB RAM, Windows 10 Pro","$2,799.00",https://www.staples.ca/en/Microsoft-Surface-Pro-FKH-00001-12-3-PixelSense-Tablet-Intel-Core-i7-512-GB-SSD-16-GB-RAM-Windows-10-Pro/product_2721866_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006184680_sc7?$std$
31,"Apple iPad Pro (MLN12CL/A) 9.7"", A9X Third Generation Chip, 256GB, Wi-Fi",$929.00,https://www.staples.ca/en/Apple-iPad-Pro-MLN12CL-A-9-7-A9X-Third-Generation-Chip-256GB-Wi-Fi/product_SS4841874_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m003759643_sc7?$std$
32,"Samsung Galaxy Book SM-W620NZKBXAC 10.6"" Tablet, 2.6 GHz Intel Core m3, 64 GB Flash, 4 GB RAM, Windows 10 Home, Silver",$899.92,https://www.staples.ca/en/Samsung-Galaxy-Book-SM-W620NZKBXAC-10-6-Tablet-2-6-GHz-Intel-Core-m3-64-GB-Flash-4-GB-RAM-Windows-10-Home-Silver/product_2767003_2-CA_1_20001,SM-W620NZKBXAC,https://www.staples-3p.com/s7/is/image/Staples/m006569946_sc7?$std$
33,"Apple iPad Pro 12.9"" Retina Tablet, A10X Fusion Chip, 64 GB, Wi-Fi","$1,049.00",https://www.staples.ca/en/Apple-iPad-Pro-12-9-Retina-Tablet-A10X-Fusion-Chip-64-GB-Wi-Fi/product_SS6617745_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271186_sc7?$std$
34,"ASUS Z580C-B1-BK ZenPad S 8"" IPS Tablet, 1.33 GHz Intel Atom Z3530, 32 GB eMMC, 2 GB RAM, Android 5.0, Black",$279.99,https://www.staples.ca/en/ASUS-Z580C-B1-BK-ZenPad-S-8-IPS-Tablet-1-33-GHz-Intel-Atom-Z3530-32-GB-eMMC-2-GB-RAM-Android-5-0-Black/product_2597182_2-CA_1_20001,Z580C-B1-BK,https://www.staples-3p.com/s7/is/image/Staples/m005687993_sc7?$std$
