IDValues,Name,Price,link,ModelNumber,Image
90,HP PageWide Pro 577dw Multifunction Printer (D3Q21A),$899.99,https://www.staples.ca/en/HP-PageWide-Pro-577dw-Multifunction-Printer-D3Q21A-/product_2072508_2-CA_1_20001,D3Q21A,https://www.staples-3p.com/s7/is/image/Staples/m006125079_sc7?$std$
91,Epson Expression ET-2650 EcoTank All-in-One Supertank Printer,$369.83,https://www.staples.ca/en/Epson-Expression-ET-2650-EcoTank-All-in-One-Supertank-Printer/product_2536522_2-CA_1_20001,C11CF47201,https://www.staples-3p.com/s7/is/image/Staples/m005515150_sc7?$std$
92,"Epson WorkForce Pro WF-R4640 EcoTank Wireless All-in-One Inkjet Printer with Scanner, Copier and Fax","$1,249.99",https://www.staples.ca/en/Epson-WorkForce-Pro-WF-R4640-EcoTank-Wireless-All-in-One-Inkjet-Printer-with-Scanner-Copier-and-Fax/product_1694230_2-CA_1_20001,C11CE69201,https://www.staples-3p.com/s7/is/image/Staples/m002704061_sc7?$std$
93,Epson Expression Photo XP-860 Small-in-One® All-in-One Printer,$299.96,https://www.staples.ca/en/Epson-Expression-Photo-XP-860-Small-in-One-All-in-One-Printer/product_1180381_2-CA_1_20001,C11CD95201,https://www.staples-3p.com/s7/is/image/Staples/s0976303_sc7?$std$
94,Epson® WorkForce WF-7110 Wireless Colour Inkjet Printer with AirPrint,$226.03,https://www.staples.ca/en/Epson-WorkForce-WF-7110-Wireless-Colour-Inkjet-Printer-with-AirPrint/product_1053799_2-CA_1_20001,C11CC99201,https://www.staples-3p.com/s7/is/image/Staples/s0855849_sc7?$std$
95,Lexmark CS417dn Single Function Colour Laser Printer (28DC050),$214.96,https://www.staples.ca/en/Lexmark-CS417dn-Single-Function-Colour-Laser-Printer-28DC050-/product_2716173_2-CA_1_20001,28DC050,https://www.staples-3p.com/s7/is/image/Staples/m006013562_sc7?$std$
96,Brother MFC-J485DW All-in-One Wireless Colour Inkjet Printer (MFCJ485DW),$129.98,https://www.staples.ca/en/Brother-MFC-J485DW-All-in-One-Wireless-Colour-Inkjet-Printer-MFCJ485DW-/product_1951263_2-CA_1_20001,MFCJ485DW,https://www.staples-3p.com/s7/is/image/Staples/m003212477_sc7?$std$
97,Epson® LQ-590 Dot Matrix Printer,$542.33,https://www.staples.ca/en/Epson-LQ-590-Dot-Matrix-Printer/product_573729_2-CA_1_20001,C11C558001,https://www.staples-3p.com/s7/is/image/Staples/s0178106_sc7?$std$
98,Brother MFC-L6700DW All-in-One Wireless Duplex Monochrome Laser Printer (MFCL6700DW),$749.99,https://www.staples.ca/en/Brother-MFC-L6700DW-All-in-One-Wireless-Duplex-Monochrome-Laser-Printer-MFCL6700DW-/product_2129331_2-CA_1_20001,MFC-L6700DW,https://www.staples-3p.com/s7/is/image/Staples/m003935171_sc7?$std$
99,Xerox Phaser (6022/NI) Colour Laser Printer,$299.00,https://www.staples.ca/en/Xerox-Phaser-6022-NI-Colour-Laser-Printer/product_1593984_2-CA_1_20001,6022/NI,https://www.staples-3p.com/s7/is/image/Staples/m002252241_sc7?$std$
100,Canon imageCLASS MF733Cdw Wireless Multifunction Colour Laser Printer with NFC technology (1474C009),$749.99,https://www.staples.ca/en/Canon-imageCLASS-MF733Cdw-Wireless-Multifunction-Colour-Laser-Printer-with-NFC-technology-1474C009-/product_2656788_2-CA_1_20001,1474C009,https://www.staples-3p.com/s7/is/image/Staples/m005942292_sc7?$std$
101,Lexmark MX617de Mono Multifunction Printer (35SC705),"$1,089.96",https://www.staples.ca/en/Lexmark-MX617de-Mono-Multifunction-Printer-35SC705-/product_2716181_2-CA_1_20001,35SC705,https://www.staples-3p.com/s7/is/image/Staples/m006148377_sc7?$std$
102,Brother HL-L6200DW Wireless Duplex Monochrome Laser Printer (HLL6200DW),$349.99,https://www.staples.ca/en/Brother-HL-L6200DW-Wireless-Duplex-Monochrome-Laser-Printer-HLL6200DW-/product_2072143_2-CA_1_20001,HL-L6200DW,https://www.staples-3p.com/s7/is/image/Staples/m003954856_sc7?$std$
103,Epson Expression ET-2500 EcoTank Wireless All-in-One Inkjet Printer with Scanner and Copier,$379.96,https://www.staples.ca/en/Epson-Expression-ET-2500-EcoTank-Wireless-All-in-One-Inkjet-Printer-with-Scanner-and-Copier/product_1694227_2-CA_1_20001,C11CE92201,https://www.staples-3p.com/s7/is/image/Staples/m002704057_sc7?$std$
104,Epson Expression Home XP-330 Small-in-One® Printer,$39.97,https://www.staples.ca/en/Epson-Expression-Home-XP-330-Small-in-One-Printer/product_2302714_2-CA_1_20001,C11CE60201,https://www.staples-3p.com/s7/is/image/Staples/m004816448_sc7?$std$
105,HP® LaserJet Pro MFP M521dn All-in-One Monochrome Laser Printer,"$1,039.96",https://www.staples.ca/en/HP-LaserJet-Pro-MFP-M521dn-All-in-One-Monochrome-Laser-Printer/product_203214_2-CA_1_20001,A8P79A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/s0720326_sc7?$std$
106,Lexmark MS417dn Mono Single Function Laser Printer (35SC260),$234.96,https://www.staples.ca/en/Lexmark-MS417dn-Mono-Single-Function-Laser-Printer-35SC260-/product_2716171_2-CA_1_20001,35SC260,https://www.staples-3p.com/s7/is/image/Staples/m006148371_sc7?$std$
107,Brother MFC-J5330DW Business Smart Plus Colour Inkjet Printer (MFCJ5330DW),$189.99,https://www.staples.ca/en/Brother-MFC-J5330DW-Business-Smart-Plus-Colour-Inkjet-Printer-MFCJ5330DW-/product_2496227_2-CA_1_20001,MFCJ5330DW,https://www.staples-3p.com/s7/is/image/Staples/m005917671_sc7?$std$
108,Brother MFC-J6530DW Business Smart Pro Colour Inkjet Printer (MFCJ6530DW),$299.99,https://www.staples.ca/en/Brother-MFC-J6530DW-Business-Smart-Pro-Colour-Inkjet-Printer-MFCJ6530DW-/product_2496246_2-CA_1_20001,MFCJ6530DW,https://www.staples-3p.com/s7/is/image/Staples/m005917672_sc7?$std$
109,Samsung CLX-6260FW Network Ready Wireless All-in-One Colour Laser Printer - Duplex,$799.96,https://www.staples.ca/en/Samsung-CLX-6260FW-Network-Ready-Wireless-All-in-One-Colour-Laser-Printer-Duplex/product_390625_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/s0798527_sc7?$std$
110,Canon imageCLASS (D560) Multifunction Copier,$179.99,https://www.staples.ca/en/Canon-imageCLASS-D560-Multifunction-Copier/product_990144_2-CA_1_20001,6371B048,https://www.staples-3p.com/s7/is/image/Staples/s0587747_sc7?$std$
111,Lexmark MS817n Mono Single Function Laser Printer (40GC100),$749.96,https://www.staples.ca/en/Lexmark-MS817n-Mono-Single-Function-Laser-Printer-40GC100-/product_2716182_2-CA_1_20001,40GC100,https://www.staples-3p.com/s7/is/image/Staples/m006148378_sc7?$std$
112,Polaroid Zip Mobile Instant Photoprinter,$179.99,https://www.staples.ca/en/Polaroid-Zip-Mobile-Instant-Photoprinter/product_SS5737759_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m004956920_sc7?$std$
113,MakerBot Replicator Z18 3D Printer,"$8,599.99",https://www.staples.ca/en/MakerBot-Replicator-Z18-3D-Printer/product_1182822_2-CA_1_20001,MP05950,https://www.staples-3p.com/s7/is/image/Staples/s0887357_sc7?$std$
114,"HP LaserJet Enterprise M506n Printer, (F2A68A)",$714.99,https://www.staples.ca/en/HP-LaserJet-Enterprise-M506n-Printer-F2A68A-/product_1852719_2-CA_1_20001,F2A68A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736212_sc7?$std$
115,Epson Expression ET-2600 EcoTank All-in-One Supertank Printer,$329.96,https://www.staples.ca/en/Epson-Expression-ET-2600-EcoTank-All-in-One-Supertank-Printer/product_2520697_2-CA_1_20001,C11CF46201,https://www.staples-3p.com/s7/is/image/Staples/m005515149_sc7?$std$
116,Lexmark MX417de Mono Multifunction Printer (35SC701),$374.96,https://www.staples.ca/en/Lexmark-MX417de-Mono-Multifunction-Printer-35SC701-/product_2716172_2-CA_1_20001,35SC701,https://www.staples-3p.com/s7/is/image/Staples/m006148372_sc7?$std$
117,Xerox WorkCentre (3225/DNI) Monochrome Laser MultiFunction Printer,$379.96,https://www.staples.ca/en/Xerox-WorkCentre-3225-DNI-Monochrome-Laser-MultiFunction-Printer/product_1499776_2-CA_1_20001,3225DNI,https://www.staples-3p.com/s7/is/image/Staples/m002252246_sc7?$std$
118,HP Colour LaserJet Enterprise M553dn Colour Laser Printer,$999.96,https://www.staples.ca/en/HP-Colour-LaserJet-Enterprise-M553dn-Colour-Laser-Printer/product_1689513_2-CA_1_20001,B5L25ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m002725922_sc7?$std$
119,Epson WorkForce Pro WF-4720 Colour Inkjet All-in-One Printer (C11CF74201),$179.71,https://www.staples.ca/en/Epson-WorkForce-Pro-WF-4720-Colour-Inkjet-All-in-One-Printer-C11CF74201-/product_2618616_2-CA_1_20001,C11CF74201,https://www.staples-3p.com/s7/is/image/Staples/s1086724_sc7?$std$
120,Epson® WorkForce Pro WF-4640 Wireless All-in-One Colour Inkjet Printer with AirPrint,$399.71,https://www.staples.ca/en/Epson-WorkForce-Pro-WF-4640-Wireless-All-in-One-Colour-Inkjet-Printer-with-AirPrint/product_219351_2-CA_1_20001,C11CD11201,https://www.staples-3p.com/s7/is/image/Staples/s0855847_sc7?$std$
121,"Canon PIXMA MG3020 All-in-One Inkjet Printer, Grey",$99.96,https://www.staples.ca/en/Canon-PIXMA-MG3020-All-in-One-Inkjet-Printer-Grey/product_2497893_2-CA_1_20001,1346C043,https://www.staples-3p.com/s7/is/image/Staples/m005052347_sc7?$std$
122,"HP LaserJet Enterprise M506x Printer, (F2A70A)","$1,059.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-M506x-Printer-F2A70A-/product_1852720_2-CA_1_20001,F2A70A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004752914_sc7?$std$
123,Canon PIXMA MG2525 All-in-One Inkjet Printer,$79.99,https://www.staples.ca/en/Canon-PIXMA-MG2525-All-in-One-Inkjet-Printer/product_2497890_2-CA_1_20001,0727C003,https://www.staples-3p.com/s7/is/image/Staples/m005052109_sc7?$std$
124,"Canon SELPHY CP1200 Wireless Compact Photo Inkjet Printer, Black",$149.99,https://www.staples.ca/en/Canon-SELPHY-CP1200-Wireless-Compact-Photo-Inkjet-Printer-Black/product_2074308_2-CA_1_20001,0599C001,https://www.staples-3p.com/s7/is/image/Staples/s1009018_sc7?$std$
125,HP 3758 Wireless All-in-One Inkjet Photo Printer (T8W83A#B1H),$89.98,https://www.staples.ca/en/HP-3758-Wireless-All-in-One-Inkjet-Photo-Printer-T8W83A-B1H-/product_2724504_2-CA_1_20001,T8W83A#B1H,https://www.staples-3p.com/s7/is/image/Staples/m006289053_sc7?$std$
126,Brother MFC-J4620DW Business Smart Colour Inkjet NFC All-in-One Printer (MFCJ4620DW),$219.99,https://www.staples.ca/en/Brother-MFC-J4620DW-Business-Smart-Colour-Inkjet-NFC-All-in-One-Printer-MFCJ4620DW-/product_1171540_2-CA_1_20001,MFCJ4620DW,https://www.staples-3p.com/s7/is/image/Staples/m004075315_sc7?$std$
127,Canon imageCLASS MF731Cdw Wireless Multifunction Colour Laser Printer (1474C017),$499.99,https://www.staples.ca/en/Canon-imageCLASS-MF731Cdw-Wireless-Multifunction-Colour-Laser-Printer-1474C017-/product_2636747_2-CA_1_20001,1474C017,https://www.staples-3p.com/s7/is/image/Staples/m006303195_sc7?$std$
128,HP PageWide Pro 577z Multifunction Printer (K9Z76A),"$1,489.99",https://www.staples.ca/en/HP-PageWide-Pro-577z-Multifunction-Printer-K9Z76A-/product_2072453_2-CA_1_20001,K9Z76A,https://www.staples-3p.com/s7/is/image/Staples/m006125080_sc7?$std$
129,Samsung ProXpress SL-M3320ND Monochrome Laser Printer,$279.96,https://www.staples.ca/en/Samsung-ProXpress-SL-M3320ND-Monochrome-Laser-Printer/product_1277837_2-CA_1_20001,SL-M3320ND,https://www.staples-3p.com/s7/is/image/Staples/s0891233_sc7?$std$
130,"HP LaserJet Pro M501dn Printer, (J8H61A)",$654.99,https://www.staples.ca/en/HP-LaserJet-Pro-M501dn-Printer-J8H61A-/product_2102739_2-CA_1_20001,J8H61A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736216_sc7?$std$
131,Xerox® WorkCentre® 6515/DNI Color Multifunction Printer,$599.99,https://www.staples.ca/en/Xerox-WorkCentre-6515-DNI-Color-Multifunction-Printer/product_2580333_2-CA_1_20001,6515/DNI,https://www.staples-3p.com/s7/is/image/Staples/s1062756_sc7?$std$
132,Samsung ProXpress (M3870FW) Wireless All-in-One Monochrome Laser Printer with Duplex,$459.96,https://www.staples.ca/en/Samsung-ProXpress-M3870FW-Wireless-All-in-One-Monochrome-Laser-Printer-with-Duplex/product_61742_2-CA_1_20001,SL-M3870FW/XAA,https://www.staples-3p.com/s7/is/image/Staples/s0761440_sc7?$std$
133,HP® LaserJet Pro 500 (M570dn) All-in-One Colour Laser Printer,"$1,099.99",https://www.staples.ca/en/HP-LaserJet-Pro-500-M570dn-All-in-One-Colour-Laser-Printer/product_1293693_2-CA_1_20001,CZ271A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441842_sc7?$std$
134,Epson SureColor P400 Inkjet Colour Printer,$719.99,https://www.staples.ca/en/Epson-SureColor-P400-Inkjet-Colour-Printer/product_1935474_2-CA_1_20001,C11CE85201,https://www.staples-3p.com/s7/is/image/Staples/m003292430_sc7?$std$
135,Xerox VersaLink C405/DN All-in-One Colour Laser Printer,$849.96,https://www.staples.ca/en/Xerox-VersaLink-C405-DN-All-in-One-Colour-Laser-Printer/product_2647397_2-CA_1_20001,C405/DN,https://www.staples-3p.com/s7/is/image/Staples/m005807357_sc7?$std$
136,Xerox WorkCentre (3215/NI) Monochrome Laser MultiFunction Printer,$319.96,https://www.staples.ca/en/Xerox-WorkCentre-3215-NI-Monochrome-Laser-MultiFunction-Printer/product_1499775_2-CA_1_20001,3215NI,https://www.staples-3p.com/s7/is/image/Staples/m002252245_sc7?$std$
137,HP LaserJet Pro MFP M225dw Automatic Duplex Printer,$49.97,https://www.staples.ca/en/HP-LaserJet-Pro-MFP-M225dw-Automatic-Duplex-Printer/product_1204029_2-CA_1_20001,CF485A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001527022_sc7?$std$
138,Lexmark (MS315DN)Monochrome Laser Single Function Printer,$349.96,https://www.staples.ca/en/Lexmark-MS315DN-Monochrome-Laser-Single-Function-Printer/product_1171108_2-CA_1_20001,35S0160,https://www.staples-3p.com/s7/is/image/Staples/s0858587_sc7?$std$
139,Canon MAXIFY IB4120 Business All-in-One Inkjet Printer,$189.99,https://www.staples.ca/en/Canon-MAXIFY-IB4120-Business-All-in-One-Inkjet-Printer/product_2497887_2-CA_1_20001,0972C003,https://www.staples-3p.com/s7/is/image/Staples/m005073813_sc7?$std$
140,Lexmark MS617dn Mono Single Function Laser Printer (35SC400),$739.96,https://www.staples.ca/en/Lexmark-MS617dn-Mono-Single-Function-Laser-Printer-35SC400-/product_2716179_2-CA_1_20001,35SC400,https://www.staples-3p.com/s7/is/image/Staples/m006148376_sc7?$std$
141,Samsung (CLP-680ND) Network-Ready Colour Laser Printer with Duplex,$499.96,https://www.staples.ca/en/Samsung-CLP-680ND-Network-Ready-Colour-Laser-Printer-with-Duplex/product_147742_2-CA_1_20001,CLP-680ND/XAA,https://www.staples-3p.com/s7/is/image/Staples/s0536430_sc7?$std$
142,HP PageWide Pro 452dw Wireless Laserjet Printer (D3Q16A),$499.99,https://www.staples.ca/en/HP-PageWide-Pro-452dw-Wireless-Laserjet-Printer-D3Q16A-/product_2072452_2-CA_1_20001,D3Q16A,https://www.staples-3p.com/s7/is/image/Staples/m006125077_sc7?$std$
143,Lexmark (CX410de) Colour Laser Multifunction Printer,$899.96,https://www.staples.ca/en/Lexmark-CX410de-Colour-Laser-Multifunction-Printer/product_307048_2-CA_1_20001,28D0550,https://www.staples-3p.com/s7/is/image/Staples/s0788052_sc7?$std$
144,Lexmark MX517de Mono Multifunction Printer (35SC703),$704.96,https://www.staples.ca/en/Lexmark-MX517de-Mono-Multifunction-Printer-35SC703-/product_2716176_2-CA_1_20001,35SC703,https://www.staples-3p.com/s7/is/image/Staples/m006148372_sc7?$std$
145,Xerox® Phaser® 6510DN Color Laser Printer,$389.99,https://www.staples.ca/en/Xerox-Phaser-6510DN-Color-Laser-Printer/product_2580317_2-CA_1_20001,6510/DN,https://www.staples-3p.com/s7/is/image/Staples/s1062755_sc7?$std$
146,Xerox Phaser (3260/DNI) Monochrome Laser Printer,$259.96,https://www.staples.ca/en/Xerox-Phaser-3260-DNI-Monochrome-Laser-Printer/product_1499774_2-CA_1_20001,3260DNI,https://www.staples-3p.com/s7/is/image/Staples/m002252244_sc7?$std$
147,Lexmark (MS810n) Monochrome Laser Single Function Printer,$839.96,https://www.staples.ca/en/Lexmark-MS810n-Monochrome-Laser-Single-Function-Printer/product_49565_2-CA_1_20001,40G0100,https://www.staples-3p.com/s7/is/image/Staples/s0612989_sc7?$std$
148,"Samsung Proxpress Sl-M3370Fd Laser Multifunction Printer, Monochrome, Plain Paper Print, Desktop",$419.96,https://www.staples.ca/en/Samsung-Proxpress-Sl-M3370Fd-Laser-Multifunction-Printer-Monochrome-Plain-Paper-Print-Desktop/product_1015007_2-CA_1_20001,SLM3370FDXAA,https://www.staples-3p.com/s7/is/image/Staples/m001941502_sc7?$std$
149,HP Color LaserJet Enterprise MFP M577f Printer (B5L47A),"$2,549.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-MFP-M577f-Printer-B5L47A-/product_1950125_2-CA_1_20001,B5L47A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004816458_sc7?$std$
150,HP LaserJet Enterprise M604dn Monochrome Laser Printer,"$1,099.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-M604dn-Monochrome-Laser-Printer/product_1689359_2-CA_1_20001,E6B68ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m002725917_sc7?$std$
151,Xerox Phaser 6510/N Color Laser Printer,$349.94,https://www.staples.ca/en/Xerox-Phaser-6510-N-Color-Laser-Printer/product_2580332_2-CA_1_20001,6510/N,https://www.staples-3p.com/s7/is/image/Staples/s1062755_sc7?$std$
152,Samsung (SCX-3405FW) Wireless All-in-One Monochrome Laser Printer,$9.97,https://www.staples.ca/en/Samsung-SCX-3405FW-Wireless-All-in-One-Monochrome-Laser-Printer/product_526475_2-CA_1_20001,SCX-3405FW,https://www.staples-3p.com/s7/is/image/Staples/s0557238_sc7?$std$
153,Lexmark (MS415DN) Monochrome Laser Single Function Printer,$469.96,https://www.staples.ca/en/Lexmark-MS415DN-Monochrome-Laser-Single-Function-Printer/product_1171107_2-CA_1_20001,35S0260,https://www.staples-3p.com/s7/is/image/Staples/s0640831_sc7?$std$
154,Epson® FX-890 Dot Matrix Printer,$532.56,https://www.staples.ca/en/Epson-FX-890-Dot-Matrix-Printer/product_515729_2-CA_1_20001,C11C524001,https://www.staples-3p.com/s7/is/image/Staples/s0178104_sc7?$std$
155,Brother Printer MFCL8900CDW Business Colour Laser All-in-One Printer,$549.83,https://www.staples.ca/en/Brother-Printer-MFCL8900CDW-Business-Colour-Laser-All-in-One-Printer/product_2710362_2-CA_1_20001,MFCL8900,https://www.staples-3p.com/s7/is/image/Staples/m006180381_sc7?$std$
156,Samsung ProXpress (M3820DW) Wireless Monochrome Laser Printer with Duplex,$349.96,https://www.staples.ca/en/Samsung-ProXpress-M3820DW-Wireless-Monochrome-Laser-Printer-with-Duplex/product_61737_2-CA_1_20001,SL-M3820DW,https://www.staples-3p.com/s7/is/image/Staples/s0761340_sc7?$std$
157,HP LaserJet Enterprise M553n Colour Laser Printer,$799.96,https://www.staples.ca/en/HP-LaserJet-Enterprise-M553n-Colour-Laser-Printer/product_1689227_2-CA_1_20001,B5L24ABGJ,https://www.staples-3p.com/s7/is/image/Staples/m002730719_sc7?$std$
158,Lexmark (CX410e) Colour Laser Multifunction Printer,$799.96,https://www.staples.ca/en/Lexmark-CX410e-Colour-Laser-Multifunction-Printer/product_49570_2-CA_1_20001,28D0500,https://www.staples-3p.com/s7/is/image/Staples/s0612990_sc7?$std$
159,Lexmark (MX310DN) Monochrome Laser Multifunction Printer,$399.98,https://www.staples.ca/en/Lexmark-MX310DN-Monochrome-Laser-Multifunction-Printer/product_164218_2-CA_1_20001,35S5700,https://www.staples-3p.com/s7/is/image/Staples/s0578866_sc7?$std$
160,"HP PageWide Pro 477dn Multifunction Inkjet Printer, (D3Q19A)",$689.99,https://www.staples.ca/en/HP-PageWide-Pro-477dn-Multifunction-Inkjet-Printer-D3Q19A-/product_2072925_2-CA_1_20001,D3Q19A#B1H,https://www.staples-3p.com/s7/is/image/Staples/m004693112_sc7?$std$
161,Xerox Phaser (3260/DI) Monochrome Laser Printer,$229.96,https://www.staples.ca/en/Xerox-Phaser-3260-DI-Monochrome-Laser-Printer/product_1499773_2-CA_1_20001,3260DI,https://www.staples-3p.com/s7/is/image/Staples/m002252244_sc7?$std$
162,Epson SureColor P600 Single Function Inkjet Printer,"$1,096.43",https://www.staples.ca/en/Epson-SureColor-P600-Single-Function-Inkjet-Printer/product_1543471_2-CA_1_20001,C11CE21201,https://www.staples-3p.com/s7/is/image/Staples/m002725936_sc7?$std$
163,Epson WorkForce Pro WF-3720 Colour Inkjet All-in-One Printer (C11CF24201),$89.96,https://www.staples.ca/en/Epson-WorkForce-Pro-WF-3720-Colour-Inkjet-All-in-One-Printer-C11CF24201-/product_2618614_2-CA_1_20001,C11CF24201,https://www.staples-3p.com/s7/is/image/Staples/s1086722_sc7?$std$
164,HP Deskjet 2549 Wireless Inkjet All-in-One Printer (K9B55A#B1H),$19.97,https://www.staples.ca/en/HP-Deskjet-2549-Wireless-Inkjet-All-in-One-Printer-K9B55A-B1H-/product_2180610_2-CA_1_20001,K9B55A#B1H,https://www.staples-3p.com/s7/is/image/Staples/m005047604_sc7?$std$
165,Lexmark MS517dn Mono Single Function Laser Printer (35SC300),$509.96,https://www.staples.ca/en/Lexmark-MS517dn-Mono-Single-Function-Laser-Printer-35SC300-/product_2716175_2-CA_1_20001,35SC300,https://www.staples-3p.com/s7/is/image/Staples/m006148371_sc7?$std$
166,Lexmark (MS810DN) Monochrome Laser Single Function Printer,$899.98,https://www.staples.ca/en/Lexmark-MS810DN-Monochrome-Laser-Single-Function-Printer/product_164213_2-CA_1_20001,40G0110,https://www.staples-3p.com/s7/is/image/Staples/s0640833_sc7?$std$
167,HP Colour LaserJet Enterprise MFP M577dn Printer (B5L46A),"$2,099.99",https://www.staples.ca/en/HP-Colour-LaserJet-Enterprise-MFP-M577dn-Printer-B5L46A-/product_1950127_2-CA_1_20001,B5L46A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m005276756_sc7?$std$
168,Canon imageCLASS (MF810Cdn) Colour Multifunction Laser Printer,"$1,299.99",https://www.staples.ca/en/Canon-imageCLASS-MF810Cdn-Colour-Multifunction-Laser-Printer/product_1519497_2-CA_1_20001,9548B001,https://www.staples-3p.com/s7/is/image/Staples/s0936084_sc7?$std$
169,"HP PageWide Pro 552dw Inkjet Printer, (D3Q17A)",$799.99,https://www.staples.ca/en/HP-PageWide-Pro-552dw-Inkjet-Printer-D3Q17A-/product_2072454_2-CA_1_20001,D3Q17A#B1H,https://www.staples-3p.com/s7/is/image/Staples/m004693107_sc7?$std$
170,Xerox VersaLink B405/DN All-in-One Monochrome Laser Printer,$929.96,https://www.staples.ca/en/Xerox-VersaLink-B405-DN-All-in-One-Monochrome-Laser-Printer/product_2647394_2-CA_1_20001,B405/DN,https://www.staples-3p.com/s7/is/image/Staples/m005807354_sc7?$std$
171,Brother HLL9200CDW Wireless Colour Laser Printer,$699.99,https://www.staples.ca/en/Brother-HLL9200CDW-Wireless-Colour-Laser-Printer/product_2395399_2-CA_1_20001,HLL9200CDW,https://www.staples-3p.com/s7/is/image/Staples/m004732694_sc7?$std$
172,Canon MAXIFY MB5420 All-in-One Inkjet Printer,$429.96,https://www.staples.ca/en/Canon-MAXIFY-MB5420-All-in-One-Inkjet-Printer/product_2497889_2-CA_1_20001,0971C003,https://www.staples-3p.com/s7/is/image/Staples/m005052108_sc7?$std$
173,HP Colour LaserJet Pro M452dn Laser Printer,$499.96,https://www.staples.ca/en/HP-Colour-LaserJet-Pro-M452dn-Laser-Printer/product_1889397_2-CA_1_20001,CF389A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m003149307_sc7?$std$
174,HP LaserJet Enterprise MFP M527dn Printer (F2A76A),"$1,849.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-MFP-M527dn-Printer-F2A76A-/product_1950123_2-CA_1_20001,F2A76A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004816457_sc7?$std$
175,"Canon MAXIFY MB5120 3.5"" All-in-One Touch LCD Inkjet Printer",$329.96,https://www.staples.ca/en/Canon-MAXIFY-MB5120-3-5-All-in-One-Touch-LCD-Inkjet-Printer/product_2497888_2-CA_1_20001,0960C003,https://www.staples-3p.com/s7/is/image/Staples/m005073815_sc7?$std$
176,Xerox Phaser (6700/DN) Colour Laser Printer,"$1,569.96",https://www.staples.ca/en/Xerox-Phaser-6700-DN-Colour-Laser-Printer/product_164389_2-CA_1_20001,6700DN,https://www.staples-3p.com/s7/is/image/Staples/s0456979_sc7?$std$
177,Lexmark (CX310dn) Colour Laser Multifunction Printer,$689.96,https://www.staples.ca/en/Lexmark-CX310dn-Colour-Laser-Multifunction-Printer/product_307047_2-CA_1_20001,28C0550,https://www.staples-3p.com/s7/is/image/Staples/s0788051_sc7?$std$
178,Xerox Work Center 6515/N Color Multifunction Printer,$459.99,https://www.staples.ca/en/Xerox-Work-Center-6515-N-Color-Multifunction-Printer/product_2580335_2-CA_1_20001,6515/N,https://www.staples-3p.com/s7/is/image/Staples/s1062756_sc7?$std$
179,Xerox VersaLink C405/N All-in-One Colour Laser Printer,$879.96,https://www.staples.ca/en/Xerox-VersaLink-C405-N-All-in-One-Colour-Laser-Printer/product_2647398_2-CA_1_20001,C405/N,https://www.staples-3p.com/s7/is/image/Staples/m005807356_sc7?$std$
180,Xerox® WorkCentre® 6515/DN Color Multifunction Printer,$599.99,https://www.staples.ca/en/Xerox-WorkCentre-6515-DN-Color-Multifunction-Printer/product_2580331_2-CA_1_20001,6515/DN,https://www.staples-3p.com/s7/is/image/Staples/s1062756_sc7?$std$
181,Lexmark (MX611de) Monochrome Laser Multifunction Printer,"$1,499.98",https://www.staples.ca/en/Lexmark-MX611de-Monochrome-Laser-Multifunction-Printer/product_307086_2-CA_1_20001,35S6701,https://www.staples-3p.com/s7/is/image/Staples/s0787990_sc7?$std$
182,Canon imagePROGRAF (iPF5100) Large Format Printer,"$2,549.99",https://www.staples.ca/en/Canon-imagePROGRAF-iPF5100-Large-Format-Printer/product_806457_2-CA_1_20001,2157B002,https://www.staples-3p.com/s7/is/image/Staples/s0503209_sc7?$std$
183,Epson WorkForce Pro WF-4730 Colour Inkjet All-in-One Printer (C11CG01201),$129.94,https://www.staples.ca/en/Epson-WorkForce-Pro-WF-4730-Colour-Inkjet-All-in-One-Printer-C11CG01201-/product_2636742_2-CA_1_20001,C11CG01201,https://www.staples-3p.com/s7/is/image/Staples/s1074796_sc7?$std$
184,Xerox Phaser (6700/DT) Colour Laser Printer,"$2,599.96",https://www.staples.ca/en/Xerox-Phaser-6700-DT-Colour-Laser-Printer/product_164392_2-CA_1_20001,6700DT,https://www.staples-3p.com/s7/is/image/Staples/s0645297_sc7?$std$
