IDValues,Name,Price,link,ModelNumber,Image
157,Epson® LQ-2090 Dot Matrix Printer,$851.05,https://www.staples.ca/en/Epson-LQ-2090-Dot-Matrix-Printer/product_573728_2-CA_1_20001,C11C559001,
158,"Fujifilm instax SHARE SP-2 Smartphone Printer, Silver (600016187)",$199.99,https://www.staples.ca/en/Fujifilm-instax-SHARE-SP-2-Smartphone-Printer-Silver-600016187-/product_2453903_2-CA_1_20001,600016187,
159,Canon MAXIFY IB4120 Business All-in-One Inkjet Printer,$189.99,https://www.staples.ca/en/Canon-MAXIFY-IB4120-Business-All-in-One-Inkjet-Printer/product_2497887_2-CA_1_20001,0972C003,
160,HP® Color LaserJet Enterprise MFP M577f Printer (B5L47A),"$2,549.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-MFP-M577f-Printer-B5L47A-/product_1950125_2-CA_1_20001,B5L47A#BGJ,
161,Epson® SureColour P600 Single Function Inkjet Printer (C11CE21201),"$1,096.43",https://www.staples.ca/en/Epson-SureColour-P600-Single-Function-Inkjet-Printer-C11CE21201-/product_1543471_2-CA_1_20001,C11CE21201,
162,Lexmark CX410de Colour Laser Multifunction Printer (28D0550),$899.96,https://www.staples.ca/en/Lexmark-CX410de-Colour-Laser-Multifunction-Printer-28D0550-/product_307048_2-CA_1_20001,28D0550,
163,Xerox Phaser 7500/DN Colour Laser Printer,"$2,999.99",https://www.staples.ca/en/Xerox-Phaser-7500-DN-Colour-Laser-Printer/product_810100_2-CA_1_20001,7500DN,
164,Xerox VersaLink C405/N All-in-One Colour Laser Printer,"$1,149.99",https://www.staples.ca/en/Xerox-VersaLink-C405-N-All-in-One-Colour-Laser-Printer/product_2647398_2-CA_1_20001,C405/N,
165,Samsung Network-Ready Colour Laser Printer with Duplex (CLP-680ND),$499.96,https://www.staples.ca/en/Samsung-Network-Ready-Colour-Laser-Printer-with-Duplex-CLP-680ND-/product_147742_2-CA_1_20001,CLP-680ND/XAA,
166,HP® Colour LaserJet Enterprise MFP M577dn Printer (B5L46A#BGJ),"$2,099.99",https://www.staples.ca/en/HP-Colour-LaserJet-Enterprise-MFP-M577dn-Printer-B5L46A-BGJ-/product_1950127_2-CA_1_20001,B5L46A#BGJ,
167,Xerox Phaser 6510/DNI Color Laser Printer,$439.96,https://www.staples.ca/en/Xerox-Phaser-6510-DNI-Color-Laser-Printer/product_2580334_2-CA_1_20001,6510/DNI,
168,Lexmark MS510dn Monochrome Laser Single Function Printer (35S0300),$769.96,https://www.staples.ca/en/Lexmark-MS510dn-Monochrome-Laser-Single-Function-Printer-35S0300-/product_164211_2-CA_1_20001,35S0300,
