ID,Name,Price,Link,Images,Model
1156,"Xeon 4-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-1607 3.0GHz, 2TB 7200rpm HDD, 64GB DDR3 Ram, 4GB Nvidia Quadro M2000, Windows 10 Pro(Certified Refurbished)","CDN$ 2,010.48",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SLD26X/ref=sr_1_1153?s=pc&ie=UTF8&qid=1501715460&sr=1-1153,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1157,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 2TB HDD , 48GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 7 Pro(Certified Refurbished)","CDN$ 1,669.20",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJYTPW/ref=sr_1_1203?s=pc&ie=UTF8&qid=1501715460&sr=1-1203,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1158,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 512 SSD + 2TB HDD, 48GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 7 Pro(Certified Refurbished)","CDN$ 2,025.61",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKK9SV/ref=sr_1_1178?s=pc&ie=UTF8&qid=1501715460&sr=1-1178,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1159,"Xeon 4-Core 3D Modelling SolidWorks CAD HP Z420 Workstation, E5-1607 3.0GHz, 2TB SSD + 4TB HDD, 64GB DDR3 Ram, 3GB Nvidia Quadro K4000, Windows 7 Pro(Certified Refurbished)","CDN$ 3,163.65",https://www.amazon.ca/Modelling-SolidWorks-HP-Workstation-Refurbished/dp/B073SLBF1S/ref=sr_1_1154?s=pc&ie=UTF8&qid=1501715460&sr=1-1154,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1160,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 512 SSD + 2TB HDD, 64GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 10 Pro(Certified Refurbished)","CDN$ 2,141.21",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJYMR7/ref=sr_1_1204?s=pc&ie=UTF8&qid=1501715460&sr=1-1204,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1161,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 2TB HDD , 48GB DDR3 Ram, 4GB Nvidia Quadro K1200, Windows 10 Pro(Certified Refurbished)","CDN$ 1,669.20",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKJC7L/ref=sr_1_1179?s=pc&ie=UTF8&qid=1501715460&sr=1-1179,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1162,"Xeon 4-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-1607 3.0GHz, 512 SSD + 2TB HDD, 48GB DDR3 Ram, 2x 1GB Nvidia Quadro K600, Windows 10 Pro(Certified Refurbished)","CDN$ 1,648.56",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJTKXK/ref=sr_1_1205?s=pc&ie=UTF8&qid=1501715460&sr=1-1205,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1163,"Xeon 4-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-1607 3.0GHz, 2TB 7200rpm HDD, 64GB DDR3 Ram, 3GB Nvidia Quadro K4000, Windows 10 Pro(Certified Refurbished)","CDN$ 1,564.62",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SL5CN6/ref=sr_1_1155?s=pc&ie=UTF8&qid=1501715460&sr=1-1155,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1164,"Lenovo ThinkPad Workstation P51-20HH000UUS-HID4-CA 15.6"" (FHD/E3-1505M v6/M2200/512G SSD + 1T HDD/32G RAM)","CDN$ 3,921.82",https://www.amazon.ca/Lenovo-ThinkPad-Workstation-P51-20HH000UUS-HID4-CA-E3-1505M/dp/B073R4R75R/ref=sr_1_1226?s=pc&ie=UTF8&qid=1501715460&sr=1-1226,https://images-na.ssl-images-amazon.com/images/I/513gVEpYgdL._AA160_.jpg, LN-P51-20HH000UUS-HID4-CA
1165,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 2TB 7200rpm HDD, 64GB DDR3 Ram, 8GB Nvidia Quadro M4000, Windows 7 Pro(Certified Refurbished)","CDN$ 2,651.74",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJSWQ4/ref=sr_1_1206?s=pc&ie=UTF8&qid=1501715460&sr=1-1206,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
