ID,Name,Price,Link,Images,Model
385,"Sony SNY-DSC-QX10-W Smartphone Attachable 4.45-44.5mm Lens-Style 18 MP Camera, White",CDN$ 178.38,https://www.amazon.ca/Sony-SNY-DSC-QX10-W-Smartphone-Attachable-4-45-44-5mm/dp/B00EVIJX1Y/ref=sr_1_566?s=photo&ie=UTF8&qid=1507358641&sr=1-566,https://images-na.ssl-images-amazon.com/images/I/41LTnXsyjOL._AA160_.jpg, DSCQX10/W
386,"Amkov 24MP Underwater, Shockproof and Dustproof Digital Camera with Dual Full-color LCD Displays, 16X Digital Zoom, and Fully Waterproof for up to 10 Feet(Yellow)",CDN$ 45.40,https://www.amazon.ca/Amkov-Underwater-Shockproof-Full-color-Waterproof/dp/B01IBJZ86M/ref=sr_1_494?s=photo&ie=UTF8&qid=1507358641&sr=1-494,https://images-na.ssl-images-amazon.com/images/I/61copI3f1jL._AA160_.jpg, CDW599
387,"Panasonic Lumix DMC-FZ1000 4K, 20.1MP Point and Shoot Camera with Leica Lens 16X Zoom (Black)",CDN$ 999.00,https://www.amazon.ca/Panasonic-Lumix-DMC-FZ1000-20-1MP-Camera/dp/B00L9ITFHQ/ref=sr_1_543?s=photo&ie=UTF8&qid=1507358641&sr=1-543,https://images-na.ssl-images-amazon.com/images/I/41QR47Zq51L._AA160_.jpg,none
388,Canon EOS 750D/T6i DSLR Camera with EF-S 18-135mm f/3.5-5.6 IS STM Lens & EF 75-300mm f/4-5.6 III Lens 32GB Bundle 12PC Accessory Kit. Includes 32GB Memory Card + 2 UV Filters + Full Size Tripod + LED Video Light + Mini HDMI Cable + MORE,"CDN$ 1,249.95",https://www.amazon.ca/18-135mm-3-5-5-6-75-300mm-Accessory-Filters/dp/B016Z2EVKQ/ref=sr_1_518?s=photo&ie=UTF8&qid=1507358641&sr=1-518,https://images-na.ssl-images-amazon.com/images/I/617kafxiN2L._AA160_.jpg, 0592C021AA
389,"Panasonic Lumix DMC-FZ300 Digital Camera 15PC Accessory Kit. Includes 2 Replacement BLC-12 Batteries + AC/DC Rapid Home & Travel Charger + 3PC Filter Kit (UV-CPL-FLD) + 4PC Macro Filter Set (+1,+2,+4,+10) + Micro HDMI Cable + Carrying Case + MORE",CDN$ 729.95,https://www.amazon.ca/Panasonic-DMC-FZ300-Accessory-Replacement-UV-CPL-FLD/dp/B013TF65MO/ref=sr_1_567?s=photo&ie=UTF8&qid=1507358641&sr=1-567,https://images-na.ssl-images-amazon.com/images/I/51vUqWvE++L._AA160_.jpg, DMC-FZ300K
390,Canon EOS 5D Mark II Full Frame DSLR Camera (Body Only) (OLD MODEL),"CDN$ 1,098.00",https://www.amazon.ca/Canon-Mark-Frame-Camera-MODEL/dp/B001G5ZTLS/ref=sr_1_495?s=photo&ie=UTF8&qid=1507358641&sr=1-495,https://images-na.ssl-images-amazon.com/images/I/51AMdPPR4WL._AA160_.jpg, 2764B003
391,Olympus Stylus TOUGH TG-4 Digital Camera (Red) 21PC Accessory Kit. Includes 32GB Memory Card + High Speed Memory Card Reader + 2 Replacement Li-90 Batteries + AC/DC Rapid Home & Travel Charger + Gripster Tripod + Deluxe Camera Starter Kit + MORE,CDN$ 599.95,https://www.amazon.ca/Olympus-Accessory-Replacement-Batteries-Gripster/dp/B014VH5WYG/ref=sr_1_519?s=photo&ie=UTF8&qid=1507358641&sr=1-519,https://images-na.ssl-images-amazon.com/images/I/61XKSUpYHxL._AA160_.jpg, V104160RU000
392,"Kodak AZ251-BK Digital Camera, Black",CDN$ 254.84,https://www.amazon.ca/Kodak-AZ251-BK-Digital-Camera-Black/dp/B00CD7UQ8E/ref=sr_1_544?s=photo&ie=UTF8&qid=1507358641&sr=1-544,https://images-na.ssl-images-amazon.com/images/I/41JqHKlK69L._AA160_.jpg, AZ251
393,Sony Alpha A99 II ILCA99M2 A99II DSLR Camera (Body Only) 13PC Kit - Includes 64GB SD Memory Card + 2 Replacement Batteries + Carrying Case + Monopod + MORE - International Version (No Warranty),"CDN$ 3,749.95",https://www.amazon.ca/Sony-Alpha-ILCA99M2-A99II-Camera/dp/B01LXM23SE/ref=sr_1_568?s=photo&ie=UTF8&qid=1507358641&sr=1-568,https://images-na.ssl-images-amazon.com/images/I/61Nwm0vC9hL._AA160_.jpg,none
394,Canon EOS 1300D/Rebel T6 DSLR Camera (Body Only) 64GB Bundle 10PC Accessory Kit. Includes 64GB Memory Card + High Speed Memory Card Reader + LED Video Light + Full Size Tripod + Heavy Duty Monopod Selfie Stick Pole + Wireless Remote + MORE - International Version (No Warranty),CDN$ 449.95,https://www.amazon.ca/Camera-Bundle-Accessory-Monopod-Wireless/dp/B01DYTTWKC/ref=sr_1_520?s=photo&ie=UTF8&qid=1507358641&sr=1-520,https://images-na.ssl-images-amazon.com/images/I/51hlBkuUaHL._AA160_.jpg, 1159C003
395,"Fujifilm  X70, 16 MP Digital Camera (Silver)",CDN$ 899.95,https://www.amazon.ca/Fujifilm-X70-Digital-Camera-Silver/dp/B019Y5UBGY/ref=sr_1_545?s=photo&ie=UTF8&qid=1507358641&sr=1-545,https://images-na.ssl-images-amazon.com/images/I/516L7bgrFOL._AA160_.jpg, Fujifilm X70 Camera Silver
396,"Nikon D5600 24.2 MP 1080P DSLR Camera w/ 3.2"" LCD - Wi-Fi & GPS Ready - 5 fps - Built in Flash + Nikon AF-S 18-140mm f/3.5-5.6G ED VR Lens + 25PC Kit + 3YR Warranrty","CDN$ 1,277.21",https://www.amazon.ca/Nikon-D5600-24-2-1080P-Camera/dp/B0749PQ4JW/ref=sr_1_496?s=photo&ie=UTF8&qid=1507358641&sr=1-496,https://images-na.ssl-images-amazon.com/images/I/61yVg-79loL._AA160_.jpg, NKD5600CK44
397,Blue Sea Systems Mini OLED DC Voltmeter with 12V/24V DC,CDN$ 70.52,https://www.amazon.ca/Blue-Sea-Systems-Mini-Voltmeter/dp/B01CZ2ZXKM/ref=sr_1_569?s=photo&ie=UTF8&qid=1507358641&sr=1-569,https://images-na.ssl-images-amazon.com/images/I/51ugFncYMjL._AA160_.jpg,none
398,Canon PowerShot SX620 HS Digital Camera (Black) 7PC Accessory Bundle – Includes 2x Replacement Batteries + AC/DC Rapid Home & Travel Charger + MORE - International Version (No Warranty),CDN$ 349.95,https://www.amazon.ca/PowerShot-Digital-Camera-Accessory-Bundle/dp/B072L3KYS2/ref=sr_1_521?s=photo&ie=UTF8&qid=1507358641&sr=1-521,https://images-na.ssl-images-amazon.com/images/I/51S4EPKvi5L._AA160_.jpg,none
399,"Nikon COOLPIX S6900 16MP Digital Camera with 12x Zoom, Natural White (International Version, No Warranty)",CDN$ 295.95,https://www.amazon.ca/COOLPIX-Digital-Natural-International-Warranty/dp/B00NOH3GNY/ref=sr_1_546?s=photo&ie=UTF8&qid=1507358641&sr=1-546,https://images-na.ssl-images-amazon.com/images/I/31bdyd9DatL._AA160_.jpg, S6900WH
400,TRIXES 16 Piece Watch Repair Kit Set & Wrist Strap Adjust Pin Tool Kit Back Remover Fix,CDN$ 11.99,https://www.amazon.ca/TRIXES-Piece-Repair-Adjust-Remover/dp/B004W2RU9G/ref=sr_1_497?s=photo&ie=UTF8&qid=1507358641&sr=1-497,https://images-na.ssl-images-amazon.com/images/I/41eHssb7ExL._AA160_.jpg, CC08
401,Coleman Xtreme3 C9WP-O 20Digital Camera with 2.7-Inch LCD (Orange),CDN$ 97.89,https://www.amazon.ca/Coleman-Xtreme3-20Digital-Camera-2-7-Inch/dp/B00N5TM3XU/ref=sr_1_570?s=photo&ie=UTF8&qid=1507358641&sr=1-570,https://images-na.ssl-images-amazon.com/images/I/418D5VvWrPL._AA160_.jpg, C9WP-O
402,Olympus Stylus Tough 6020 14MP Digital Camera with 5x Wide Angle Zoom and 2.7 inch LCD (Black),CDN$ 279.99,https://www.amazon.ca/Olympus-Stylus-Digital-Camera-Black/dp/B0031RGETU/ref=sr_1_522?s=photo&ie=UTF8&qid=1507358641&sr=1-522,https://images-na.ssl-images-amazon.com/images/I/41PlpvExtAL._AA160_.jpg, STYLUS TOUGH-6020 Black
403,Nikon D3400 24.2MP 1080P DSLR Camera w/ Wi-Fi & GPS Ready + 4 Lens - 18 to 300mm - 64GB - 30PC Kit - Nikon 18-55VR - Nikon 70-300G - Opteka 2.2x Tele - Opteka 0.43x Wide + 3YR Warranty,CDN$ 941.23,https://www.amazon.ca/Nikon-D3400-24-2MP-1080P-Camera/dp/B074CQZHBS/ref=sr_1_547?s=photo&ie=UTF8&qid=1507358641&sr=1-547,https://images-na.ssl-images-amazon.com/images/I/61d0P5IYrCL._AA160_.jpg, NKD3400CK26
404,Canon EOS 760D/T6s DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens,CDN$ 929.95,https://www.amazon.ca/Canon-760D-Camera-18-55mm-3-5-5-6/dp/B00XNFRYD0/ref=sr_1_498?s=photo&ie=UTF8&qid=1507358641&sr=1-498,https://images-na.ssl-images-amazon.com/images/I/41HNMq2rnoL._AA160_.jpg, 0021C016AA
405,"Nikon 1 AW1 14.2 MP HD Waterproof, Shockproof Digital Camera System with AW 11-27.5mm f/3.5-5.6 1 Nikkor Lens, Slver",CDN$ 720.00,https://www.amazon.ca/Nikon-Waterproof-Shockproof-Digital-11-27-5mm/dp/B00FAHFD6O/ref=sr_1_571?s=photo&ie=UTF8&qid=1507358641&sr=1-571,https://images-na.ssl-images-amazon.com/images/I/41BsR9JOdyL._AA160_.jpg, N1AW1LKSL
406,Panasonic Lumix DC-FZ80 Digital Camera 10PC Accessory Bundle – Includes 64GB SD Memory Card + 2x Replacement Batteries + AC/DC Rapid Home & Travel Charger + MORE,CDN$ 639.95,https://www.amazon.ca/Panasonic-DC-FZ80-Digital-Camera-Accessory/dp/B06XH39QY1/ref=sr_1_523?s=photo&ie=UTF8&qid=1507358641&sr=1-523,https://images-na.ssl-images-amazon.com/images/I/51hq0BscJjL._AA160_.jpg,none
407,"FLIR Systems FLIR E4 Thermal Imaging Camera, 80 x 60 with MSX","CDN$ 1,236.37",https://www.amazon.ca/FLIR-Systems-Thermal-Imaging-Camera/dp/B00FKD9DSW/ref=sr_1_548?s=photo&ie=UTF8&qid=1507358641&sr=1-548,https://images-na.ssl-images-amazon.com/images/I/41lyHvSgnhL._AA160_.jpg,none
408,Sony Cyber-shot DSC-HX5V 10.2 MP CMOS Digital Camera with 10x Wide Angle Zoom with Optical Steady Shot Image Stabilization and 3.0-Inch LCD,CDN$ 179.95,https://www.amazon.ca/Sony-Cyber-shot-DSC-HX5V-Stabilization-3-0-Inch/dp/B00328HR76/ref=sr_1_499?s=photo&ie=UTF8&qid=1507358641&sr=1-499,https://images-na.ssl-images-amazon.com/images/I/41x6o5vDbAL._AA160_.jpg, HX5
409,Heavy Duty Muslin Clamps 4 1/2 inch 6 Pack,CDN$ 13.95,https://www.amazon.ca/Heavy-Duty-Muslin-Clamps-inch/dp/B004AZ38Z0/ref=sr_1_572?s=photo&ie=UTF8&qid=1507358641&sr=1-572,https://images-na.ssl-images-amazon.com/images/I/51ZySmGRpYL._AA160_.jpg, 45HDC6
410,Nikon COOLPIX W300 Digital Camera - orange,CDN$ 499.00,https://www.amazon.ca/Nikon-COOLPIX-W300-Digital-Camera/dp/B073JTNZ24/ref=sr_1_524?s=photo&ie=UTF8&qid=1507358641&sr=1-524,https://images-na.ssl-images-amazon.com/images/I/517yMiR+-gL._AA160_.jpg,none
411,"Nikon D5600 24.2MP 1080P DSLR Camera w/ 3.2"" LCD - Wi-Fi & GPS Ready + 4 Lens - 18 to 400mm - 64GB - 30PC Kit - Nikon 18-55VR - Nikon 55-200VR - Opteka 2.2x Tele - Opteka 0.43x Wide + 3YR Warranty","CDN$ 1,273.82",https://www.amazon.ca/Nikon-D5600-24-2MP-1080P-Camera/dp/B0749P7P72/ref=sr_1_549?s=photo&ie=UTF8&qid=1507358641&sr=1-549,https://images-na.ssl-images-amazon.com/images/I/61aHfBSuOgL._AA160_.jpg, NKD5600CK27
412,NIKON 1 J5 Kit w/ 1 NIKKOR 10-30mm f/3.5-5.6 PD-Zoom Lens (Black),CDN$ 549.99,https://www.amazon.ca/NIKON-NIKKOR-10-30mm-3-5-5-6-PD-Zoom/dp/B00X1147MW/ref=sr_1_500?s=photo&ie=UTF8&qid=1507358641&sr=1-500,https://images-na.ssl-images-amazon.com/images/I/41tuYKHLQzL._AA160_.jpg, J5HPLKBK
413,Canon PowerShot SX610 HS Digital Camera (Black) 8PC Accessory Bundle – Includes 32GB SD Card + Point & Shoot Case + 2 Replacement Batteries + MORE,CDN$ 339.95,https://www.amazon.ca/PowerShot-Digital-Camera-Accessory-Bundle/dp/B01N4MB8J7/ref=sr_1_550?s=photo&ie=UTF8&qid=1507358641&sr=1-550,https://images-na.ssl-images-amazon.com/images/I/51Tq28lhjiL._AA160_.jpg,none
414,Vivitar V7022 Graphite ViviCam 7.1 MP Digital Camera with 1.8-Inch LCD Body only,CDN$ 55.79,https://www.amazon.ca/Vivitar-Graphite-ViviCam-Digital-1-8-Inch/dp/B00444JOKU/ref=sr_1_573?s=photo&ie=UTF8&qid=1507358641&sr=1-573,https://images-na.ssl-images-amazon.com/images/I/41Oaq-3dKHL._AA160_.jpg, V7122-BLU
415,Professional Fashion Quick Rapid Shooting Camera Sling Canon Universal Dual-shoulder Strap Belts For DSLR Digital Canon Nikon SLR Sony Pentax Panasonic Olympus Camera,CDN$ 23.98,https://www.amazon.ca/Professional-Shooting-Universal-Dual-shoulder-Panasonic/dp/B01G3TI058/ref=sr_1_525?s=photo&ie=UTF8&qid=1507358641&sr=1-525,https://images-na.ssl-images-amazon.com/images/I/51n0KpMQyXL._AA160_.jpg, Flower Sea9
416,"55mm Wide Angle Lens for Nikon DL24-500, DL 24-500MM D3400 with 18-55MM AF-P DX Digital Camera",CDN$ 18.99,https://www.amazon.ca/55mm-DL24-500-24-500MM-18-55MM-Digital/dp/B01GSST5JE/ref=sr_1_501?s=photo&ie=UTF8&qid=1507358641&sr=1-501,https://images-na.ssl-images-amazon.com/images/I/41+RPh+gnyL._AA160_.jpg, 55mm wide angle
417,"NIKON COOLPIX S7000 16.1 Digital Camera with 3.0-Inch TFT LCD, Gold",CDN$ 339.95,https://www.amazon.ca/NIKON-COOLPIX-Digital-Camera-3-0-Inch/dp/B00TEY2W72/ref=sr_1_526?s=photo&ie=UTF8&qid=1507358641&sr=1-526,https://images-na.ssl-images-amazon.com/images/I/51ePwf8EgwL._AA160_.jpg, S7000GL
418,"Fujifilm Front Lens Cap, 58mm - FLCP-58",CDN$ 19.99,https://www.amazon.ca/Fujifilm-Front-Lens-Cap-58mm/dp/B00IIEJOGG/ref=sr_1_551?s=photo&ie=UTF8&qid=1507358641&sr=1-551,https://images-na.ssl-images-amazon.com/images/I/51Xcy3BRqsL._AA160_.jpg, FLCP-58
419,"Nikon D3400 24.2MP 1080P DSLR Camera w/ 3.2"" LCD - Wi-Fi & GPS Ready + 4 Lens - 18 to 300mm - 64GB - 30PC Kit - Nikon 18-55VR - Nikon 70-300G - Opteka 2.2x Tele - Opteka 0.43x Wide",CDN$ 911.85,https://www.amazon.ca/Nikon-D3400-24-2MP-1080P-Camera/dp/B074CQT1G3/ref=sr_1_574?s=photo&ie=UTF8&qid=1507358641&sr=1-574,https://images-na.ssl-images-amazon.com/images/I/61MPnY9yQGL._AA160_.jpg, NKD3400CK3
420,Canon PowerShot SX720 HS Digital Camera 10PC Accessory Kit. Includes 32GB Memory Card + 2 Replacement NB-13L Batteries + AC/DC Rapid Home & Travel Charger + Pistol Grip/Table Top Tripod + Micro HDMI Cable + Carrying Case + Microfiber Cleaning Cloth - International Version (No Warranty),CDN$ 449.95,https://www.amazon.ca/PowerShot-Accessory-Replacement-Batteries-Microfiber/dp/B01ETPAF3S/ref=sr_1_502?s=photo&ie=UTF8&qid=1507358641&sr=1-502,https://images-na.ssl-images-amazon.com/images/I/515xAn0-cqL._AA160_.jpg, 1070C001
