ID,Name,Price,Link,Images,Model
31,Samsung Electronics Sound+ Premium Curved Soundbar (HW-MS6500/ZA),CDN$ 559.99,https://www.amazon.ca/Samsung-Electronics-Soundbar-HW-MS6500-ZA/dp/B06XGYNSNR/ref=sr_1_34/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-34,https://images-na.ssl-images-amazon.com/images/I/31IkUzxii0L._AA160_.jpg, HW-MS6500/ZA
32,Edifier S1000DB Audiophile Active Bookshelf Speakers,CDN$ 489.99,https://www.amazon.ca/Edifier-S1000DB-Audiophile-Bookshelf-Speakers/dp/B01CDIS6M0/ref=sr_1_78/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-78,https://images-na.ssl-images-amazon.com/images/I/516vv759bqL._AA160_.jpg, S1000DB
33,Edifier R1700BT Bluetooth Bookshelf Speaker / Powered Near-field Monitor,CDN$ 179.99,https://www.amazon.ca/Edifier-R1700BT-Bluetooth-Bookshelf-Near-field/dp/B016PATXSI/ref=lp_677226011_1_10/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-10,https://images-na.ssl-images-amazon.com/images/I/51jbS0P7N6L._AA160_.jpg, R1700BT
34,VIZIO SB3651-E6 Soundbar Home Speaker (2017),CDN$ 322.78,https://www.amazon.ca/VIZIO-SB3651-E6-Soundbar-Home-Speaker/dp/B0727XPHKF/ref=sr_1_35/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-35,https://images-na.ssl-images-amazon.com/images/I/31TovAYsb1L._AA160_.jpg, SB3651-E6
35,"Polk Audio T50 Tower Speaker, Single, Black",CDN$ 124.99,https://www.amazon.ca/Polk-Audio-T50-Speaker-Single/dp/B013LIN5W2/ref=sr_1_57/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-57,https://images-na.ssl-images-amazon.com/images/I/31Lx00svFdL._AA160_.jpg, T50
36,Zoom MS-70CDR MultiStomp Chorus/Delay/Reverb Pedal,CDN$ 165.79,https://www.amazon.ca/Zoom-MS-70CDR-MultiStomp-Chorus-Reverb/dp/B00BFN58WQ/ref=sr_1_79/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-79,https://images-na.ssl-images-amazon.com/images/I/41b6yff0sFL._AA160_.jpg,none
37,Bose Solo 5 TV Sound System,CDN$ 299.00,https://www.amazon.ca/Bose-Solo-TV-Sound-System/dp/B01AWLPUAG/ref=lp_677226011_1_11/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-11,https://images-na.ssl-images-amazon.com/images/I/31lVWmYWpSL._AA160_.jpg, 732522-1110
38,"NHT Audio iW4-ARC 3-Way In-Wall Home Theater Speaker with Aluminum Driver, 150 Watts, Matte White, Single",CDN$ 461.24,https://www.amazon.ca/NHT-Audio-iW4-ARC-Theater-Aluminum/dp/B00EP9SUF4/ref=sr_1_80/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-80,https://images-na.ssl-images-amazon.com/images/I/41jARhAlpqL._AA160_.jpg, iW4-ARC
39,"ELAC B5 Debut Series 5.25"" Bookshelf Speakers by Andrew Jones (Pair)",CDN$ 369.99,https://www.amazon.ca/Debut-Bookshelf-Speakers-Andrew-Jones/dp/B014GSER6O/ref=sr_1_36/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-36,https://images-na.ssl-images-amazon.com/images/I/31ECkvz8JaL._AA160_.jpg, DB51-BK
40,"Mpow Portable Wireless Bluetooth Speaker,5W Strong Drive/Passive Radiator for Water resistant Shockproof and Dustproof Outdoor/Shower/MP3/PC - Blue",CDN$ 35.99,https://www.amazon.ca/Mpow-Bluetooth-resistant-Shockproof-Dustproof/dp/B010PUF2HK/ref=sr_1_58/147-5290873-8201950?s=electronics&ie=UTF8&qid=1507299369&sr=1-58,https://images-na.ssl-images-amazon.com/images/I/51ght5Lu7EL._AA160_.jpg,none
41,"UE MEGABOOM Wireless Bluetooth Speaker, Charcoal Black (984-000436)",CDN$ 259.99,https://www.amazon.ca/MEGABOOM-Wireless-Bluetooth-Charcoal-984-000436/dp/B00TXBOWVA/ref=lp_677226011_1_12/133-8596178-0194267?s=electronics&ie=UTF8&qid=1507299369&sr=1-12,https://images-na.ssl-images-amazon.com/images/I/411TQqwAdGL._AA160_.jpg, 984-000436
42,BEFREE SOUND BFS-400 Bluetooth Speaker System – Blue,CDN$ 149.77,https://www.amazon.ca/BEFREE-SOUND-BFS-400-Bluetooth-Speaker/dp/B019AJ6Y2E/ref=sr_1_81/131-0827862-1841245?s=electronics&ie=UTF8&qid=1507299369&sr=1-81,https://images-na.ssl-images-amazon.com/images/I/410ZqrYiPAL._AA160_.jpg, BFS-400
43,Sonos PLAY:3 Mid-Sized Wireless Smart Speaker for Streaming Music (White),CDN$ 379.99,https://www.amazon.ca/Sonos-PLAY-Mid-Sized-Wireless-Streaming/dp/B00554S24W/ref=sr_1_37/131-1726168-7985247?s=electronics&ie=UTF8&qid=1507299369&sr=1-37,https://images-na.ssl-images-amazon.com/images/I/51+0IJW9GEL._AA160_.jpg, PLAY3US1
