ID,Name,Price,Link,Images,Model
396,"Kingdel Intel i5-6200U 6th Generation Skylake CPU Mini PC, 4K HTPC with 8GB RAM, 256GB SSD, 4096x2304, HDMI, VGA, 4USB 3.0, WiFi, Metal Case, Windows 10",CDN$ 623.00,https://www.amazon.ca/Kingdel-i5-6200U-Generation-Skylake-4096x2304/dp/B01KM2CCDI/ref=sr_1_443?s=pc&ie=UTF8&qid=1507347415&sr=1-443,https://images-na.ssl-images-amazon.com/images/I/41eY5+Kt0HL._AA160_.jpg, NC240-i5
397,Lenovo ThinkCentre M90p 5864 SFF: i5 3.2GHz / 8GB DDR3 / 1TB / DVDRW / Windows 10 Professional / Free Keyboard+Mouse / 1 Year Warranty,CDN$ 319.99,https://www.amazon.ca/Lenovo-ThinkCentre-M90p-5864-SFF/dp/B071R2X583/ref=sr_1_467?s=pc&ie=UTF8&qid=1507347415&sr=1-467,https://images-na.ssl-images-amazon.com/images/I/41hcgT373QL._AA160_.jpg, m90p
398,Apple 2TB AirPort Time Capsule (5th Generation),CDN$ 359.00,https://www.amazon.ca/Apple-AirPort-Time-Capsule-Generation/dp/B01LOVXA4G/ref=sr_1_420?s=pc&ie=UTF8&qid=1507347415&sr=1-420,https://images-na.ssl-images-amazon.com/images/I/317bT7cduTL._AA160_.jpg,none
399,"HP 8200 Elite - Quad i5 3.10GHz, 16GB DDR3, New 1TB HD, Windows 7 Pro, WiFi, New 24"" Acer LCD (Certified Refurbished)","CDN$ 1,143.99",https://www.amazon.ca/HP-8200-Elite-Certified-Refurbished/dp/B01DMRYGT8/ref=sr_1_444?s=pc&ie=UTF8&qid=1507347415&sr=1-444,https://images-na.ssl-images-amazon.com/images/I/41+PizC+8XL._AA160_.jpg, 8200 D
400,Zotac Canada ZBOX-CI327NANO-U-W2B Intel N3450 HD 500 DDR 3L 1866,CDN$ 325.20,https://www.amazon.ca/Zotac-Canada-ZBOX-CI327NANO-U-W2B-Intel-N3450/dp/B072HNQ7LZ/ref=sr_1_396?s=pc&ie=UTF8&qid=1507347415&sr=1-396,https://images-na.ssl-images-amazon.com/images/I/41KSecEvlyL._AA160_.jpg, MAGNUS-EN1070K
401,Dell OptiPlex 960 SFF / Core 2 Duo E8400 @ 3.00 GHz / 6GB DDR2 / 500GB HDD/DVD-RW/WINDOWS 7 PRO 64 BIT,CDN$ 149.99,https://www.amazon.ca/Dell-OptiPlex-E8400-DVD-RW-WINDOWS/dp/B00NBRLVDO/ref=sr_1_468?s=pc&ie=UTF8&qid=1507347415&sr=1-468,https://images-na.ssl-images-amazon.com/images/I/51aOdkxO1-L._AA160_.jpg, OptiPlex960-00a8ef84
402,"Mini Desktop Pc Mi3150N Intel N3150 Quad Core Cpu Hd Graphics, 4Gb Ddr3 Ram 32Gb Ssd, Dual Ethernet,1 Com,Fanless£¬Windows 7 Linux Ubuntu",CDN$ 313.90,https://www.amazon.ca/Desktop-Mi3150N-Graphics-Ethernet-Fanless%C2%A3%C2%ACWindows/dp/B01NAD3NUQ/ref=sr_1_421?s=pc&ie=UTF8&qid=1507347415&sr=1-421,https://images-na.ssl-images-amazon.com/images/I/417rIXbjwYL._AA160_.jpg, Mi3150C
403,"Lenovo All-In-One M90z 2471 Computer i5 3.2Ghz, 8G, 500GB, 23"" Screen 1920 x 1080 HD resolution, DVDRW, windows 7 professional, built-in Webcam, USB wifi adapter, 90 days Warranty",CDN$ 445.99,https://www.amazon.ca/Lenovo-Computer-resolution-professional-Warranty/dp/B01KKRCEGU/ref=sr_1_445?s=pc&ie=UTF8&qid=1507347415&sr=1-445,https://images-na.ssl-images-amazon.com/images/I/51x6EVik1NL._AA160_.jpg, m90z
404,CybertronPC Patriot GM1293D Desktop (Black/Red),CDN$ 801.14,https://www.amazon.ca/CybertronPC-Patriot-GM1293D-Desktop-Black/dp/B00D1KX2M4/ref=sr_1_397?s=pc&ie=UTF8&qid=1507347415&sr=1-397,https://images-na.ssl-images-amazon.com/images/I/41DvdOVh7UL._AA160_.jpg, GM1293D
405,Refurbished HP Compaq 6000 Pro Microtower PC - Desktop Complete Computer Package with Intel Core 2 Duo 2.93GHz - 8GB RAM - 500GB HDD- DVD ROM- Windows 7 Pro 64-Bit -,CDN$ 144.00,https://www.amazon.ca/Refurbished-HP-Compaq-6000-Microtower/dp/B01DYO9J9Q/ref=sr_1_469?s=pc&ie=UTF8&qid=1507347415&sr=1-469,https://images-na.ssl-images-amazon.com/images/I/516q24Ou5eL._AA160_.jpg,none
