ID,Name,Price,Link,ModelNumber
204,"Swipe Elite Power (Champagne Gold, 16 GB)","₹6,499",https://www.flipkart.com/swipe-elite-power-champagne-gold-16-gb/p/itmexq2pkpqcbrjf?pid=MOBEXCZ5FPWZWKE4&srno=b_13_1&otracker=browse&lid=LSTMOBEXCZ5FPWZWKE4DBYASH&fm=organic&iid=e3c3ea49-bd2f-4e98-8895-b9fb9a5130ec.MOBEXCZ5FPWZWKE4.SEARCH,none
205,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_10_4&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=8a74d073-d470-4d9f-bd46-7309db237169.MOBEXBZBVHSHZFGW.SEARCH,iV 501
206,Rocktel W8,₹599,https://www.flipkart.com/rocktel-w8/p/itmew5jydea6jvxz?pid=MOBEW8XKKXX4EMKP&srno=b_14_1&otracker=browse&lid=LSTMOBEW8XKKXX4EMKPHVYDMW&fm=organic&iid=c3e0b53d-d006-4cf8-815c-32d597b89804.MOBEW8XKKXX4EMKP.SEARCH,W8
207,"MOTO E4 (Iron Grey, 16 GB)","₹7,999",https://www.flipkart.com/moto-e4-iron-grey-16-gb/p/itmevxvp4japyfgf?pid=MOBEVXVPJKMXWCPW&srno=b_12_3&otracker=browse&lid=LSTMOBEVXVPJKMXWCPWTNWOTW&fm=organic&iid=04e8e3b6-c775-45c8-85c5-940d94961648.MOBEVXVPJKMXWCPW.SEARCH,XT1760
208,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_13_2&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=14dd120b-22a7-4726-bc63-1430b433ee89.MOBEXBZBVHSHZFGW.SEARCH,iV 501
209,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_11_4&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=57f89885-c6fb-4120-9a72-64825f71d956.MOBEXBZBVHSHZFGW.SEARCH,iV 501
210,"Apple iPhone 8 (Space Grey, 64 GB)","₹59,999",https://www.flipkart.com/apple-iphone-8-space-grey-64-gb/p/itmexrgvkkvhjhuk?pid=MOBEXRGVPHW9QZ2S&srno=b_9_7&otracker=browse&lid=LSTMOBEXRGVPHW9QZ2SXQ2WFU&fm=organic&iid=c6e3063c-2dbb-4a97-8933-00aa23d68cfa.MOBEXRGVPHW9QZ2S.SEARCH,MQ6K2HN/A
211,"Samsung Galaxy J7 Pro (Gold, 64 GB)","₹20,900",https://www.flipkart.com/samsung-galaxy-j7-pro-gold-64-gb/p/itmevyzytyjbsxsf?pid=MOBEVYZYZBMAHKEV&srno=b_10_5&otracker=browse&lid=LSTMOBEVYZYZBMAHKEVARHUQH&fm=organic&iid=b6995b7d-79fd-4bf8-a945-ef2b4f32e671.MOBEVYZYZBMAHKEV.SEARCH,SM-J730GZDWINS
212,"Lava A76+ 4G with VoLTE (Black, 8 GB)","₹3,999",https://www.flipkart.com/lava-a76-4g-volte-black-8-gb/p/itmeuyd34tmnh7vu?pid=MOBEZVDHHHPKBKZH&srno=b_15_1&otracker=browse&lid=LSTMOBEZVDHHHPKBKZHNQXIUL&fm=organic&iid=bb0d7c14-b6dd-4361-b8cc-26ba3dd1f922.MOBEZVDHHHPKBKZH.SEARCH,none
213,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_14_2&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=7f398d43-3937-4489-8604-a823e6054f6e.MOBEXBZBVHSHZFGW.SEARCH,iV 501
214,"Gionee P5W (Black, 16 GB)","₹4,862",https://www.flipkart.com/gionee-p5w-black-16-gb/p/itmefpk3y7n45jbz?pid=MOBEFPK3VHBVVQPM&srno=b_12_4&otracker=browse&lid=LSTMOBEFPK3VHBVVQPMLMAKIE&fm=organic&iid=c98d2406-a313-4403-9dd6-e9dd6301228f.MOBEFPK3VHBVVQPM.SEARCH,P5W
215,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_9_8&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=d028c511-6e39-49c3-ade7-ecac2e1cd046.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
216,"Samsung Z4 (Gold, 8 GB)","₹5,790",https://www.flipkart.com/samsung-z4-gold-8-gb/p/itmeuyd7hytbzgvn?pid=MOBEU8N96CTFYAWG&srno=b_13_3&otracker=browse&lid=LSTMOBEU8N96CTFYAWG3DDGH0&fm=organic&iid=e22964d1-24fe-4ebe-9a31-391815bc7471.MOBEU8N96CTFYAWG.SEARCH,SM-Z400FZDDINS
217,Aqua Glamour,"₹1,049",https://www.flipkart.com/aqua-glamour/p/itmeuyd9sbce5jzm?pid=MOBETH6PWFAHTSZB&srno=b_16_1&otracker=browse&lid=LSTMOBETH6PWFAHTSZBO6Y31C&fm=organic&iid=0de85240-af1d-4a79-8d62-974250e4f221.MOBETH6PWFAHTSZB.SEARCH,G900
218,"CAT S60 (Black, 32 GB)","₹32,999",https://www.flipkart.com/cat-s60-black-32-gb/p/itmet8yg9cvztvbs?pid=MOBET8YGFMY7GZP3&srno=b_14_3&otracker=browse&lid=LSTMOBET8YGFMY7GZP3OP5DBS&fm=organic&iid=8a483316-cabd-4bad-b3a7-574663d813dc.MOBET8YGFMY7GZP3.SEARCH,CS60
219,I Kall K3310,₹629,https://www.flipkart.com/i-kall-k3310/p/itmevt8krrtzu2yx?pid=MOBETH9YAJAZHTZ5&srno=b_11_5&otracker=browse&lid=LSTMOBETH9YAJAZHTZ5TQGOVX&fm=organic&iid=4f9aa889-f1c1-48a2-a246-576890056ea0.MOBETH9YAJAZHTZ5.SEARCH,K3310
220,"Redmi Note 4 (Gold, 32 GB)","₹8,999",https://www.flipkart.com/redmi-note-4-gold-32-gb/p/itmer37fmekafqct?pid=MOBEQ98TESD8MYUA&srno=b_15_2&otracker=browse&lid=LSTMOBEQ98TESD8MYUASHFXKS&fm=organic&iid=0061fa1a-36ca-4cdc-bb87-1ce12848236f.MOBEQ98TESD8MYUA.SEARCH,mzb5249in
221,"Panasonic Eluga Ray (Gold, 16 GB)","₹7,999",https://www.flipkart.com/panasonic-eluga-ray-gold-16-gb/p/itmetrss8pkcwxzb?pid=MOBETRSSZHBMGUYE&srno=b_10_6&otracker=browse&lid=LSTMOBETRSSZHBMGUYE2DGLBF&fm=organic&iid=c61687bc-aa96-4a42-a1ed-ab48061732d3.MOBETRSSZHBMGUYE.SEARCH,EB-90S50ERYN
222,Intex Ultra 4000i,"₹1,765",https://www.flipkart.com/intex-ultra-4000i/p/itmer7x73zbsrh6s?pid=MOBER7WZWUQZGUHX&srno=b_12_5&otracker=browse&lid=LSTMOBER7WZWUQZGUHXGLQWHZ&fm=organic&iid=2844c38d-e1d5-45c1-8f34-4ef2c7569631.MOBER7WZWUQZGUHX.SEARCH,Ultra 4000i
223,Lava Spark i7,"₹1,479",https://www.flipkart.com/lava-spark-i7/p/itmey6zvkprangfg?pid=MOBEY6ZVSQDMFYHF&srno=b_13_4&otracker=browse&lid=LSTMOBEY6ZVSQDMFYHF2HGKY6&fm=organic&iid=caf06913-5a83-4ace-bfcf-d0862f39e7fa.MOBEY6ZVSQDMFYHF.SEARCH,Spark i7
224,"Asus Zenfone 3 Laser (Gold, 32 GB)","₹10,999",https://www.flipkart.com/asus-zenfone-3-laser-gold-32-gb/p/itmehctfxvduw4g9?pid=MOBEHCTFYE67N7HP&srno=b_9_9&otracker=browse&lid=LSTMOBEHCTFYE67N7HPBWEOZI&fm=organic&iid=72602ce0-3b38-49be-9a6c-3dabfa4e4d6f.MOBEHCTFYE67N7HP.SEARCH,ZC551KL-4G037INASUS_Z01BDB
225,Micromax X707,"₹1,230",https://www.flipkart.com/micromax-x707/p/itmee4wk2e8whxrv?pid=MOBEE4WKZY9FTDZT&srno=b_16_2&otracker=browse&lid=LSTMOBEE4WKZY9FTDZTM6LRYM&fm=organic&iid=ba432539-d5f5-4bc1-b447-10b90f5899b1.MOBEE4WKZY9FTDZT.SEARCH,X707
226,"Coolpad Note 5 Lite (Royal gold, 16 GB)","₹8,177",https://www.flipkart.com/coolpad-note-5-lite-royal-gold-16-gb/p/itmev2r4acejqsr3?pid=MOBEV2R4B8RRD7HH&srno=b_11_6&otracker=browse&lid=LSTMOBEV2R4B8RRD7HHEKBRGC&fm=organic&iid=b2bc647e-76d6-4087-b486-95ca9061716e.MOBEV2R4B8RRD7HH.SEARCH,3505I
227,Micromax X1i-2017,"₹1,212",https://www.flipkart.com/micromax-x1i-2017/p/itmeuyd72myp7kyw?pid=MOBEUHEWBGYZYETJ&srno=b_15_3&otracker=browse&lid=LSTMOBEUHEWBGYZYETJ5UDHKS&fm=organic&iid=7519c7dc-b351-4c8c-bb3f-b1906a0c2a82.MOBEUHEWBGYZYETJ.SEARCH,none
228,"Karbonn K9 Smart 4G (Black Sandstone, 8 GB)","₹4,189",https://www.flipkart.com/karbonn-k9-smart-4g-black-sandstone-8-gb/p/itmereh68gephcqn?pid=MOBEREH6UHMVFVUH&srno=b_14_4&otracker=browse&lid=LSTMOBEREH6UHMVFVUH6XRA5O&fm=organic&iid=f4dfc8ad-4740-489d-86f7-96c623493d6e.MOBEREH6UHMVFVUH.SEARCH,K9 Smart 4G
229,"Xolo Era 2X (3GB) (Latte Gold, 16 GB)","₹6,499",https://www.flipkart.com/xolo-era-2x-3gb-latte-gold-16-gb/p/itmezw8g9xng3hey?pid=MOBEZW8GP3FGNEG9&srno=b_10_7&otracker=browse&lid=LSTMOBEZW8GP3FGNEG9Y3UE2V&fm=organic&iid=afa8ae97-8cfd-4e01-9cb2-97548f756400.MOBEZW8GP3FGNEG9.SEARCH,none
230,Lava Spark i7,"₹1,479",https://www.flipkart.com/lava-spark-i7/p/itmey6zvkprangfg?pid=MOBEY6ZVGVJXFMXC&srno=b_13_5&otracker=browse&lid=LSTMOBEY6ZVGVJXFMXC9XTEEY&fm=organic&iid=d19927c7-b7cd-4487-bed9-aec18d5041b6.MOBEY6ZVGVJXFMXC.SEARCH,Spark i7
231,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_12_6&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=58468295-ac21-4ee0-a4af-ccfff2d77447.MOBEXBZBVHSHZFGW.SEARCH,iV 501
232,"Swipe Elite Star - 4G VoLTE(Gold,8GB)","₹2,999",https://www.flipkart.com/swipe-elite-star-4g-volte-gold-8gb/p/itmeshbh9e4fexsj?pid=MOBESHBHBTFQ8WRY&srno=b_9_10&otracker=browse&lid=LSTMOBESHBHBTFQ8WRYPUM3MN&fm=organic&iid=a5f3f9ea-94c0-4f6c-a6e0-e8c92b8cd082.MOBESHBHBTFQ8WRY.SEARCH,Elite Star-4G VoLTE
233,"Yu Yunicorn (Rush Silver, 32 GB)","₹9,499",https://www.flipkart.com/yu-yunicorn-rush-silver-32-gb/p/itmeuyd9hyphzzrr?pid=MOBEJ3MFUQAF8XJS&srno=b_16_3&otracker=browse&lid=LSTMOBEJ3MFUQAF8XJSBPC8L4&fm=organic&iid=47eb1fc5-a124-4547-b72a-04fe936555a3.MOBEJ3MFUQAF8XJS.SEARCH,YU5530
234,"Nokia 3 (Tempered Blue, 16 GB)","₹9,020",https://www.flipkart.com/nokia-3-tempered-blue-16-gb/p/itmevr8xjrnmufgr?pid=MOBEVR8X9FZQSUUH&srno=b_11_7&otracker=browse&lid=LSTMOBEVR8X9FZQSUUHF5I3TA&fm=organic&iid=ffb4273b-6fb9-4b25-a7aa-a81cb9a9d2d5.MOBEVR8X9FZQSUUH.SEARCH,none
235,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_10_8&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=8200ae39-2548-40fc-9297-1fbd1ba15034.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
236,"LYF Water 8 (Black, 16 GB)","₹10,999",https://www.flipkart.com/lyf-water-8-black-16-gb/p/itmeuydaxmaywezg?pid=MOBEMJ7DFCGZ227N&srno=b_14_5&otracker=browse&lid=LSTMOBEMJ7DFCGZ227NKGAROO&fm=organic&iid=c98ad0a7-c73e-47e1-abb6-b0d168c0f3c3.MOBEMJ7DFCGZ227N.SEARCH,none
237,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_13_6&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=3fefbf7e-18f4-403f-8632-0da79ae5c7a3.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
238,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_15_4&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=8842e47b-ccbc-4905-972c-d08703712dc0.MOBEXBZBVHSHZFGW.SEARCH,iV 501
239,"HTC Desire 10 Pro (Stone Black, 64 GB)","₹20,576",https://www.flipkart.com/htc-desire-10-pro-stone-black-64-gb/p/itmeqqzhzp6fvrhg?pid=MOBEQQZHFVHNG4EE&srno=b_12_7&otracker=browse&lid=LSTMOBEQQZHFVHNG4EETPKR81&fm=organic&iid=37c89c95-b6ea-4933-8ed1-0a2ee12eab24.MOBEQQZHFVHNG4EE.SEARCH,Desire 10 Pro
240,"Coolpad Note 5 (Royal Gold, 32 GB)","₹11,999",https://www.flipkart.com/coolpad-note-5-royal-gold-32-gb/p/itmeuyd9duk8hen4?pid=MOBEQ9HTUUKCZSGH&srno=b_11_8&otracker=browse&lid=LSTMOBEQ9HTUUKCZSGHRDFJZF&fm=organic&iid=8cb920c6-b55c-40d5-a38d-6d401b2fe0af.MOBEQ9HTUUKCZSGH.SEARCH,none
241,"iVooMi Me3S (Midnight Black, 32 GB)","₹5,999",https://www.flipkart.com/ivoomi-me3s-midnight-black-32-gb/p/itmexduzfyqpuypc?pid=MOBEXBZBVHSHZFGW&srno=b_16_4&otracker=browse&lid=LSTMOBEXBZBVHSHZFGWB8A3FE&fm=organic&iid=17bfcf53-5c3d-4ecb-afe8-a49d4413d17d.MOBEXBZBVHSHZFGW.SEARCH,iV 501
242,"Karbonn Aura Note 2 (Black Champagne, 16 GB)","₹5,479",https://www.flipkart.com/karbonn-aura-note-2-black-champagne-16-gb/p/itmewhm9vzmzw962?pid=MOBEWHM9GPUBJMPA&srno=b_14_6&otracker=browse&lid=LSTMOBEWHM9GPUBJMPACEJV4M&fm=organic&iid=c303e9a3-6703-4c24-9a89-62aa1fc8c0d3.MOBEWHM9GPUBJMPA.SEARCH,Aura Note 2
243,"OPPO A37f (Gold, 16 GB)","₹8,999",https://www.flipkart.com/oppo-a37f-gold-16-gb/p/itmewd4kzshreqtm?pid=MOBEKGPZBYZZPW3E&srno=b_10_9&otracker=browse&lid=LSTMOBEKGPZBYZZPW3EGUIYIR&fm=organic&iid=445dd550-0462-46af-8c54-8229c0589a92.MOBEKGPZBYZZPW3E.SEARCH,A37 / A37F / A37FW
244,I Kall K16,₹599,https://www.flipkart.com/i-kall-k16/p/itmexr5zvcuzyean?pid=MOBEH98RGZZGBFRY&srno=b_15_5&otracker=browse&lid=LSTMOBEH98RGZZGBFRYTFJHNK&fm=organic&iid=8b8b63cc-a4f4-4e0d-869a-c0e98e57166a.MOBEH98RGZZGBFRY.SEARCH,K16
245,Forme N5+ Selfie with Wireless FM,₹655,https://www.flipkart.com/forme-n5-selfie-wireless-fm/p/itmevt7zfhzdbvbq?pid=MOBESBVJGGTDYQHS&srno=b_13_7&otracker=browse&lid=LSTMOBESBVJGGTDYQHSQNHNYX&fm=organic&iid=6b2a4c40-4c2b-4375-abbb-4ce39f9f491f.MOBESBVJGGTDYQHS.SEARCH,N5+
246,"HTC Desire 10 Pro (Polar White, 64 GB)","₹18,864",https://www.flipkart.com/htc-desire-10-pro-polar-white-64-gb/p/itmeqqzhzp6fvrhg?pid=MOBEQQZHMNPRT57Z&srno=b_12_8&otracker=browse&lid=LSTMOBEQQZHMNPRT57ZASVHLM&fm=organic&iid=530fd3cc-5fae-49d6-9919-e8c8b4f4cb5a.MOBEQQZHMNPRT57Z.SEARCH,Desire 10 Pro
247,Nokia 3310,"₹3,999",https://www.flipkart.com/nokia-3310/p/itmevt7zvv4hfgbm?pid=MOBEVR8XEGPBYE33&srno=b_9_11&otracker=browse&lid=LSTMOBEVR8XEGPBYE336LZYSJ&fm=organic&iid=c889a6b1-b9e5-42aa-bd36-55d8ef90389d.MOBEVR8XEGPBYE33.SEARCH,none
248,"Coolpad Note 5 (Space Grey, 32 GB)","₹11,999",https://www.flipkart.com/coolpad-note-5-space-grey-32-gb/p/itmeuyd9duk8hen4?pid=MOBEQ9GYZAQRZJB7&srno=b_11_9&otracker=browse&lid=LSTMOBEQ9GYZAQRZJB7LJKSMI&fm=organic&iid=7eaa241e-c3a8-49e7-a796-e70caabd577f.MOBEQ9GYZAQRZJB7.SEARCH,none
249,"Yu Yunicorn (Gold Rush, 32 GB)","₹9,499",https://www.flipkart.com/yu-yunicorn-gold-rush-32-gb/p/itmeuyd9hyphzzrr?pid=MOBEJ3MF23Q9MGMH&srno=b_16_5&otracker=browse&lid=LSTMOBEJ3MF23Q9MGMHZ49MG2&fm=organic&iid=d10ac127-20cf-415e-a4ab-013bd4ecec49.MOBEJ3MF23Q9MGMH.SEARCH,YU5530
250,Intex Eco 210+,₹970,https://www.flipkart.com/intex-eco-210/p/itmewfpekhktm7kp?pid=MOBEWFPEBAJZGYVV&srno=b_14_7&otracker=browse&lid=LSTMOBEWFPEBAJZGYVVKATC4W&fm=organic&iid=4418410a-c747-4ef1-a0bb-445642a6cf42.MOBEWFPEBAJZGYVV.SEARCH,Eco 210+
251,Karbonn Sound Wave K451 +,"₹1,298",https://www.flipkart.com/karbonn-sound-wave-k451/p/itme7rwzuy74fza8?pid=MOBDEF8RHHP4W6SB&srno=b_12_9&otracker=browse&lid=LSTMOBDEF8RHHP4W6SBSDRLFK&fm=organic&iid=a5f5efb1-323e-4659-b2a3-8f0d1acdd761.MOBDEF8RHHP4W6SB.SEARCH,K451+
252,Forme N5+ Selfie with Wireless FM,₹655,https://www.flipkart.com/forme-n5-selfie-wireless-fm/p/itmevt7zfhzdbvbq?pid=MOBESP3PUWANPNVV&srno=b_13_8&otracker=browse&lid=LSTMOBESP3PUWANPNVVIJEYEN&fm=organic&iid=4addd466-ad9f-43f9-8bf0-2247e3131f2a.MOBESP3PUWANPNVV.SEARCH,N5+
253,Kechaoda K116,₹999,https://www.flipkart.com/kechaoda-k116/p/itmevt7z5thgxzen?pid=MOBET5ZZHCH8BNNJ&srno=b_15_6&otracker=browse&lid=LSTMOBET5ZZHCH8BNNJUCGAZQ&fm=organic&iid=c8cac734-8dd1-4afb-b2b5-7e9cf951d6e1.MOBET5ZZHCH8BNNJ.SEARCH,K116
254,"OPPO A37f (Grey, 16 GB)","₹9,990",https://www.flipkart.com/oppo-a37f-grey-16-gb/p/itmewd4kzshreqtm?pid=MOBEQCGVPY6GVHYT&srno=b_10_10&otracker=browse&lid=LSTMOBEQCGVPY6GVHYT6BG5Y6&fm=organic&iid=43aa9bac-17b4-4b21-a560-3221d2de5163.MOBEQCGVPY6GVHYT.SEARCH,A37 / A37F / A37FW
255,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_11_10&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=228bdff0-8af9-406c-9e23-da2a26510b0e.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
256,"Smartron srt.phone (Titanium Gray, 64 GB)","₹9,999",https://www.flipkart.com/smartron-srt-phone-titanium-gray-64-gb/p/itmevt7tphcakmg7?pid=MOBESHSFD6ZVTYEZ&srno=b_9_12&otracker=browse&lid=LSTMOBESHSFD6ZVTYEZHCFSN9&fm=organic&iid=a56e4b5e-1ed3-4ab3-bebe-c1c49c4a9b15.MOBESHSFD6ZVTYEZ.SEARCH,T5524
257,InFocus Hero Power B1,"₹1,199",https://www.flipkart.com/infocus-hero-power-b1/p/itmexgzvu3p96f56?pid=MOBEXYZHNXF5ZEVE&srno=b_16_6&otracker=browse&lid=LSTMOBEXYZHNXF5ZEVEADVD4N&fm=organic&iid=57adabdf-d955-4003-9387-e583fa7d869d.MOBEXYZHNXF5ZEVE.SEARCH,Hero Power B1
258,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_14_8&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=509f940b-2c56-4999-a589-07dc162c1937.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
259,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_12_10&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=5b831046-36d0-43bf-8577-deca2681a9bd.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
260,"Redmi Note 4 (Black, 32 GB)","₹8,999",https://www.flipkart.com/redmi-note-4-black-32-gb/p/itmeqe48hrakfuuj?pid=MOBEQ98MMWX5R8RE&srno=b_15_7&otracker=browse&lid=LSTMOBEQ98MMWX5R8REN82A4L&fm=organic&iid=98c3df86-32be-4a3b-a7b7-cacc26929a6b.MOBEQ98MMWX5R8RE.SEARCH,MZB5251IN
261,"VIVO Y66 (Crown Gold, 32 GB)","₹13,990",https://www.flipkart.com/vivo-y66-crown-gold-32-gb/p/itmeuyd9j4h8accx?pid=MOBESCUYBUBHDG8U&srno=b_13_9&otracker=browse&lid=LSTMOBESCUYBUBHDG8UO69XVG&fm=organic&iid=bb0e1faa-7f76-49b6-b91c-c2479a075fe7.MOBESCUYBUBHDG8U.SEARCH,1609
262,"OPPO A37f (Black, 16 GB)","₹9,990",https://www.flipkart.com/oppo-a37f-black-16-gb/p/itmewd4kzshreqtm?pid=MOBEWMAUFU9AFWUH&srno=b_10_11&otracker=browse&lid=LSTMOBEWMAUFU9AFWUHHNTLTZ&fm=organic&iid=efbc01b2-446b-4745-8051-b521d748d53b.MOBEWMAUFU9AFWUH.SEARCH,A37 / A37F / A37FW
263,"Gionee S6S (Latte Gold, 32 GB)","₹12,212",https://www.flipkart.com/gionee-s6s-latte-gold-32-gb/p/itmengcc3amra5bz?pid=MOBENGCCAFMZHEMV&srno=b_11_11&otracker=browse&lid=LSTMOBENGCCAFMZHEMVTXAALH&fm=organic&iid=1f18b854-566f-4717-99dc-29430afd88be.MOBENGCCAFMZHEMV.SEARCH,S6S
264,Micromax X424,₹917,https://www.flipkart.com/micromax-x424/p/itmeugtjqveqkbbv?pid=MOBEUGTJZDCEFZ8T&srno=b_12_11&otracker=browse&lid=LSTMOBEUGTJZDCEFZ8TMC8TCE&fm=organic&iid=c91121d5-3213-44cd-b188-46ece15bf522.MOBEUGTJZDCEFZ8T.SEARCH,X424
265,"Samsung Z2 (Black, 8 GB)","₹4,650",https://www.flipkart.com/samsung-z2-black-8-gb/p/itmenhrqyxzkwhkv?pid=MOBENHRN5NRTFCNE&srno=b_14_9&otracker=browse&lid=LSTMOBENHRN5NRTFCNEOLA4P1&fm=organic&iid=a170250b-d99a-4926-b14c-e435aa3a2372.MOBENHRN5NRTFCNE.SEARCH,SM-Z200FZKDINS
266,"Gionee P7 Max (Gold, 32 GB)","₹8,999",https://www.flipkart.com/gionee-p7-max-gold-32-gb/p/itmeuydawbyykesu?pid=MOBEP9SNY2CXKGHG&srno=b_16_7&otracker=browse&lid=LSTMOBEP9SNY2CXKGHGLI3YTA&fm=organic&iid=4e663dad-4488-4580-83ac-8010efee1291.MOBEP9SNY2CXKGHG.SEARCH,none
267,Ismart IS-100Pro,₹699,https://www.flipkart.com/ismart-is-100pro/p/itmerznchycyrgee?pid=MOBERZGF2GFZAKZD&srno=b_15_8&otracker=browse&lid=LSTMOBERZGF2GFZAKZDD6KS8Q&fm=organic&iid=7b5d2f5b-e768-4aa8-a844-e293383330d5.MOBERZGF2GFZAKZD.SEARCH,IS-100Pro
268,"Panasonic Eluga Ray Max (Gold, 32 GB)","₹10,499",https://www.flipkart.com/panasonic-eluga-ray-max-gold-32-gb/p/itmet4mstxzztwub?pid=MOBESDYMHEHANGXJ&srno=b_9_13&otracker=browse&lid=LSTMOBESDYMHEHANGXJAVABV0&fm=organic&iid=482421bc-8592-4727-a7fe-dfefebbe10bd.MOBESDYMHEHANGXJ.SEARCH,EB-90S52ERM / EB-90S52ERMN
269,Kechaoda K116,"₹1,099",https://www.flipkart.com/kechaoda-k116/p/itmemk3yk98nssgg?pid=MOBEMK3YXZHZX5FC&srno=b_10_12&otracker=browse&lid=LSTMOBEMK3YXZHZX5FCYCT7BJ&fm=organic&iid=203e9c84-81c1-4d11-8ea1-20aad1b12943.MOBEMK3YXZHZX5FC.SEARCH,K116
270,"VIVO Y66 (Matte Black, 32 GB)","₹13,990",https://www.flipkart.com/vivo-y66-matte-black-32-gb/p/itmeuyd9j4h8accx?pid=MOBESCUYRFYTJXHJ&srno=b_13_10&otracker=browse&lid=LSTMOBESCUYRFYTJXHJ5ZTQBH&fm=organic&iid=c6159adc-f00a-4ba9-b9d7-0cc7b99b0808.MOBESCUYRFYTJXHJ.SEARCH,1609
271,"Samsung Galaxy A9 Pro (Gold, 32 GB)","₹22,989",https://www.flipkart.com/samsung-galaxy-a9-pro-gold-32-gb/p/itmemzhfwbzksmre?pid=MOBEMZHFNAEVAJK9&srno=b_11_12&otracker=browse&lid=LSTMOBEMZHFNAEVAJK9RUM1IZ&fm=organic&iid=32a8aa0f-1a84-4947-bd7c-a79beaaed9e2.MOBEMZHFNAEVAJK9.SEARCH,SM-A910FZDDINS
272,Intex MEGA 2400,"₹1,471",https://www.flipkart.com/intex-mega-2400/p/itmeqve7durydevv?pid=MOBEQVE7QPHXNWZZ&srno=b_16_8&otracker=browse&lid=LSTMOBEQVE7QPHXNWZZ97PNFV&fm=organic&iid=b4f33585-eae2-4c89-a952-1a9d03caef84.MOBEQVE7QPHXNWZZ.SEARCH,MEGA 2400
273,"VIVO Y53 (Crown Gold, 16 GB)","₹9,990",https://www.flipkart.com/vivo-y53-crown-gold-16-gb/p/itmeuydacv5q9kpz?pid=MOBES54VYYPK2HNR&srno=b_14_10&otracker=browse&lid=LSTMOBES54VYYPK2HNRGSOKNU&fm=organic&iid=4b90f91f-5b01-47ba-9a96-a2419f6fbf3e.MOBES54VYYPK2HNR.SEARCH,1606
