ID,Name,Price,Link,ModelNumber
59,Extramarks Toddlers 8 GB 7 inch with Wi-Fi Only Tablet,"₹11,990",https://www.flipkart.com/extramarks-toddlers-8-gb-7-inch-wi-fi-only-tablet/p/itmetzs6kcwj5hgv?pid=TABETZS6RFFHD8NG&srno=b_6_7&otracker=browse&lid=LSTTABETZS6RFFHD8NGXOV9KH&fm=organic&iid=052eed77-c6f5-4981-a6b5-c9f08484366c.TABETZS6RFFHD8NG.SEARCH,EW-200
60,"Lenovo Phab 2 (Champagne Gold, 32 GB)","₹8,999",https://www.flipkart.com/lenovo-phab-2-champagne-gold-32-gb/p/itmep4bhwqtfmpdd?pid=MOBEZPVEGADXHMHT&srno=b_5_8&otracker=browse&lid=LSTMOBEZPVEGADXHMHTRHVPVC&fm=organic&iid=ce74924a-be72-460e-b6fa-dc07ec12581c.MOBEZPVEGADXHMHT.SEARCH,PB2-650M
61,"Lenovo Phab 2 (Gunmetal Gray, 32 GB)","₹8,999",https://www.flipkart.com/lenovo-phab-2-gunmetal-gray-32-gb/p/itmep4bhwqtfmpdd?pid=MOBEZPVENHEVMQDZ&srno=b_9_2&otracker=browse&lid=LSTMOBEZPVENHEVMQDZISYRRI&fm=organic&iid=2b520802-508c-4b50-b79a-43d58773faf4.MOBEZPVENHEVMQDZ.SEARCH,PB2-650M
62,Samsung Galaxy J Max 8 GB 7 inch with Wi-Fi+4G Tablet,"₹11,900",https://www.flipkart.com/samsung-galaxy-j-max-8-gb-7-inch-wi-fi-4g-tablet/p/itmeh4srrvzzpyxb?pid=TABEKP83WBXMYDXB&srno=b_1_12&otracker=browse&lid=LSTTABEKP83WBXMYDXB6F0I3B&fm=organic&iid=c902c58c-9dbc-4f65-864f-9db98fc7bcb2.TABEKP83WBXMYDXB.SEARCH,SM-T285YZDYINS
63,Apple iPad Pro 32 GB 9.7 inch with Wi-Fi+4G,"₹56,385",https://www.flipkart.com/apple-ipad-pro-32-gb-9-7-inch-wi-fi-4g/p/itmeq7z5kefevryb?pid=TABEPQGCPMEEYZTC&srno=b_3_10&otracker=browse&lid=LSTTABEPQGCPMEEYZTCVZSZFE&fm=organic&iid=c03c80e6-b17c-4c48-a298-336045d13fa0.TABEPQGCPMEEYZTC.SEARCH,MLPY2HN/A
64,Samsung Galaxy Tab S2 32 GB 9.7 inch with Wi-Fi+4G Tablet,"₹39,490",https://www.flipkart.com/samsung-galaxy-tab-s2-32-gb-9-7-inch-wi-fi-4g-tablet/p/itmesrdzbqyhq58g?pid=TABESRDZVUUF5WHQ&srno=b_2_11&otracker=browse&lid=LSTTABESRDZVUUF5WHQ1FNFPK&fm=organic&iid=2a936ccf-8603-4597-bdf4-7267b20c5b81.TABESRDZVUUF5WHQ.SEARCH,SM-T819YZDEINS
65,CG Slate Plus on Samsung (KG-2) Single Sim Tablet 8 GB 7 inch with Wi-Fi Only,"₹15,999",https://www.flipkart.com/cg-slate-plus-samsung-kg-2-single-sim-tablet-8-gb-7-inch-wi-fi-only/p/itmes57rhjzwqaew?pid=TABES57RZH4G5FTZ&srno=b_6_8&otracker=browse&lid=LSTTABES57RZH4G5FTZ80NCAY&fm=organic&iid=e4dd74f4-8a2a-441f-afa0-73cf772bf3b6.TABES57RZH4G5FTZ.SEARCH,T116
66,iBall Slide O900-C Tablet,"₹8,899",https://www.flipkart.com/iball-slide-o900-c-tablet/p/itme89cnzxxqe6hj?pid=TABE89CNNK6KHHFC&srno=b_10_1&otracker=browse&lid=LSTTABE89CNNK6KHHFCOJTZ23&fm=organic&iid=ff3193bf-f00f-46bf-8660-15e05cd00753.TABE89CNNK6KHHFC.SEARCH,Slide O900-C
67,Iball D7061 8 GB 7 inch with Wi-Fi+3G Tablet,"₹4,199",https://www.flipkart.com/iball-d7061-8-gb-7-inch-wi-fi-3g-tablet/p/itmefyuvqgxyvj88?pid=TABEFYUV8H7SA5F6&srno=b_4_10&otracker=browse&lid=LSTTABEFYUV8H7SA5F6Q4GDEY&fm=organic&iid=152e407e-ed72-451b-bf94-59b539ad3ad4.TABEFYUV8H7SA5F6.SEARCH,D7061
68,Pinig Kids Smart Tablet 0-5 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹6,800",https://www.flipkart.com/pinig-kids-smart-tablet-0-5-8-gb-6-9-inch-wi-fi-3g/p/itmefwf9fkfwtbgp?pid=TABEFWF9FHW5WXJW&srno=b_5_9&otracker=browse&lid=LSTTABEFWF9FHW5WXJWCVU5XT&fm=organic&iid=f9870ee8-b670-47ba-9fd9-57acd91a4e1e.TABEFWF9FHW5WXJW.SEARCH,Kids Smart Tablet 0-5
69,iZOTRON Mi7 Hero Pro 8 GB 7 inch with Wi-Fi+3G Tablet,"₹4,290",https://www.flipkart.com/izotron-mi7-hero-pro-8-gb-7-inch-wi-fi-3g-tablet/p/itmev724hq4wwghz?pid=TABEV724RJHCFV98&srno=b_9_3&otracker=browse&lid=LSTTABEV724RJHCFV98NKUNZH&fm=organic&iid=7852faed-dedd-42c2-9c90-09efba373eed.TABEV724RJHCFV98.SEARCH,Mi7 Hero Pro
70,Honor MediaPad T3 10 16 GB 9.6 inch with Wi-Fi+4G Tablet,"₹12,999",https://www.flipkart.com/honor-mediapad-t3-10-16-gb-9-6-inch-wi-fi-4g-tablet/p/itmev6zvck8frnyr?pid=TABEV4TBZXDVJGTU&srno=b_3_11&otracker=browse&lid=LSTTABEV4TBZXDVJGTU0BL7MB&fm=organic&iid=35237459-f590-402e-a8e4-a8850df62d36.TABEV4TBZXDVJGTU.SEARCH,AGS-L09
71,Iball Gorgeo4G 8 GB 7.0 inch with Wi-Fi+4G Tablet,"₹6,790",https://www.flipkart.com/iball-gorgeo4g-8-gb-7-0-inch-wi-fi-4g-tablet/p/itmefn2hxxurxzy5?pid=TABEFN2HWYK4WEFG&srno=b_10_2&otracker=browse&lid=LSTTABEFN2HWYK4WEFGZBY6QK&fm=organic&iid=8715d90e-ce6b-4fa3-96c0-34bc61a8c2a7.TABEFN2HWYK4WEFG.SEARCH,Gorgeo 4Gi
72,Apple iPad Pro 32 GB 9.7 inch with Wi-Fi+4G,"₹56,280",https://www.flipkart.com/apple-ipad-pro-32-gb-9-7-inch-wi-fi-4g/p/itmeq8yff5ypg6cw?pid=TABEPQGCGZBF2JUG&srno=b_6_9&otracker=browse&lid=LSTTABEPQGCGZBF2JUGFJYY60&fm=organic&iid=52991d63-fd90-4ebd-a9f8-9ed1d846720b.TABEPQGCGZBF2JUG.SEARCH,MLPW2HN/A
73,Micromax Canvas Tab 16 GB 8 inch with Wi-Fi+4G Tablet,"₹9,699",https://www.flipkart.com/micromax-canvas-tab-16-gb-8-inch-wi-fi-4g-tablet/p/itmer24nut7gdzbq?pid=TABER24NHBWJ8SKB&srno=b_2_12&otracker=browse&lid=LSTTABER24NHBWJ8SKBM5YNAI&fm=organic&iid=3fe0967d-e314-40e3-8bc0-ab0c7cfb0ffd.TABER24NHBWJ8SKB.SEARCH,P802
74,Samsung Galaxy Tab S2 32 GB 9.7 inch with Wi-Fi+4G Tablet,"₹29,900",https://www.flipkart.com/samsung-galaxy-tab-s2-32-gb-9-7-inch-wi-fi-4g-tablet/p/itmefjn3g27gh8gx?pid=TABEFJN36G7BD9ST&srno=b_1_13&otracker=browse&lid=LSTTABEFJN36G7BD9ST9J09TY&fm=organic&iid=6806e1fc-5966-477f-9980-8c7b2d715848.TABEFJN36G7BD9ST.SEARCH,SM-T819YZKEINS
75,Digiflip Pro ET701 Tablet,"₹5,999",https://www.flipkart.com/digiflip-pro-et701-tablet/p/itme93hrrzhm7aaz?pid=TABDWMDPGHPNYND7&srno=b_4_11&otracker=browse&lid=LSTTABDWMDPGHPNYND7SWTZ0H&fm=organic&iid=72409bc7-0003-4ef2-81a6-8285b23d6ea0.TABDWMDPGHPNYND7.SEARCH,ET701
76,Iball Slide Brillante 8 GB 7 inch with Wi-Fi+3G Tablet,"₹5,999",https://www.flipkart.com/iball-slide-brillante-8-gb-7-inch-wi-fi-3g-tablet/p/itmebfgpxutfggut?pid=TABEBFGP232JU2N6&srno=b_5_10&otracker=browse&lid=LSTTABEBFGP232JU2N6WI91ZW&fm=organic&iid=d4def18a-6b7c-4ca2-a755-1a6f67ee7535.TABEBFGP232JU2N6.SEARCH,Brillante
77,Datawind MoreGmax 4G7 8 GB 7 inch with Wi-Fi+4G Tablet,"₹5,699",https://www.flipkart.com/datawind-moregmax-4g7-8-gb-7-inch-wi-fi-4g-tablet/p/itmem24gzzazkxgf?pid=TABEM24GZEMYHBPP&srno=b_9_4&otracker=browse&lid=LSTTABEM24GZEMYHBPPICPY6A&fm=organic&iid=fdaa316d-e5f0-4bae-9726-ffcb79087809.TABEM24GZEMYHBPP.SEARCH,MoreGmax 4G7
78,Lenovo Phab 2 Pro 64 GB 6.4 inch with Wi-Fi+4G Tablet,"₹22,900",https://www.flipkart.com/lenovo-phab-2-pro-64-gb-6-4-inch-wi-fi-4g-tablet/p/itmer26ywhhjuf64?pid=MOBEQCPNY9GUAWTT&srno=b_3_12&otracker=browse&lid=LSTMOBEQCPNY9GUAWTTTQKZDZ&fm=organic&iid=5ca48f2f-aff0-4022-b995-b56eeb3328bb.MOBEQCPNY9GUAWTT.SEARCH,PB2-690M
79,Lenovo Tab 4 10 Plus 16 GB 10.1 inch with Wi-Fi+4G Tablet,"₹24,990",https://www.flipkart.com/lenovo-tab-4-10-plus-16-gb-10-1-inch-wi-fi-4g-tablet/p/itmewguexza2mx9g?pid=TABEWGUEEZA5HYKC&srno=b_1_15&otracker=browse&lid=LSTTABEWGUEEZA5HYKCEDE7XA&fm=organic&iid=bf3751bf-02a4-4c5f-8a70-ceb1503bcd9c.TABEWGUEEZA5HYKC.SEARCH,TB-X704L
80,Alcatel PIXI 4 (7) WIFI (8063) 8 GB 7 inch with Wi-Fi Only Tablet,"₹3,999",https://www.flipkart.com/alcatel-pixi-4-7-wifi-8063-8-gb-7-inch-wi-fi-only-tablet/p/itmetx9jr6zmhmeh?pid=TABER27HJZ3KSBNN&srno=b_2_13&otracker=browse&lid=LSTTABER27HJZ3KSBNNKGNAQZ&fm=organic&iid=31ef5695-03e6-4485-9df5-857f741e213e.TABER27HJZ3KSBNN.SEARCH,8063
81,"Lenovo Phab 2 (Champagne Gold, 32 GB)","₹8,999",https://www.flipkart.com/lenovo-phab-2-champagne-gold-32-gb/p/itmep4bhwqtfmpdd?pid=MOBEZPVEGADXHMHT&srno=b_6_10&otracker=browse&lid=LSTMOBEZPVEGADXHMHTRHVPVC&fm=organic&iid=bb8b0ff4-8495-407f-a759-7f73fd538682.MOBEZPVEGADXHMHT.SEARCH,PB2-650M
82,Lenovo Tab 2 A8-50F 16 GB 8 inch with Wi-Fi Only Tablet,"₹8,999",https://www.flipkart.com/lenovo-tab-2-a8-50f-16-gb-8-inch-wi-fi-only-tablet/p/itmemphfywgaq8yg?pid=TABEMPHEF7XTHYGF&srno=b_9_5&otracker=browse&lid=LSTTABEMPHEF7XTHYGFYXEWUZ&fm=organic&iid=a02252b6-742f-495f-8710-031912329d2d.TABEMPHEF7XTHYGF.SEARCH,A8-50F
83,Swipe Slice Tablet,"₹3,999",https://www.flipkart.com/swipe-slice-tablet/p/itme93hrnrqta9ct?pid=TABEY9ZGDVZZWGRQ&srno=b_5_11&otracker=browse&lid=LSTTABEY9ZGDVZZWGRQHZS62I&fm=organic&iid=0de31083-7b01-416a-b6d5-d732ffc163da.TABEY9ZGDVZZWGRQ.SEARCH,Slice
84,Digiflip Pro ET701 Tablet,"₹5,999",https://www.flipkart.com/digiflip-pro-et701-tablet/p/itme93hrrzhm7aaz?pid=TABDWGBMYSEMWHUY&srno=b_4_12&otracker=browse&lid=LSTTABDWGBMYSEMWHUYRKEMGF&fm=organic&iid=d1000863-2610-4185-b0c5-358111f90368.TABDWGBMYSEMWHUY.SEARCH,ET701
85,Samsung Galaxy Tab E 8 GB 9.6 inch with Wi-Fi+3G Tablet,"₹15,900",https://www.flipkart.com/samsung-galaxy-tab-e-8-gb-9-6-inch-wi-fi-3g-tablet/p/itme7uy79mtxe75e?pid=TABE7UY6GG2NCER8&srno=b_3_13&otracker=browse&lid=LSTTABE7UY6GG2NCER8XVYMF6&fm=organic&iid=ada2506c-70c5-4782-8302-2bb65a229215.TABE7UY6GG2NCER8.SEARCH,SM-T561NZKAINS
86,Swipe Razor VoLTE 8 GB 7 inch with Wi-Fi+4G Tablet,"₹4,999",https://www.flipkart.com/swipe-razor-volte-8-gb-7-inch-wi-fi-4g-tablet/p/itmexg4hra7w8cy9?pid=TABEWM4PZPKMGGGP&srno=b_1_16&otracker=browse&lid=LSTTABEWM4PZPKMGGGPR60AIN&fm=organic&iid=18082baa-8d54-426f-af7a-f2741a4b5f8d.TABEWM4PZPKMGGGP.SEARCH,Razor
87,Pinig Kids Smart Tablet 0 to 5 with Blue Bumper 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹7,200",https://www.flipkart.com/pinig-kids-smart-tablet-0-5-blue-bumper-8-gb-6-9-inch-wi-fi-3g/p/itmenezcvrzgnmhh?pid=TABENEZCFSHVC695&srno=b_6_11&otracker=browse&lid=LSTTABENEZCFSHVC695TVTAND&fm=organic&iid=cfbfce80-177f-4bd7-8a52-b83ad591ddad.TABENEZCFSHVC695.SEARCH,Kids Smart Tablet 0 to 5 with Blue Bumper
88,Lenovo Yoga Tab 3 Pro 64 GB 10.1 inch 4 GB RAM with Integrated Rotatable Projector (Wi-Fi+4G),"₹38,990",https://www.flipkart.com/lenovo-yoga-tab-3-pro-64-gb-10-1-inch-4-ram-integrated-rotatable-projector-wi-fi-4g/p/itmerhw3hshe8yhy?pid=TABERHW3H8VMHZUU&srno=b_2_14&otracker=browse&lid=LSTTABERHW3H8VMHZUU0BAPC2&fm=organic&iid=cfc4af0f-9aeb-4f2f-b24f-ca2779ea040e.TABERHW3H8VMHZUU.SEARCH,YT3-X90L 64 GB
89,Ambrane AQ880 8 GB 8 inch with Wi-Fi+3G Tablet,"₹5,499",https://www.flipkart.com/ambrane-aq880-8-gb-inch-wi-fi-3g-tablet/p/itme3ku8behb7jfh?pid=TABE3KU85MAWVFUW&srno=b_9_6&otracker=browse&lid=LSTTABE3KU85MAWVFUWBLEIFV&fm=organic&iid=5c92bcd1-3a32-4af4-bc08-8f9af683f2ca.TABE3KU85MAWVFUW.SEARCH,AQ880
90,Apple iPad Air 2 64 GB with Wi-Fi+4G,"₹45,900",https://www.flipkart.com/apple-ipad-air-2-64-gb-wi-fi-4g/p/itmefxtzfkhfvja8?pid=TABEFXTYVXCJDNGS&srno=b_4_13&otracker=browse&lid=LSTTABEFXTYVXCJDNGSKT1SQF&fm=organic&iid=e086fd4f-8c8d-4f55-913e-1483349d0c7c.TABEFXTYVXCJDNGS.SEARCH,iPad Air 2 Wi-F + Cellular 64 GB
91,Apple iPad Pro 128 GB 9.7 inch with Wi-Fi+4G,"₹63,980",https://www.flipkart.com/apple-ipad-pro-128-gb-9-7-inch-wi-fi-4g/p/itmepqgczsjfh3ak?pid=TABEPQG7DAZRDSCD&srno=b_5_12&otracker=browse&lid=LSTTABEPQG7DAZRDSCDZGS4OS&fm=organic&iid=fa76f940-7c84-4bdc-8aa6-0c2e0453d59c.TABEPQG7DAZRDSCD.SEARCH,MLYL2HN/A
92,Apple iPad Pro 64 GB 12.9 inch with Wi-Fi Only,"₹62,990",https://www.flipkart.com/apple-ipad-pro-64-gb-12-9-inch-wi-fi-only/p/itmeuqatn3kgmbyc?pid=TABEUQAT8RYZJAXH&srno=b_3_14&otracker=browse&lid=LSTTABEUQAT8RYZJAXHGQNJOG&fm=organic&iid=4728ec72-8a2a-4ddb-bb18-62bb99850694.TABEUQAT8RYZJAXH.SEARCH,MQDD2HN/A
93,Apple Air 2 32 GB 9.7 inch with Wi-Fi+4G,"₹39,999",https://www.flipkart.com/apple-air-2-32-gb-9-7-inch-wi-fi-4g/p/itmepqgcbqmgfb4k?pid=TABEPQGCHKNUKZCS&srno=b_6_12&otracker=browse&lid=LSTTABEPQGCHKNUKZCSUS4SHU&fm=organic&iid=9fb7c8b4-56de-4c92-932e-71e18e3223dc.TABEPQGCHKNUKZCS.SEARCH,MNVP2HN/A
94,Swipe Razor Volte 8 GB 7 inch with Wi-Fi+4G Tablet,"₹4,999",https://www.flipkart.com/swipe-razor-volte-8-gb-7-inch-wi-fi-4g-tablet/p/itmexg4hra7w8cy9?pid=TABESXTZAMZBFU3Z&srno=b_1_17&otracker=browse&lid=LSTTABESXTZAMZBFU3Z21QISN&fm=organic&iid=6084aec0-1ba1-4cb3-8e17-c594656619c0.TABESXTZAMZBFU3Z.SEARCH,Razor
95,Apple iPad Air 2 16 GB 9.7 inch with Wi-Fi+3G,"₹40,900",https://www.flipkart.com/apple-ipad-air-2-16-gb-9-7-inch-wi-fi-3g/p/itmefxxz5ee9asvh?pid=TABEFXXZNVXF7RNQ&srno=b_9_7&otracker=browse&lid=LSTTABEFXXZNVXF7RNQPLR4C3&fm=organic&iid=d5af10fb-fac1-4de3-b1e3-067f0c9d5241.TABEFXXZNVXF7RNQ.SEARCH,MGH72HN/A
96,Samsung Galaxy Tab 3 V T116 Single Sim Tablet 8 GB 7 inch with Wi-Fi+3G Tablet,"₹8,690",https://www.flipkart.com/samsung-galaxy-tab-3-v-t116-single-sim-tablet-8-gb-7-inch-wi-fi-3g/p/itmefqhxmfevmhzp?pid=TABE9JC5GWTMQB7H&srno=b_2_15&otracker=browse&lid=LSTTABE9JC5GWTMQB7HVOJ7WX&fm=organic&iid=f1972df9-32c6-430e-824a-16b2e09c6a6e.TABE9JC5GWTMQB7H.SEARCH,SM-T116nykyins
97,"Extramarks Study Tab, Class 6th, CBSE 16 GB 8.9 inch with Wi-Fi+3G Tablet","₹17,499",https://www.flipkart.com/extramarks-study-tab-class-6th-cbse-16-gb-8-9-inch-wi-fi-3g-tablet/p/itmeq4fwpmevxg5b?pid=TABEQ4FWT5GXEPKH&srno=b_4_14&otracker=browse&lid=LSTTABEQ4FWT5GXEPKH5GLHKU&fm=organic&iid=8d036af5-2219-4e70-9a2b-7fe9192e4664.TABEQ4FWT5GXEPKH.SEARCH,"Smart Study Tab, Class 6th, EW-200"
98,Apple iPad mini with Retina Display 16 GB 7.9 inch with Wi-Fi+3G,"₹31,825",https://www.flipkart.com/apple-ipad-mini-retina-display-16-gb-7-9-inch-wi-fi-3g/p/itme93hkrbsxpxmg?pid=TABDR66PGWKANRTN&srno=b_5_13&otracker=browse&lid=LSTTABDR66PGWKANRTNZLKLMS&fm=organic&iid=e261d548-edd0-4d07-ba5e-7e43355694ef.TABDR66PGWKANRTN.SEARCH,iPad Mini 2 Wi-Fi + Cellular
99,Apple iPad 128 GB 9.7 inch with Wi-Fi Only,"₹32,700",https://www.flipkart.com/apple-ipad-128-gb-9-7-inch-wi-fi-only/p/itmespzmu2q36h5w?pid=TABESPZBGUAGXV3K&srno=b_3_15&otracker=browse&lid=LSTTABESPZBGUAGXV3KUIHARR&fm=organic&iid=259ec907-b5fd-459b-915a-1b9b50d47f44.TABESPZBGUAGXV3K.SEARCH,MP2J2HN/A
100,Apple iPad Air 2 64 GB with Wi-Fi+4G,"₹46,900",https://www.flipkart.com/apple-ipad-air-2-64-gb-wi-fi-4g/p/itmerw7g8vz2bqjt?pid=TABEFXTYWHZPZ5GJ&srno=b_6_13&otracker=browse&lid=LSTTABEFXTYWHZPZ5GJTM6DGC&fm=organic&iid=dfad085a-5157-4e22-a67b-4f4e9a432ea5.TABEFXTYWHZPZ5GJ.SEARCH,iPad Air 2 Wi-Fi + Cellular 64 GB
101,Samsung Galaxy Tab A T355Y 16 GB 8 inch with Wi-Fi+4G Tablet,"₹16,500",https://www.flipkart.com/samsung-galaxy-tab-t355y-16-gb-8-inch-wi-fi-4g-tablet/p/itmegqbfpvpbpreg?pid=TABEAZYWQNUYMJBW&srno=b_1_18&otracker=browse&lid=LSTTABEAZYWQNUYMJBWXJI2FU&fm=organic&iid=e075c324-7d11-4c4b-8dd2-a167b2b8c45e.TABEAZYWQNUYMJBW.SEARCH,SM-T355YZAAINS
102,Pinig Kids Smart Tablet 9 to 12 with Orange Bumper 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹7,200",https://www.flipkart.com/pinig-kids-smart-tablet-9-12-orange-bumper-8-gb-6-9-inch-wi-fi-3g/p/itmenezcuf7rjmwk?pid=TABENEZCFJFDXZGS&srno=b_4_15&otracker=browse&lid=LSTTABENEZCFJFDXZGSY80JHG&fm=organic&iid=5c43ee1d-006d-44ef-a0a3-ea514950ee9f.TABENEZCFJFDXZGS.SEARCH,Kids Smart Tablet 9 to 12 with Orange Bumper
103,"Lenovo Phab 2 (Champagne Gold, 32 GB)","₹8,999",https://www.flipkart.com/lenovo-phab-2-champagne-gold-32-gb/p/itmep4bhwqtfmpdd?pid=MOBEZPVEGADXHMHT&srno=b_9_8&otracker=browse&lid=LSTMOBEZPVEGADXHMHTRHVPVC&fm=organic&iid=77759161-70b1-4211-a4b5-ba8a63a722dd.MOBEZPVEGADXHMHT.SEARCH,PB2-650M
104,Ambrane AQ-700 Calling Tablet 8 GB 7 inch with Wi-Fi+3G Tablet,"₹3,999",https://www.flipkart.com/ambrane-aq-700-calling-tablet-8-gb-7-inch-wi-fi-3g/p/itmep9cqmmfgrgfu?pid=TABEP9CQZEPGCYGB&srno=b_5_14&otracker=browse&lid=LSTTABEP9CQZEPGCYGB7X0A7N&fm=organic&iid=3f55a582-6bbb-420d-84e4-91704fe32412.TABEP9CQZEPGCYGB.SEARCH,AQ-700
105,Apple iPad Pro 64 GB 10.5 inch with Wi-Fi Only,"₹49,900",https://www.flipkart.com/apple-ipad-pro-64-gb-10-5-inch-wi-fi-only/p/itmeuqash8nah75k?pid=TABEUQASQJZSFK7Y&srno=b_2_16&otracker=browse&lid=LSTTABEUQASQJZSFK7YLTSZMM&fm=organic&iid=2bbb9ba2-9022-4253-bb55-3720377acef3.TABEUQASQJZSFK7Y.SEARCH,MQDX2HN/A
106,Honor MediaPad T3 10 32 GB 9.6 inch with Wi-Fi+4G Tablet,"₹14,999",https://www.flipkart.com/honor-mediapad-t3-10-32-gb-9-6-inch-wi-fi-4g-tablet/p/itmewzg8r4g4vftg?pid=TABEWZG8QCZU9AN8&srno=b_3_16&otracker=browse&lid=LSTTABEWZG8QCZU9AN8K0UD0Y&fm=organic&iid=587ca6de-6403-4241-8f08-9de240ae2323.TABEWZG8QCZU9AN8.SEARCH,AGS-L09
107,Pinig Kids Smart Tablet 9-12 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹6,800",https://www.flipkart.com/pinig-kids-smart-tablet-9-12-8-gb-6-9-inch-wi-fi-3g/p/itmefwfwsn5uwhhk?pid=TABEFWFWJZDMBHJE&srno=b_6_14&otracker=browse&lid=LSTTABEFWFWJZDMBHJEGJT0LP&fm=organic&iid=191cbeb8-b7d3-4d4d-bd59-6b44e1f5c4cc.TABEFWFWJZDMBHJE.SEARCH,Kids Smart Tablet 9-12
108,Samsung Galaxy Tab A SM-T355Y 16 GB 8 inch with Wi-Fi+4G Tablet,"₹16,500",https://www.flipkart.com/samsung-galaxy-tab-sm-t355y-16-gb-8-inch-wi-fi-4g-tablet/p/itmeazywnxhbabhs?pid=TABEAZYWUGATHTEW&srno=b_1_19&otracker=browse&lid=LSTTABEAZYWUGATHTEWKGCLNP&fm=organic&iid=5c1163cf-17cd-4d21-8a93-0cca1fd3677a.TABEAZYWUGATHTEW.SEARCH,SM-T355YZWAINS
109,"BaSlate 7-6i 16 GB 7"" inch with Wi-Fi+3G Tablet","₹3,999",https://www.flipkart.com/baslate-7-6i-16-gb-7-inch-wi-fi-3g-tablet/p/itmegup5ywn2j9yd?pid=TABEGUP53A7QEWZZ&srno=b_9_9&otracker=browse&lid=LSTTABEGUP53A7QEWZZYZZRTQ&fm=organic&iid=7c6a2037-001c-4d16-8ca1-bd53f03a4948.TABEGUP53A7QEWZZ.SEARCH,7-6i
110,Intex iBuddy 7DD01 8 GB 7 inch with Wi-Fi+3G Tablet,"₹4,299",https://www.flipkart.com/intex-ibuddy-7dd01-8-gb-7-inch-wi-fi-3g-tablet/p/itmeq4ugrghsayf4?pid=TABEQ4UGWKMAYNG3&srno=b_2_17&otracker=browse&lid=LSTTABEQ4UGWKMAYNG35ZZBFC&fm=organic&iid=322007d1-ae9f-4e6b-a3a9-7d55b93cd790.TABEQ4UGWKMAYNG3.SEARCH,iBuddy 7DD01
111,Apple iPad Pro 64 GB 12.9 inch with Wi-Fi+4G,"₹72,990",https://www.flipkart.com/apple-ipad-pro-64-gb-12-9-inch-wi-fi-4g/p/itmeuqatfwvftygj?pid=TABEUQATGEHHFM5Y&srno=b_5_15&otracker=browse&lid=LSTTABEUQATGEHHFM5YFAPU5G&fm=organic&iid=69606800-503b-4f53-943e-caab30fe3081.TABEUQATGEHHFM5Y.SEARCH,MQEE2HN/A
112,Apple iPad Air 2 64 GB with Wi-Fi Only,"₹37,129",https://www.flipkart.com/apple-ipad-air-2-64-gb-wi-fi-only/p/itme93hggprvbt5d?pid=TABEFXTYMYXVFC3Z&srno=b_4_16&otracker=browse&lid=LSTTABEFXTYMYXVFC3ZW5RKW6&fm=organic&iid=3e962eec-e2a5-4a50-9ea7-366941ac1f22.TABEFXTYMYXVFC3Z.SEARCH,iPad Air 2 Wi-Fi 64 GB
113,Apple iPad Pro 32 GB 9.7 inch with Wi-Fi Only,"₹44,880",https://www.flipkart.com/apple-ipad-pro-32-gb-9-7-inch-wi-fi-only/p/itmenmz4azhvqvfu?pid=TABENMZ4SU4UH7G4&srno=b_3_17&otracker=browse&lid=LSTTABENMZ4SU4UH7G4NBF4WN&fm=organic&iid=d8583a1d-857f-4af0-8640-cac435665ceb.TABENMZ4SU4UH7G4.SEARCH,MLMP2HN/A
114,Apple Air 2 32 GB 9.7 inch with Wi-Fi+4G,"₹40,110",https://www.flipkart.com/apple-air-2-32-gb-9-7-inch-wi-fi-4g/p/itmepqgcbkgywju3?pid=TABEPQG7ANSAC4YN&srno=b_6_15&otracker=browse&lid=LSTTABEPQG7ANSAC4YNGOHUZ4&fm=organic&iid=cd3ac276-550e-44ca-a8d8-c195b562a02e.TABEPQG7ANSAC4YN.SEARCH,MNVR2HN/A
115,Micromax Canvas Tab P70221 16 GB 7 inch with Wi-Fi+3G Tablet,"₹4,590",https://www.flipkart.com/micromax-canvas-tab-p70221-16-gb-7-inch-wi-fi-3g-tablet/p/itmeewcs3sr4ppgu?pid=TABEEWCSPWREP6UG&srno=b_1_20&otracker=browse&lid=LSTTABEEWCSPWREP6UGCORXAM&fm=organic&iid=f609107b-6efe-46c9-9984-0b6033db05ac.TABEEWCSPWREP6UG.SEARCH,P70221
116,Lenovo Yoga A12 64 GB 12.2 inch with Wi-Fi+4G Tablet,"₹27,990",https://www.flipkart.com/lenovo-yoga-a12-64-gb-12-2-inch-wi-fi-4g-tablet/p/itmet4ns5wmrqvxe?pid=TABET4NRBK8P7SFP&srno=b_2_18&otracker=browse&lid=LSTTABET4NRBK8P7SFPBNCTXR&fm=organic&iid=b8a8089a-f7a3-4fab-9ca6-802d09b63648.TABET4NRBK8P7SFP.SEARCH,YB-Q501L
117,Pinig Kids Smart Tablet 9 to 12 with Blue Bumper 8 GB 6.9 inch with Wi-Fi+3G Tablet,"₹7,200",https://www.flipkart.com/pinig-kids-smart-tablet-9-12-blue-bumper-8-gb-6-9-inch-wi-fi-3g/p/itmenezcbqwhphek?pid=TABENEZCMTHTCRMA&srno=b_4_17&otracker=browse&lid=LSTTABENEZCMTHTCRMAUH2XUC&fm=organic&iid=a65a7b07-7cca-4b00-9706-fe09db81c6a5.TABENEZCMTHTCRMA.SEARCH,Kids Smart Tablet 9 to 12 with Blue Bumper
