ID,Name,Price,Link,ModelNumber
408,TCL 81cm (32 inch) HD Ready LED Smart TV,"₹24,000",https://www.flipkart.com/tcl-81cm-32-inch-hd-ready-led-smart-tv/p/itmexrf7dcaaznhs?pid=TVSEXRF79AHHPQFH&srno=b_18_8&otracker=browse&lid=LSTTVSEXRF79AHHPQFHJ80GDT&fm=organic&iid=c7c3f3b1-35fb-4ebf-b163-dcff3eda9caf.TVSEXRF79AHHPQFH.SEARCH,none
409,CloudWalker Cloud TV 109cm (43 inch) Full HD LED Smart TV,"₹26,999",https://www.flipkart.com/cloudwalker-cloud-tv-109cm-43-inch-full-hd-led-smart/p/itmeqekqeeafhkak?pid=TVSEQEKQJKTSRGXC&srno=b_17_10&otracker=browse&lid=LSTTVSEQEKQJKTSRGXCFWHVYN&fm=organic&iid=048de885-90a4-4b0a-a1d9-2ccdd2fc90e6.TVSEQEKQJKTSRGXC.SEARCH,none
410,Sansui 81cm (32 inch) HD Ready LED Smart TV,"₹19,200",https://www.flipkart.com/sansui-81cm-32-inch-hd-ready-led-smart-tv/p/itmejfvfk2fnpygx?pid=TVSEJFVFWHHGPSGH&srno=b_20_7&otracker=browse&lid=LSTTVSEJFVFWHHGPSGHKZEPUA&fm=organic&iid=be1666a2-0881-42a2-9991-5f90936ac158.TVSEJFVFWHHGPSGH.SEARCH,none
411,CloudWalker Cloud TV 109cm (43 inch) Full HD LED Smart TV,"₹26,999",https://www.flipkart.com/cloudwalker-cloud-tv-109cm-43-inch-full-hd-led-smart/p/itmeqekqeeafhkak?pid=TVSEQEKQJKTSRGXC&srno=b_19_8&otracker=browse&lid=LSTTVSEQEKQJKTSRGXCFWHVYN&fm=organic&iid=1c01c030-a7eb-44e3-86d2-dd69a98e4f38.TVSEQEKQJKTSRGXC.SEARCH,none
412,TCL 139.7cm (55 inch) Ultra HD (4K) LED Smart TV,"₹72,500",https://www.flipkart.com/tcl-139-7cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmexrf73phjr8he?pid=TVSEXRF7G3C2QHZQ&srno=b_18_9&otracker=browse&lid=LSTTVSEXRF7G3C2QHZQ41AI3Y&fm=organic&iid=01d91acc-320e-4a9f-93b1-4f43949086c8.TVSEXRF7G3C2QHZQ.SEARCH,none
413,CloudWalker Cloud TV 109cm (43 inch) Full HD LED Smart TV,"₹26,999",https://www.flipkart.com/cloudwalker-cloud-tv-109cm-43-inch-full-hd-led-smart/p/itmeqekqeeafhkak?pid=TVSEQEKQJKTSRGXC&srno=b_20_8&otracker=browse&lid=LSTTVSEQEKQJKTSRGXCFWHVYN&fm=organic&iid=0c4c6b61-95d9-4251-b132-6452ab16c2cf.TVSEQEKQJKTSRGXC.SEARCH,none
414,Samsung 121cm (48 inch) Full HD Curved LED Smart TV,"₹80,100",https://www.flipkart.com/samsung-121cm-48-inch-full-hd-curved-led-smart-tv/p/itme6akz6mzbazxr?pid=TVSE6AKZHKHXPEGR&srno=b_19_9&otracker=browse&lid=LSTTVSE6AKZHKHXPEGRLPSRY6&fm=organic&iid=92b3053e-5101-4555-a382-4e6537ebcc07.TVSE6AKZHKHXPEGR.SEARCH,none
415,Samsung 121cm (48 inch) Full HD LED TV,"₹60,490",https://www.flipkart.com/samsung-121cm-48-inch-full-hd-led-tv/p/itme6akzgtyhmcmg?pid=TVSE6AKZQZWC9MNG&srno=b_17_11&otracker=browse&lid=LSTTVSE6AKZQZWC9MNGBJWJG6&fm=organic&iid=ceaa7d74-8fcc-459e-8a72-0941ce9b4eec.TVSE6AKZQZWC9MNG.SEARCH,none
416,LG 108cm (43 inch) Full HD LED TV,"₹37,999",https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-tv/p/itmeurncvgzykucf?pid=TVSEURNCDFRF8FQH&srno=b_18_10&otracker=browse&lid=LSTTVSEURNCDFRF8FQHQRBGVJ&fm=organic&iid=05e5a5b7-79ce-48bb-b1b8-ceb714f07a81.TVSEURNCDFRF8FQH.SEARCH,none
417,Sansui 81cm (32 inch) Full HD LED TV,"₹15,400",https://www.flipkart.com/sansui-81cm-32-inch-full-hd-led-tv/p/itmeetgahhs5dgjf?pid=TVSEETGARF44ZZC5&srno=b_20_9&otracker=browse&lid=LSTTVSEETGARF44ZZC5AUNMFY&fm=organic&iid=9c311bf1-2078-4d6e-b8dd-4c0d0a64f32f.TVSEETGARF44ZZC5.SEARCH,none
