ID,Name,ModelNumber,Price,Link,Images
93,"Samsung MU6500 Curved 65"" 4K UHD with Wi-Fi Smart TV (UN65MU6500)",none,"2,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7569,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629941221957.jpg?ex=2
94,"Samsung MU6500 55"" Curved 4K UHD with Wi-Fi Smart TV (UN55MU6500)",none,"1,499.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7539,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629334036393.jpg?ex=2
95,"Samsung DM48E 48"" DM-E Series 1080p Slim Direct-Lit LED Display - LH48DMEPLGA/GO",none,"1,577.36",https://www.newegg.ca/Product/Product.aspx?Item=16C-0003-00245CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/16C-0003-00245CVF-S10.jpg?ex=2
96,"Samsung KU7000 Series 65"" 4K UHD Smart TV (UN65KU7000)",none,"2,499.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7511,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291363140571.jpg?ex=2
97,"Samsung UN48H4005 48"" Class 720p 60Hz LED HDTV",H4005A,589.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993966845,https://images10.newegg.com/ProductImageCompressAll300/A899_130979494643408665cO6IG9Q5RC.jpg?ex=2
98,"Samsung KU6290 Series 70"" 4K UHD Smart TV (UN70KU6290)",none,"2,999.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7547,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_2017062973785963.jpg?ex=2
99,"Sharp 60"" N5100 Series 1080p Full HD Smart TV (LC60N5100U)",none,"1,499.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7555,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629406763904.jpg?ex=2
100,"Samsung MU9000 55"" 4K UHD with Wi-Fi Smart TV (UN55MU9000)",none,"2,899.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7495,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629147962442.jpg?ex=2
101,"Samsung Q Series 65"" 4K UHD 240 HDR Smart QLED TV (QN65Q9F)",none,"6,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SF5YN4474,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291649988434.jpg?ex=2
102,"Hisense 55"" H6 Series 4K 60Hz Motion Rate Smart TV (55H6607)",none,"1,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7491,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291191993153.jpg?ex=2
103,"Samsung 7 Series 40"" 4K UHD 120 Smart LED TV (UN40MU7000)",none,"1,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7541,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291847269937.jpg?ex=2
104,LG Electronics 43UF6400 43-Inch 4K Ultra HD Smart LED TV (2015 Model),none,"1,049.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993T95487,https://images10.newegg.com/ProductImageCompressAll300/A3YF_130845011629503183joym5yUlEk.jpg?ex=2
105,"Samsung MU6300 55"" 4K UHD Smart LED TV (UN55MU6300)",none,"1,299.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7499,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291538806461.jpg?ex=2
106,"Samsung Q Series 65"" 4K UHD 240 Smart QLED TV (QN65Q7F)",none,"5,499.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7573,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629680389558.jpg?ex=2
107,"Proscan 65"" 60Hz D-LED 4K UHD TV (PLDED6535A)",none,"1,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7546,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291018434436.jpg?ex=2
108,"LG 75"" 4K UHD HDR LED webOS 3.5 Smart TV (75UJ657A)",none,"3,397.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SF5UC5345,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A5SF_131412552139454920NOzAkuzwQt.jpg?ex=2
109,"LG 65"" 4K UHD HDR LED webOS 3.5 Smart TV (65SJ8500)",none,"2,449.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SF5UC5341,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A5SF_131412550087247665cxjhdktbRD.jpg?ex=2
110,VIZIO D50-E1 D-Series 50-Inch 4K UHD Smart LED TV (2017),D50-E1,790.99,https://www.newegg.ca/Product/Product.aspx?Item=16C-0014-000M0CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/16C-0014-000M0-S01.jpg?ex=2
