ID,Name,Price,Link,Images
24,Cyber Acoustics CA-3908 Home Audio Speakers,132.99,https://www.newegg.ca/Product/Product.aspx?Item=0S6-000U-00002CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0SF_1_20130815152717984.jpg?ex=2
25,Cyber Acoustics CA-3908 Home Audio Speakers,132.99,https://www.newegg.ca/Product/Product.aspx?Item=0S6-000U-00002CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0SF_1_20130815152717984.jpg?ex=2
26,Monoprice ABS Back Enclosure (Pair) for PID 4104 8 in Ceiling Speaker,61.94,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9HT5620540,https://images10.newegg.com/ProductImageCompressAll300/A8SV_1_20171002139831283.jpg?ex=2
27,Monoprice ABS Back Enclosure (Pair) for PID 4104 8 in Ceiling Speaker,61.94,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9HT5620540,https://images10.newegg.com/ProductImageCompressAll300/A8SV_1_20171002139831283.jpg?ex=2
28,"Monoprice ABS Back Enclosure (Pair) for PID 4103, 6.5 in Ceiling Speaker",50.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9HT5620247,https://images10.newegg.com/ProductImageCompressAll300/A8SV_1_201710021725839575.jpg?ex=2
29,"Monoprice ABS Back Enclosure (Pair) for PID 4103, 6.5 in Ceiling Speaker",50.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9HT5620247,https://images10.newegg.com/ProductImageCompressAll300/A8SV_1_201710021725839575.jpg?ex=2
30,Dual LUR66E 2-Way Outdoor Rock Speaker,124.85,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5C81627,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/82-255-088-01.jpg?ex=2
31,Dual LUR66E 2-Way Outdoor Rock Speaker,124.85,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5C81627,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/82-255-088-01.jpg?ex=2
32,AXESS SPBT1034 2.1 Indoor/Outdoor Bluetooth Karaoke / Speaker W/ Microphone RED,84.04,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5W25956,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3Z8_131093702497886471WbU5t6XwTs.jpg?ex=2
33,AXESS SPBT1034 2.1 Indoor/Outdoor Bluetooth Karaoke / Speaker W/ Microphone RED,84.04,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5W25956,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3Z8_131093702497886471WbU5t6XwTs.jpg?ex=2
34,"BIC AMERICA MSR5D 5.25"" Dual Voice Coil Stereo Ceiling Speaker, Single",91.51,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48T7212,https://images10.newegg.com/ProductImageCompressAll300/82-007-026-04.jpg?ex=2
35,"BIC AMERICA MSR5D 5.25"" Dual Voice Coil Stereo Ceiling Speaker, Single",91.51,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R48T7212,https://images10.newegg.com/ProductImageCompressAll300/82-007-026-04.jpg?ex=2
36,5-1/4 Inches Center Channel Micro-Flanged In-Wall Speaker - 8 Ohm (6317),77.55,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9HT3ZB6885,https://images10.newegg.com/ProductImageCompressAll300/A13Y_1_20150417346176252.jpg?ex=2
37,5-1/4 Inches Center Channel Micro-Flanged In-Wall Speaker - 8 Ohm (6317),77.55,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9HT3ZB6885,https://images10.newegg.com/ProductImageCompressAll300/A13Y_1_20150417346176252.jpg?ex=2
38,"ARCHITECH AP-802 8"", 2-Way Rectangular In-Wall Loudspeakers",373.73,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56810352,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0H9-00E2-00001-01.jpg?ex=2
39,"ARCHITECH AP-802 8"", 2-Way Rectangular In-Wall Loudspeakers",373.73,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56810352,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0H9-00E2-00001-01.jpg?ex=2
40,Conference Mate COMBO - Bluetooth Wireless and USB Combination SpeakerPhone.  Professional Sounding Phone and SKYPE calls + Great for Music,100.96,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD50E1020,https://images10.newegg.com/ProductImageCompressAll300/A9C1_131167129973017146IhYetwzf2m.jpg?ex=2
41,Conference Mate COMBO - Bluetooth Wireless and USB Combination SpeakerPhone.  Professional Sounding Phone and SKYPE calls + Great for Music,100.96,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD50E1020,https://images10.newegg.com/ProductImageCompressAll300/A9C1_131167129973017146IhYetwzf2m.jpg?ex=2
42,"TEAC LS-M100 2-Way 3” Powered Monitor Speakers, LSM100B",199.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9PJ4G22351,https://images10.newegg.com/ProductImageCompressAll300/A96M_130899353137314892AUqzxSj5hE.jpg?ex=2
43,"TEAC LS-M100 2-Way 3” Powered Monitor Speakers, LSM100B",199.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9PJ4G22351,https://images10.newegg.com/ProductImageCompressAll300/A96M_130899353137314892AUqzxSj5hE.jpg?ex=2
44,"Victake Premium Stereo Bluetooth Speaker 20W Outputfrom Dual 10W Drivers, with A Passive Radiator, Portable Wireless with 15hrs music time for iPhone, iPad, Samsung, Nexus, HTC and More",52.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8WD49T7558,https://images10.newegg.com/ProductImageCompressAll300/A1ZZ_131118377782380322TDYdLF9tJx.jpg?ex=2
45,"Victake Premium Stereo Bluetooth Speaker 20W Outputfrom Dual 10W Drivers, with A Passive Radiator, Portable Wireless with 15hrs music time for iPhone, iPad, Samsung, Nexus, HTC and More",52.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8WD49T7558,https://images10.newegg.com/ProductImageCompressAll300/A1ZZ_131118377782380322TDYdLF9tJx.jpg?ex=2
46,Usb Powered Portable  Speaker - CA-2988,50.95,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56806330,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3AR_1_20160920194599051.jpg?ex=2
47,Usb Powered Portable  Speaker - CA-2988,50.95,https://www.newegg.ca/Product/Product.aspx?Item=9SIAEK56806330,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3AR_1_20160920194599051.jpg?ex=2
48,JVC CSJ6930,81.14,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5HJ8106,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0ZX_1_20150830521458292.jpg?ex=2
49,JVC CSJ6930,81.14,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5HJ8106,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0ZX_1_20150830521458292.jpg?ex=2
