ID,Name,Price,Link,Images
58,"Samsung MU6500 49"" Curved 4K UHD with Wi-Fi Smart TV (UN49MU6500)","1,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7492,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629213700650.jpg?ex=2
59,"Samsung KU7000 Series 65"" 4K UHD Smart TV (UN65KU7000)","2,499.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7511,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291363140571.jpg?ex=2
60,"Proscan 65"" 60Hz D-LED 4K UHD TV (PLDED6535A)","1,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7546,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291018434436.jpg?ex=2
61,"Vizio D24Hn-E1 D-Series - 24"" Class (23.54"" Viewable) Led Tv",199.99,https://www.newegg.ca/Product/Product.aspx?Item=16C-0014-000P9CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/16C-0014-000P9CVF-S01.jpg?ex=2
62,Samsung UN65KU7000 65-Inch 4K Ultra HD Smart LED TV,"1,599.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SF55J4142,https://images10.newegg.com/ProductImageCompressAll300/A5SF_131257958799597980FrPD19SQmp.jpg?ex=2
63,"Hisense 50"" H7 Series 4K UHD Bluetooth Smart TV (50H7607)","1,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7581,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_2017062994269096.jpg?ex=2
64,"Samsung KU6270 Series 40"" 4K UHD Smart TV (UN40KU6270)",799.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7537,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629949673311.jpg?ex=2
65,LG Electronics 43UH6500 43-Inch 4K Ultra HD Smart LED TV (2016 Model),"1,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA89941F7669,https://images10.newegg.com/ProductImageCompressAll300/A4P0_131044418107204549zQHx986BJP.jpg?ex=2
66,LG Electronics 55LF6100 55-Inch 1080p Smart LED TV (2015 Model),"1,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993FK5753,https://images10.newegg.com/ProductImageCompressAll300/89-007-032-06.jpg?ex=2
67,"Westinghouse 43"" 4K LED-LCD HDTV",299.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889234101,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-234-101-S01.jpg?ex=2
68,"RCA 24"" 1080p 60Hz LED TV",129.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889206111,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-206-111-Z01.jpg?ex=2
69,"Quasar 24"" 720p LED-LCD HDTV",129.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889997004,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-997-004-Z01.jpg?ex=2
70,"RCA LED20G30RQ  20"" LED TV, Black",99.99,https://www.newegg.ca/Product/Product.aspx?Item=16C-0028-00013,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A9SK_1_201611011234179135.jpg?ex=2
71,LG 49UH6100.A 49-inch 4K Ultra HD LED Smart TV - 3840 x 2160 - TruMotion 120 Hz - webOS 3.0 - Wi-Fi - HDMI,549.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32776,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201611121876737557.jpg?ex=2
72,"LG LH5750 55LH5750 55"" 1080p LED-LCD TV - 16:9 - HDTV 1080p - Black - ATSC - 1920 x 1080 - Virtual Surround Plus - 20 W RMS - Direct LED - Smart TV - 2 x HDMI - USB - Ethernet - Wireless LAN - PC ...",799.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32658,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_20161015297674473.jpg?ex=2
73,Samsung 8-Series UN55KS8500 55-inch Class 4K SUHD Smart Curved LED TV - 3840 x 2160 - 240 MR - Black,"2,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8994Z16188,https://images10.newegg.com/ProductImageCompressAll300/A22F_1_201609222053005671.jpg?ex=2
74,LG 55UF6800 55-inch LED Smart 4K Ultra HDTV - 3840 x 2160 - TruMotion 120 Hz - Quad-Core Processor - webOS 2.0 - Wi-Fi - HDMI,999.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32834,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/V02W_1_20151113932229734.jpg?ex=2
75,LG UH5500 50UH5500 50-inch 4k Ultra HD LED Smart TV - 3840 x 2160 - TruMotion 120 Hz - webOS 3.0 - Magic Remote - Wi-Fi - HDMI,849.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32833,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_20161015656721142.jpg?ex=2
76,"L.G  65EG9600 65"" Smart Curved 4K OLED 3D TV w/webOS 2.0","3,499.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32655,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A299_1_20160211639080855.jpg?ex=2
77,LG UH5500 65UH5500 65-inch 4k Ultra HD LED Smart TV - 3840 x 2160 - TruMotion 120 Hz - webOS 3.0 - Magic Remote - Wi-Fi - HDMI,"1,399.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6515,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201610151574872097.jpg?ex=2
78,"LG 55"" 1080p LED-LCD HDTV -","1,750.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6524,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-007-170-01.jpg?ex=2
79,LG Electronics 55UH7650 55-Inch 4K Ultra HD LED Smart TV Grade A,"1,650.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6523,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD78_1_201703171213820544.jpg?ex=2
80,Samsung UN60J6200 60-in. 1080p Smart LED TV,"1,230.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993208684,https://images10.newegg.com/ProductImageCompressAll300/A899_130807592222289056vgwHdbI6i3.jpg?ex=2
