ID,Name,ModelNumber,Price,Link,Images
333,"HTC One A9 32GB 5-inch Topaz Gold Unlocked Smartphone, U.S. Version",One A9,399.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16875502284,https://images10.newegg.com/ProductImageCompressAll300/75-502-284-07.jpg?ex=2
334,"LG V20 US996 64GB Smartphone (Unlocked, Silver) US Warranty",US996,"1,049.99",https://www.newegg.ca/Product/Product.aspx?Item=N82E16875136397,https://images10.newegg.com/ProductImageCompressAll300/75-136-397-02.jpg?ex=2
335,Apple iPhone 6 16GB 4G LTE Unlocked Cell Phone with 1GB RAM (Gold),none,739.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9971,https://images10.newegg.com/ProductImageCompressAll300/75-100-160-01.jpg?ex=2
336,Apple iPhone 7 32GB Silver Unlocked Smartphone,iPhone 7,989.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16875100552,https://images10.newegg.com/ProductImageCompressAll300/75-100-552-02.jpg?ex=2
337,"Apple iPhone 7 PLUS 32GB 4G LTE Gold Unlocked Cell Phone 5.5"" 3GB RAM",iPhone 7 PLUS,"1,139.99",https://www.newegg.ca/Product/Product.aspx?Item=N82E16875100565,https://images10.newegg.com/ProductImageCompressAll300/75-100-565-01.jpg?ex=2
338,"Apple iPhone 7 PLUS 256GB 4G LTE Silver Unlocked Cell Phone 5.5"" 3GB RAM",iPhone 7 PLUS,"1,449.99",https://www.newegg.ca/Product/Product.aspx?Item=N82E16875100568,https://images10.newegg.com/ProductImageCompressAll300/75-100-568-01.jpg?ex=2
339,Google Pixel 32GB (Factory Unlocked) 5-inch 12.3MP Android Smartphone - Very Silver,Pixel,849.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIACNV58P1337,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A66S_131226700585302604ciaqnkzcBt.jpg?ex=2
340,"Samsung Galaxy S7 Unlocked Smart Phone, 5.1"" AMOLED Display, Black Color, 32GB Storage 4GB RAM International version - No Warranty",G930F,699.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIACNV5AN4106,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/75-169-154-05.jpg?ex=2
341,Apple iPhone 6 Plus 16GB 4G LTE  Unlocked Cell Phone with 1GB RAM (Space Gray),iPhone 6 Plus,965.98,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0075,https://images10.newegg.com/ProductImageCompressAll300/75-100-167-01.jpg?ex=2
342,"Apple iphone 7 PLUS 32GB Silver 5.5"" unlock phone with 3GB Ram",iPhone 7 PLUS,"1,169.99",https://www.newegg.ca/Product/Product.aspx?Item=N82E16875100564,https://images10.newegg.com/ProductImageCompressAll300/75-100-564-01.jpg?ex=2
